Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0788941195973223,Transformer.tr(r:udt17313-udt17313lv),udt17313,75.0,3
1.204240294641923,Transformer.tr(r:udt17929-udt17929lv),udt17929,150.0,3
1.2112003000114926,Transformer.tr(r:udt6818-udt6818lv),udt6818.3,50.0,1
1.351835808334618,Transformer.tr(r:udt20148-udt20148lv),udt20148.3,50.0,1
1.4339536485920816,Transformer.tr(r:udt17549-udt17549lv),udt17549,300.0,3
1.6002195702910649,Transformer.tr(r:udt2259-udt2259lv),udt2259.2,50.0,1
2.2729627833567845,Transformer.tr(r:udt12399-udt12399lv),udt12399,100.0,3
2.6771217286537237,Transformer.tr(r:udt6916-udt6916lv),udt6916.3,25.0,1
2.8484415102015266,Transformer.tr(r:udt6845-udt6845lv),udt6845.1,25.0,1
2.8619379950238946,Transformer.tr(r:udt20378-udt20378lv),udt20378.3,25.0,1
2.8871601877278383,Transformer.tr(r:udt19511-udt19511lv),udt19511.3,25.0,1
2.9010021152575396,Transformer.tr(r:udt6886-udt6886lv),udt6886.3,25.0,1
2.918559267006614,Transformer.tr(r:udt20232-udt20232lv),udt20232.3,25.0,1
2.987414231234877,Transformer.tr(r:udt20708-udt20708lv),udt20708.1,25.0,1
3.0450382283185067,Transformer.tr(r:udt20111-udt20111lv),udt20111.1,25.0,1
3.0491813632583473,Transformer.tr(r:udt6913-udt6913lv),udt6913.1,50.0,1
3.3860766345729925,Transformer.tr(r:udt18503-udt18503lv),udt18503.2,25.0,1
3.3914621546082735,Transformer.tr(r:udt18622-udt18622lv),udt18622.3,25.0,1
3.4517626594969504,Transformer.tr(r:udt13189-udt13189lv),udt13189.3,25.0,1
