Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
237.18739770275397,-1759.238479973813,13.482390272993836,3957.2560662844226,1952.81981029447,2004.4362559899364,170,12,30
