Loading (p.u.),Name,Bus1,Bus2
1.1760105015407536,Line.l(r:p1ulv48939-udt18622lv),udt18622lv.1.2,p1ulv48939.1.2
1.2820101859705277,Line.l(r:p1ulv57230-udt20378lv),udt20378lv.1.2,p1ulv57230.1.2
1.3885807148543738,Line.l(r:udm25816-udt6913lv),udt6913lv.1.2,udm25816.1.2
1.3885807227440345,Line.l(r:p1ulv14563-udm25816),udm25816.1.2,p1ulv14563.1.2
1.5206638841460733,Line.l(r:p1ulv59676-udt20708lv),udt20708lv.1.2,p1ulv59676.1.2
1.5231054510291138,Line.l(r:p1ulv14410-udt6818lv),udt6818lv.1.2,p1ulv14410.1.2
1.7385681819419465,Line.l(r:udm55806-udt18503lv),udt18503lv.1.2,udm55806.1.2
1.7385682316196123,Line.l(r:p1ulv57746-udm55806),udm55806.1.2,p1ulv57746.1.2
1.7414383909333366,Line.l(r:p1ulv54610-udt6913lv),udt6913lv.1.2,p1ulv54610.1.2
1.7566685892311023,Line.l(r:p1ulv31235-udt13189lv),udt13189lv.1.2,p1ulv31235.1.2
2.4305340621984275,Line.l(r:p1ulv14567-udt6916lv),udt6916lv.1.2,p1ulv14567.1.2
2.456386230195003,Line.l(r:p1ulv55891-udt20148lv),udt20148lv.1.2,p1ulv55891.1.2
2.620472197684227,Line.l(r:p1ulv52931-udt19511lv),udt19511lv.1.2,p1ulv52931.1.2
2.63301105085226,Line.l(r:p1ulv14513-udt6886lv),udt6886lv.1.2,p1ulv14513.1.2
2.6485555114401773,Line.l(r:p1ulv56377-udt20232lv),udt20232lv.1.2,p1ulv56377.1.2
2.7124172573316763,Line.l(r:udm25523-udt6845lv),udt6845lv.1.2,udm25523.1.2
2.7124175953973597,Line.l(r:p1ulv14450-udm25523),udm25523.1.2,p1ulv14450.1.2
2.762847153630875,Line.l(r:p1ulv55717-udt20111lv),udt20111lv.1.2,p1ulv55717.1.2
2.8335867983444873,Line.l(r:udm9025-udt2259lv),udt2259lv.1.2,udm9025.1.2
2.8335869949092545,Line.l(r:p1ulv43749-udm9025),udm9025.1.2,p1ulv43749.1.2
