Loading (p.u.),Name,Bus1,Bus2
1.2399412548311182,Line.l(r:udm28771-udm28775),udm28771.1.2,udm28775.1.2
1.2403721120362672,Line.l(r:udm28771-udt7861lv),udt7861lv.1.2,udm28771.1.2
1.5130413825913742,Line.l(r:udm31318-udt8753lv),udt8753lv.1.2,udm31318.1.2
1.5130416478683852,Line.l(r:p1ulv23387-udm31318),udm31318.1.2,p1ulv23387.1.2
1.534248635153283,Line.l(r:udm31317-udt8753lv),udt8753lv.1.2,udm31317.1.2
1.5342488452784842,Line.l(r:p1ulv18403-udm31317),udm31317.1.2,p1ulv18403.1.2
1.7448435646941012,Line.l(r:udm28775-udm28777),udm28775.1.2,udm28777.1.2
1.7448436345206326,Line.l(r:p1ulv16281-udm28777),udm28777.1.2,p1ulv16281.1.2
2.4236705969142673,Line.l(r:p1ulv16370-udt7880lv),udt7880lv.1.2,p1ulv16370.1.2
2.5859608140256345,Line.l(r:udm28870-udt7881lv),udt7881lv.1.2,udm28870.1.2
2.6233987689629346,Line.l(r:p1ulv15330-udt7353lv),udt7353lv.1.2,p1ulv15330.1.2
2.648142677707655,Line.l(r:p1ulv16371-udt7880lv),udt7880lv.1.2,p1ulv16371.1.2
2.655128667974845,Line.l(r:p1ulv16380-udm28874),udm28874.1.2,p1ulv16380.1.2
2.664992454335799,Line.l(r:p1ulv16378-udt7881lv),udt7881lv.1.2,p1ulv16378.1.2
2.6897051102695153,Line.l(r:udm28869-udm28870),udm28870.1.2,udm28869.1.2
2.6897053328140874,Line.l(r:p1ulv16375-udm28869),udm28869.1.2,p1ulv16375.1.2
2.691948924354373,Line.l(r:p1ulv16369-udt7879lv),udt7879lv.1.2,p1ulv16369.1.2
2.733193311174899,Line.l(r:p1ulv16367-udt7879lv),udt7879lv.1.2,p1ulv16367.1.2
2.788569621979487,Line.l(r:p1ulv16381-udm28874),udm28874.1.2,p1ulv16381.1.2
2.8502024054555384,Line.l(r:p1ulv16373-udt7880lv),udt7880lv.1.2,p1ulv16373.1.2
2.917890367291748,Line.l(r:p1ulv16374-udt7881lv),udt7881lv.1.2,p1ulv16374.1.2
2.9288381204495804,Line.l(r:p1ulv16366-udt7879lv),udt7879lv.1.2,p1ulv16366.1.2
2.9319327170177476,Line.l(r:p1ulv16384-udm28874),udm28874.1.2,p1ulv16384.1.2
2.956096685076673,Line.l(r:p1ulv16365-udt7878lv),udt7878lv.1.2,p1ulv16365.1.2
3.1029500550372804,Line.l(r:udm33193-udt9540lv),udt9540lv.1.2,udm33193.1.2
3.1029502326937446,Line.l(r:p1ulv20734-udm33193),udm33193.1.2,p1ulv20734.1.2
3.1163926163537368,Line.l(r:p1ulv16382-udt7883lv),udt7883lv.1.2,p1ulv16382.1.2
3.1376896739856934,Line.l(r:p1ulv16379-udt7882lv),udt7882lv.1.2,p1ulv16379.1.2
3.1692137686103257,Line.l(r:p1ulv16368-udt7879lv),udt7879lv.1.2,p1ulv16368.1.2
8.173950217092356,Line.l(r:udm28874-udt7882lv),udt7882lv.1.2,udm28874.1.2
