Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
1424.0564138284362,-13794.545930487442,10.323329386878312,30320.320453096367,21502.39283548118,8817.927617615494,170,12,30
