Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0057737308332915,Transformer.tr(r:udt14566-udt14566lv),udt14566,75.0,3
1.0313093821110797,Transformer.tr(r:udt12989-udt12989lv),udt12989,75.0,3
1.052229356417318,Transformer.tr(r:udt18206-udt18206lv),udt18206,75.0,3
1.0544211319817152,Transformer.tr(r:udt14279-udt14279lv),udt14279.3,75.0,1
1.0658435928432806,Transformer.tr(r:udt14336-udt14336lv),udt14336,75.0,3
1.3090272706950972,Transformer.tr(r:udt16817-udt16817lv),udt16817.1,50.0,1
1.313628265558366,Transformer.tr(r:udt10418-udt10418lv),udt10418,150.0,3
1.316347990285057,Transformer.tr(r:udt10420-udt10420lv),udt10420,150.0,3
1.3300320276835196,Transformer.tr(r:udt10565-udt10565lv),udt10565,150.0,3
1.3499186483865124,Transformer.tr(r:udt10909-udt10909lv),udt10909,150.0,3
1.3559969077693914,Transformer.tr(r:udt11415-udt11415lv),udt11415.1,50.0,1
1.3684184755746374,Transformer.tr(r:udt16084-udt16084lv),udt16084.2,50.0,1
1.381988538872574,Transformer.tr(r:udt1332-udt1332lv),udt1332.3,50.0,1
1.388134996337523,Transformer.tr(r:udt16739-udt16739lv),udt16739.1,50.0,1
1.3899990283793142,Transformer.tr(r:udt13664-udt13664lv),udt13664,150.0,3
1.3941316786837417,Transformer.tr(r:udt14211-udt14211lv),udt14211.2,50.0,1
1.4085058403260673,Transformer.tr(r:udt10404-udt10404lv),udt10404.1,50.0,1
1.4097161953692012,Transformer.tr(r:udt19025-udt19025lv),udt19025.2,50.0,1
1.4100305338051817,Transformer.tr(r:udt11516-udt11516lv),udt11516.1,50.0,1
1.410525486018413,Transformer.tr(r:udt4331-udt4331lv),udt4331.2,50.0,1
1.4260436606236122,Transformer.tr(r:udt4322-udt4322lv),udt4322.1,50.0,1
1.43896314612768,Transformer.tr(r:udt18604-udt18604lv),udt18604.2,50.0,1
1.4460369684218568,Transformer.tr(r:udt11276-udt11276lv),udt11276.3,50.0,1
1.4478213337668733,Transformer.tr(r:udt18601-udt18601lv),udt18601.3,50.0,1
1.450706864054287,Transformer.tr(r:udt10419-udt10419lv),udt10419,150.0,3
1.4527698384374161,Transformer.tr(r:udt17234-udt17234lv),udt17234.1,50.0,1
1.4993911034329852,Transformer.tr(r:udt13781-udt13781lv),udt13781.1,50.0,1
1.5045700277952352,Transformer.tr(r:udt3076-udt3076lv),udt3076.2,50.0,1
1.516754047917504,Transformer.tr(r:udt13280-udt13280lv),udt13280.2,50.0,1
1.5508938380030661,Transformer.tr(r:udt17861-udt17861lv),udt17861.1,50.0,1
1.559415570448625,Transformer.tr(r:udt13929-udt13929lv),udt13929.1,50.0,1
1.5805367237710815,Transformer.tr(r:udt11713-udt11713lv),udt11713.1,50.0,1
1.5853387345253858,Transformer.tr(r:udt15126-udt15126lv),udt15126.2,50.0,1
1.5916819401538416,Transformer.tr(r:udt10561-udt10561lv),udt10561.3,50.0,1
1.605305931237185,Transformer.tr(r:udt15211-udt15211lv),udt15211.3,50.0,1
1.6103343536429648,Transformer.tr(r:udt3775-udt3775lv),udt3775.1,50.0,1
1.627270374291249,Transformer.tr(r:udt17260-udt17260lv),udt17260.1,50.0,1
1.6308141631582127,Transformer.tr(r:udt18237-udt18237lv),udt18237.2,50.0,1
1.6354642868580616,Transformer.tr(r:udt134-udt134lv),udt134.2,50.0,1
1.635823417544865,Transformer.tr(r:udt18207-udt18207lv),udt18207.3,50.0,1
1.6605700775029852,Transformer.tr(r:udt11249-udt11249lv),udt11249.3,50.0,1
1.6755175158980113,Transformer.tr(r:udt4308-udt4308lv),udt4308.1,50.0,1
1.709242315748986,Transformer.tr(r:udt13426-udt13426lv),udt13426.2,50.0,1
1.7169957711426724,Transformer.tr(r:udt14727-udt14727lv),udt14727.1,50.0,1
1.7480661020025123,Transformer.tr(r:udt12366-udt12366lv),udt12366.1,50.0,1
1.7509453970515085,Transformer.tr(r:udt13999-udt13999lv),udt13999.1,50.0,1
1.7799092283254168,Transformer.tr(r:udt3802-udt3802lv),udt3802.2,50.0,1
1.8801451119910548,Transformer.tr(r:udt3823-udt3823lv),udt3823.3,75.0,1
1.9407780119019808,Transformer.tr(r:udt11752-udt11752lv),udt11752.3,75.0,1
1.9500723517603995,Transformer.tr(r:udt3079-udt3079lv),udt3079.1,75.0,1
1.96851819691884,Transformer.tr(r:udt5416-udt5416lv),udt5416.1,75.0,1
1.9882681115625294,Transformer.tr(r:udt13163-udt13163lv),udt13163.3,75.0,1
2.1255687368704725,Transformer.tr(r:udt12543-udt12543lv),udt12543,100.0,3
2.2812528860593453,Transformer.tr(r:udt14958-udt14958lv),udt14958,100.0,3
2.7469739018685932,Transformer.tr(r:udt15989-udt15989lv),udt15989.2,50.0,1
2.767478542204886,Transformer.tr(r:udt1343-udt1343lv),udt1343.3,25.0,1
2.7743870228280816,Transformer.tr(r:udt10401-udt10401lv),udt10401.3,50.0,1
2.7989704739477856,Transformer.tr(r:udt13245-udt13245lv),udt13245.1,25.0,1
2.8310387172711127,Transformer.tr(r:udt14730-udt14730lv),udt14730.3,25.0,1
2.837479839465418,Transformer.tr(r:udt13485-udt13485lv),udt13485.2,25.0,1
2.8469048824549796,Transformer.tr(r:udt1672-udt1672lv),udt1672.1,75.0,1
2.878936216415605,Transformer.tr(r:udt17791-udt17791lv),udt17791.3,50.0,1
2.881963031904639,Transformer.tr(r:udt12370-udt12370lv),udt12370.2,50.0,1
2.882037258982401,Transformer.tr(r:udt10398-udt10398lv),udt10398.2,50.0,1
2.8943167901609637,Transformer.tr(r:udt11372-udt11372lv),udt11372.2,25.0,1
2.9093891721090697,Transformer.tr(r:udt10569-udt10569lv),udt10569.3,50.0,1
2.9178933456802403,Transformer.tr(r:udt14369-udt14369lv),udt14369.2,25.0,1
2.9229276058029283,Transformer.tr(r:udt10400-udt10400lv),udt10400.2,25.0,1
2.9299618516660186,Transformer.tr(r:udt13427-udt13427lv),udt13427.3,25.0,1
2.9309895280891665,Transformer.tr(r:udt1322-udt1322lv),udt1322.2,25.0,1
2.9321456228576825,Transformer.tr(r:udt1671-udt1671lv),udt1671.2,50.0,1
2.9398753689237185,Transformer.tr(r:udt11505-udt11505lv),udt11505.2,25.0,1
2.9585881460212984,Transformer.tr(r:udt4180-udt4180lv),udt4180.3,50.0,1
2.9752627208295417,Transformer.tr(r:udt14372-udt14372lv),udt14372.3,25.0,1
2.979403801228996,Transformer.tr(r:udt13528-udt13528lv),udt13528.2,25.0,1
2.982502584951172,Transformer.tr(r:udt11242-udt11242lv),udt11242.3,75.0,1
2.993961016065712,Transformer.tr(r:udt15107-udt15107lv),udt15107.1,25.0,1
2.9952026082205307,Transformer.tr(r:udt17379-udt17379lv),udt17379.1,25.0,1
3.010215859175817,Transformer.tr(r:udt18303-udt18303lv),udt18303.3,25.0,1
3.034634648147298,Transformer.tr(r:udt11912-udt11912lv),udt11912.3,50.0,1
3.041966454345943,Transformer.tr(r:udt4839-udt4839lv),udt4839.2,25.0,1
3.048367492803482,Transformer.tr(r:udt12510-udt12510lv),udt12510.2,50.0,1
3.051895213657628,Transformer.tr(r:udt12858-udt12858lv),udt12858.2,25.0,1
3.053816615825585,Transformer.tr(r:udt14775-udt14775lv),udt14775.3,25.0,1
3.0644164861891996,Transformer.tr(r:udt14998-udt14998lv),udt14998.1,25.0,1
3.0759944339471805,Transformer.tr(r:udt14602-udt14602lv),udt14602.2,50.0,1
3.0775585433557375,Transformer.tr(r:udt4329-udt4329lv),udt4329.1,50.0,1
3.115918241171471,Transformer.tr(r:udt11977-udt11977lv),udt11977.2,50.0,1
3.1161901442080824,Transformer.tr(r:udt11776-udt11776lv),udt11776.1,25.0,1
3.127416145155513,Transformer.tr(r:udt1324-udt1324lv),udt1324.3,25.0,1
3.143697308886488,Transformer.tr(r:udt17808-udt17808lv),udt17808,75.0,3
3.1478523432522394,Transformer.tr(r:udt4841-udt4841lv),udt4841.3,75.0,1
3.1593048995893915,Transformer.tr(r:udt4843-udt4843lv),udt4843.2,75.0,1
3.1632008732204078,Transformer.tr(r:udt10405-udt10405lv),udt10405.2,75.0,1
3.168166671890904,Transformer.tr(r:udt3825-udt3825lv),udt3825.1,25.0,1
3.1838999335252374,Transformer.tr(r:udt14796-udt14796lv),udt14796.2,25.0,1
3.215317728089126,Transformer.tr(r:udt11362-udt11362lv),udt11362.1,50.0,1
3.224126087427532,Transformer.tr(r:udt11818-udt11818lv),udt11818.2,25.0,1
3.2271146989122217,Transformer.tr(r:udt748-udt748lv),udt748.1,25.0,1
3.2435625472115825,Transformer.tr(r:udt741-udt741lv),udt741.2,50.0,1
3.2529543601613713,Transformer.tr(r:udt3818-udt3818lv),udt3818.3,25.0,1
3.259104632250126,Transformer.tr(r:udt15284-udt15284lv),udt15284.2,25.0,1
3.2876196521605,Transformer.tr(r:udt12084-udt12084lv),udt12084.3,25.0,1
3.3451228661670007,Transformer.tr(r:udt13697-udt13697lv),udt13697.1,25.0,1
3.3480677394674747,Transformer.tr(r:udt10412-udt10412lv),udt10412.2,25.0,1
3.3722164966215167,Transformer.tr(r:udt11278-udt11278lv),udt11278.2,25.0,1
3.383520148512598,Transformer.tr(r:udt18641-udt18641lv),udt18641.1,25.0,1
3.3966693092110307,Transformer.tr(r:udt17834-udt17834lv),udt17834.1,25.0,1
3.399332563587483,Transformer.tr(r:udt12360-udt12360lv),udt12360.1,25.0,1
3.4579708910654903,Transformer.tr(r:udt11076-udt11076lv),udt11076.2,25.0,1
3.4587345607007163,Transformer.tr(r:udt13891-udt13891lv),udt13891.1,25.0,1
3.4596751426064425,Transformer.tr(r:udt13186-udt13186lv),udt13186.3,25.0,1
3.4676765538823617,Transformer.tr(r:udt14148-udt14148lv),udt14148.3,25.0,1
3.485940947208088,Transformer.tr(r:udt17300-udt17300lv),udt17300.1,25.0,1
3.500193411870991,Transformer.tr(r:udt11005-udt11005lv),udt11005.2,25.0,1
3.5058519341573326,Transformer.tr(r:udt18334-udt18334lv),udt18334,75.0,3
3.516560675327655,Transformer.tr(r:udt14302-udt14302lv),udt14302.3,25.0,1
3.546460439521714,Transformer.tr(r:udt14967-udt14967lv),udt14967.2,25.0,1
3.5522434031338106,Transformer.tr(r:udt11564-udt11564lv),udt11564.2,25.0,1
3.7561191153027744,Transformer.tr(r:udt13453-udt13453lv),udt13453.1,25.0,1
4.537925585992274,Transformer.tr(r:udt17399-udt17399lv),udt17399.1,50.0,1
6.174131192199618,Transformer.tr(r:udt12913-udt12913lv),udt12913.1,25.0,1
6.417516397705589,Transformer.tr(r:udt10407-udt10407lv),udt10407.2,25.0,1
6.592558920687372,Transformer.tr(r:udt12446-udt12446lv),udt12446.1,25.0,1
6.853525452572242,Transformer.tr(r:udt4396-udt4396lv),udt4396.3,25.0,1
