Loading (p.u.),Name,Bus1,Bus2
1.0383454423939005,Line.l(r:udt10945-udt2497),udt10945.1.2.3,udt2497.1.2.3
1.0383500735253919,Line.l(r:udt12577-udt2497),udt2497.1.2.3,udt12577.1.2.3
1.0973386262266112,Line.l(r:udt10945-udt12230),udt10945-udt12230x.1.2.3,udt10945.1.2.3
1.109239779931842,Line.l(r:p1ulv11417-udt5215lv),udt5215lv.1.2,p1ulv11417.1.2
1.1147837949553638,Line.padswitch(r:udt5229-udt5641)u_71920,udt5641.1,udt5229-udt5641xx.1
1.1147838113914907,Line.l(r:udt5229-udt5641),udt5229-udt5641xx.1,udt5229-udt5641x.1
1.1148202614123703,Line.padswitch(r:udt5229-udt5641)u_71921,udt5229-udt5641x.1,udt5229.1
1.1381657557263736,Line.l(r:udm43779-udt13513lv),udt13513lv.1.2,udm43779.1.2
1.1381658679485906,Line.l(r:p1ulv32171-udm43779),udm43779.1.2,p1ulv32171.1.2
1.1506962317796947,Line.l(r:udm45661-udt14622lv),udt14622lv.1.2,udm45661.1.2
1.1730781916753832,Line.padswitch(r:udt2489-udt5641)u_71922,udt2489.1,udt2489-udt5641x.1
1.1730782174181842,Line.l(r:udt2489-udt5641),udt2489-udt5641x.1,udt2489-udt5641xx.1
1.1731153255787312,Line.padswitch(r:udt2489-udt5641)u_71923,udt2489-udt5641xx.1,udt5641.1
1.2442870754941722,Line.padswitch(r:udt2489-udt5220)u_71924,udt5220.1,udt2489-udt5220xx.1
1.2677317090698674,Line.l(r:udm37192-udm37197),udm37192.1.2,udm37197.1.2
1.2735267890031705,Line.l(r:udm21296-udt5641lv),udt5641lv.1.2,udm21296.1.2
1.2829051103287463,Line.l(r:udm43780-udt13513lv),udt13513lv.1.2,udm43780.1.2
1.2829051938302083,Line.l(r:p1ulv45831-udm43780),udm43780.1.2,p1ulv45831.1.2
1.296630442032834,Line.l(r:udt12230-udt13722),udt13722.1.2.3,udt12230.1.2.3
1.2969317418751776,Line.l(r:udt2493-udt2508),udt2508.1.2.3,udt2493.1.2.3
1.2969335651530567,Line.l(r:udt18974-udt2493),udt2493.1.2.3,udt18974.1.2.3
1.2969367602681918,Line.l(r:udt18974-udt2504),udt18974.1.2.3,udt2504.1.2.3
1.296937225932425,Line.l(r:udt13722-udt2504),udt2504.1.2.3,udt13722.1.2.3
1.2971943001225283,Line.recloser_disswitch(r:udt10945-udt12230)u_85559,udt12230.1.2.3,udt10945-udt12230x.1.2.3
1.3022676876967623,Line.l(r:p1ulv28596-udt12243lv),udt12243lv.1.2,p1ulv28596.1.2
1.3152779735002686,Line.l(r:udm37193-udm37194),udm37194.1.2,udm37193.1.2
1.3447093212469663,Line.l(r:udm19575-udm19576),udm19576.1.2,udm19575.1.2
1.3670512395348335,Line.l(r:udm19557-udt5220lv),udt5220lv.1.2,udm19557.1.2
1.3833698715715714,Line.l(r:udm21283-udt5639lv),udt5639lv.1.2,udm21283.1.2
1.384120871199199,Line.l(r:udm9860-udt2487lv),udt2487lv.1.2,udm9860.1.2
1.479087003862626,Line.l(r:p1ulv50717-udt18986lv),udt18986lv.1.2,p1ulv50717.1.2
1.4806874892919202,Line.l(r:p1ulv28217-udt12055lv),udt12055lv.1.2,p1ulv28217.1.2
1.4852234565613776,Line.l(r:udm21307-udm21309),udm21307.1.2,udm21309.1.2
1.485223732225038,Line.l(r:p1ulv44266-udm21309),udm21309.1.2,p1ulv44266.1.2
1.492459364615903,Line.l(r:p1ulv40633-udm21282),udm21282.1.2,p1ulv40633.1.2
