Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
147.77397264307982,61.87228874940945,238.83708786268275,7789.661537576102,151.06839561493524,7638.593141961164,170,12,30
