OpenDSS Value (p.u.),Bus
1.0051946200954394,p1ulv57938
1.0053344139742448,p1ulv47987
1.0054805993456757,p1ulv46618
1.0056370866835618,p1ulv52476
1.005922888815757,p1ulv59230
1.0062878333091434,p1ulv58114
1.0064026211428065,udm47971
1.0068808674036247,p1ulv57484
1.0072515008853422,p1ulv53304
1.0073060966153284,p1ulv59120
1.0073403851312461,p1ulv48229
1.00749589941674,udm10636
1.0075541307356106,udm48483
1.0076853583333176,p1ulv57673
1.0077777973954136,p1ulv60621
1.0078323047243722,p1ulv55750
1.0081639356216798,p1ulv51420
1.0083529611277273,udm51237
1.0083944734029173,udm54785
1.0085484938161322,p1ulv57063
1.0085510358741447,p1ulv46753
1.0087333716436548,p1ulv40246
1.0087939363640657,udm51236
1.0089300151759006,udm21274
1.0089634304018023,udm10637
1.0090039528008845,udm10715
1.0090893688047977,p1ulv46693
1.0090933301277079,p1ulv60108
1.0091430133879826,p1ulv59058
1.0092110577625444,p1ulv55474
1.0092140479685918,p1ulv56904
1.0092688300713215,p1ulv59756
1.0092907602467163,p1ulv5907
1.009308600840236,udm48480
1.0093255631214757,p1ulv59397
1.009326555737197,p1ulv48434
1.009342448226814,p1ulv54829
1.009562113824476,udm10697
1.0095791715406075,p1ulv47958
1.0096324054509305,p1ulv41720
1.0097088988308114,p1ulv53821
1.0097123056706523,udm51235
1.009856723821843,p1ulv45025
1.009880101750856,p1ulv40484
1.0098887203535554,p1ulv49841
1.009915866571184,p1ulv59349
1.0099436934297858,p1ulv43021
1.009951151399504,p1ulv43441
1.0100135810419828,p1ulv52535
1.0101389907430538,p1ulv45314
1.010155990770282,udm10714
1.010242851371544,udm48652
1.0102738863377279,p1ulv56897
1.0102927663844838,p1ulv55622
1.0103054599577361,p1ulv40183
1.0103148435147298,udm47647
1.0103216220459879,udm48033
1.0103609591362388,udm51238
1.0104824841660593,p1ulv60755
1.010593418600838,p1ulv54894
1.0106016121163308,udm10713
1.0106473756034648,p1ulv58994
1.0106546523234692,p1ulv54766
1.0107535543931951,p1ulv44604
1.0107541706630223,p1ulv56903
1.0107884866789463,udm14276
1.010859382238369,p1ulv40017
1.0108629763282946,udm54789
1.0109029506819391,p1ulv50099
1.0109362789890566,udm51232
1.0109364122656403,udm10692
1.0109373541382989,udm47648
1.0109376798923808,udm48031
1.01095234201327,p1ulv59934
1.0109973788173776,p1ulv59126
1.0110125260366658,p1ulv61240
1.0110394955558735,p1ulv41754
1.0110412950082446,udm48653
1.0111064259811235,p1ulv42035
1.0111067086312349,p1ulv57439
1.0111180591505746,udm49973
1.0111375190057377,p1ulv52949
1.0111853088005833,p1ulv59399
1.0111911683721755,p1ulv44717
1.0112539792272037,p1ulv5903
1.011274216396455,p1ulv43768
1.0113059110977831,p1ulv1282
1.0113336021644321,udm48029
1.0113378278750937,p1ulv51699
1.011358033167072,udm21268
1.011392855957416,p1ulv56026
1.0114141838594115,p1ulv39870
1.0114262678479822,p1ulv52066
1.0114360063886854,p1ulv55980
1.0114404678721622,udm21228
1.0114527216837388,p1ulv44910
1.0114594256932312,p1ulv46382
1.0114694634500543,p1ulv39989
1.0114768243419712,udm49337
1.0114774128301933,p1ulv47989
1.0114959122661489,p1ulv41592
1.011498332517784,udm10695
1.0115304705455546,p1ulv58587
1.0115558494610264,p1ulv5895
1.011555872246232,udm48481
1.0116112696972372,udm48034
1.0116274426129839,p1ulv61109
1.0116307498015897,udm48479
1.0116318052968656,udm48788
1.0116456892361603,udm54787
1.0116558867743028,udm54790
1.011689721871916,p1ulv48061
1.0117502195126722,p1ulv41795
1.011760945221471,p1ulv40051
1.0117628247216004,udm10716
1.0118287025730064,udm51233
1.0118609105454346,p1ulv60412
1.0119051773952594,p1ulv49973
1.011932674748412,p1ulv1233
1.01194764695519,p1ulv1178
1.0119739321708887,p1ulv55300
1.011995211234784,p1ulv46718
1.0120269249147666,udm48030
1.0120365292166744,p1ulv56778
1.0120711214464755,p1ulv43714
1.0121136518721463,udm2862
1.0121149551386022,udm47969
1.0121482716134205,p1ulv55103
1.01215806477077,p1ulv41472
1.0121702803521555,p1ulv50127
1.0122091768333745,p1ulv60281
1.0122589469160945,udm21173
1.012281885840078,udm54488
1.0122907202185263,udm10698
1.0122972492438542,udt16595lv
1.0123751186062782,udm49707
1.0123892048236423,udm2732
1.012407201659445,p1ulv61111
1.0124398440319184,udm47970
1.0125118661347285,udm48482
1.0125203798347218,udm50712
1.012527488097219,p1ulv60928
1.0125525176329244,p1ulv58653
1.0125763592318782,udt18034lv
1.0125870103037564,udm47643
1.0125912126990313,p1ulv48236
1.012621219624264,udm49702
1.0126251251564042,udm55731
1.012629407831041,p1ulv57769
1.0126488828451423,p1ulv54017
1.0126519530332738,udm49701
1.0126555451528856,udm10634
1.0126569948221311,p1ulv51062
1.0126609463806033,p1ulv48688
1.0126677422941186,p1ulv55911
1.0126820569691755,p1ulv1192
1.0127015688479588,p1ulv59535
1.0127468242110966,p1ulv5905
1.0127654583051107,p1ulv54209
1.0127671118064498,udm2734
1.0127741074792773,udm47645
1.0127883839608074,p1ulv46999
1.012799616540137,p1ulv56847
1.0128050255994003,udm48656
1.01281163095454,p1ulv55684
1.0128137814706555,p1ulv60635
1.0128211446432611,p1ulv55238
1.012835294664809,p1ulv43319
1.0128531999281374,p1ulv42105
1.0128635994385322,p1ulv41854
1.0128655224498666,p1ulv50164
1.0129085116484542,udt15645lv
1.012916851316654,p1ulv53675
1.0129344052164733,p1ulv40295
1.0129368129031664,p1ulv52309
1.012955342386852,udm10693
1.012973951859109,udm50711
1.0129802075098029,p1ulv40354
1.0129908019603775,udm49339
1.013038890778728,p1ulv56654
1.0130423394407804,udt15777lv
1.0130487276577922,udt17536lv
1.013075670243547,udt15981lv
1.013101319694425,udm50716
1.0131206330619515,udm49706
1.0131853896263399,p1ulv41357
1.0131914609205142,p1ulv59693
1.0131915147768469,p1ulv56158
1.0132003641195615,udt2704lv
1.0132128798285183,p1ulv48332
1.013216249702637,udm57659
1.0132185829364464,p1ulv52793
1.013224260691591,p1ulv49845
1.0132286048805295,p1ulv46817
1.013229994416387,p1ulv57895
1.013242163562271,udm14277
1.0132446939781068,p1ulv41658
1.0132477949744452,p1ulv5906
1.013284511542662,udm56889
1.0132908681288282,p1ulv60930
1.0132979940273847,udm53615
1.0132994104896862,udt15560lv
1.0133205770526361,p1ulv55516
1.0133245837141125,p1ulv46256
1.0133283417590129,p1ulv61056
1.0133597599841029,udm54954
1.013370315525636,p1ulv61054
1.0133789656997843,p1ulv52533
1.0133813262514313,udm10707
1.0133966165604982,udt15661lv
1.013398995503433,p1ulv60637
1.0134119686111764,p1ulv54152
1.0134223986610076,p1ulv50246
1.0134294580551173,p1ulv54700
1.0134667456584905,udt18473lv
1.0134742602181412,udt16202lv
1.013485691770507,udm54487
1.013495163682537,udm10639
1.0134964473991914,udm2700
1.0135272243508613,udm49968
1.0135294557798877,p1ulv53773
1.0135504611587351,udm58458
1.0135653727690617,p1ulv56451
1.0135727492383437,udt18101lv
1.0136193206002826,udt2701lv
1.0136442818356315,udt16460lv
1.0136471449594775,p1ulv51245
1.0137001446562166,p1ulv48298
1.0137074817134342,udm48781
1.0137329458995334,udm2702
1.01373721645812,udm2629
1.013753883632321,udt17922lv
