Loading (p.u.),Name,Bus1,Bus2
1.0052488880977768,Line.padswitch(r:udt19841-udt3672)u_79318,udt19841-udt3672xx.1.2.3,udt3672.1.2.3
1.0097047752274027,Line.l(r:udm49916-udt16250lv),udt16250lv.1.2,udm49916.1.2
1.0218814923848358,Line.l(r:p1ulv58778-udt18009lv),udt18009lv.1.2,p1ulv58778.1.2
1.0303150538495969,Line.l(r:udm56745-udt19032lv),udt19032lv.1.2,udm56745.1.2
1.1390048099819337,Line.padswitch(r:udt5613-udt5636)u_78994,udt5613-udt5636xx.1.2.3,udt5636.1.2.3
1.147502398851316,Line.l(r:udm14351-udt3688lv),udt3688lv.1.2,udm14351.1.2
1.1475024671848848,Line.l(r:p1ulv8033-udm14351),udm14351.1.2,p1ulv8033.1.2
1.1485862059983716,Line.l(r:udm21222-udt5623lv),udt5623lv.1.2,udm21222.1.2
1.1485862732628531,Line.l(r:p1ulv12641-udm21222),udm21222.1.2,p1ulv12641.1.2
1.1649893702802396,Line.l(r:p1ulv58662-udt20575lv),udt20575lv.1.2,p1ulv58662.1.2
1.2895016413797789,Line.l(r:p1ulv53510-udt19645lv),udt19645lv.1.2,p1ulv53510.1.2
1.2957665692438696,Line.l(r:p1ulv52485-udm56745),udm56745.1.2,p1ulv52485.1.2
1.3071462247763186,Line.l(r:p1ulv49774-udt18797lv),udt18797lv.1.2,p1ulv49774.1.2
1.353321348839336,Line.l(r:udm49092-udt15918lv),udt15918lv.1.2,udm49092.1.2
1.3716532683175438,Line.padswitch(r:udt3672-udt3676)u_79315,udt3672.1.2.3,udt3672-udt3676x.1.2.3
1.4756383873537906,Line.l(r:p1ulv56338-udt20226lv),udt20226lv.1.2,p1ulv56338.1.2
1.4811832711318778,Line.l(r:p1ulv39788-udt15497lv),udt15497lv.1.2,p1ulv39788.1.2
1.4871433558300928,Line.l(r:udm49092-udm49094),udm49092.1.2,udm49094.1.2
1.4871434412265119,Line.l(r:p1ulv55715-udm49094),udm49094.1.2,p1ulv55715.1.2
1.4994855382475063,Line.l(r:p1ulv48352-udt15497lv),udt15497lv.1.2,p1ulv48352.1.2
1.5030938693907747,Line.l(r:p1ulv58274-udt20521lv),udt20521lv.1.2,p1ulv58274.1.2
1.503621052280329,Line.l(r:udm57279-udt19269lv),udt19269lv.1.2,udm57279.1.2
1.5036211451373949,Line.l(r:p1ulv56725-udm57279),udm57279.1.2,p1ulv56725.1.2
1.5181559759521548,Line.l(r:udm14336-udt3676lv),udt3676lv.1.2,udm14336.1.2
1.5181560208992373,Line.l(r:p1ulv47007-udm14336),udm14336.1.2,p1ulv47007.1.2
1.527724763596764,Line.l(r:udm57278-udt19269lv),udt19269lv.1.2,udm57278.1.2
1.5277247961982603,Line.l(r:p1ulv52072-udm57278),udm57278.1.2,p1ulv52072.1.2
1.5285065923794763,Line.l(r:p1ulv12632-udt5618lv),udt5618lv.1.2,p1ulv12632.1.2
1.532449313220387,Line.l(r:p1ulv49891-udt18828lv),udt18828lv.1.2,p1ulv49891.1.2
1.541118389318957,Line.l(r:p1ulv48197-udt18444lv),udt18444lv.1.2,p1ulv48197.1.2
1.5878533255725447,Line.l(r:udm21221-udt5623lv),udt5623lv.1.2,udm21221.1.2
1.5878533342655354,Line.l(r:p1ulv12638-udm21221),udm21221.1.2,p1ulv12638.1.2
1.6088163929283776,Line.l(r:udm57883-udt19532lv),udt19532lv.1.2,udm57883.1.2
