Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0070180146500132,Transformer.tr(r:udt19841-udt19841lv),udt19841,75.0,3
1.024117658819191,Transformer.tr(r:udt15943-udt15943lv),udt15943,75.0,3
1.0489174288228935,Transformer.tr(r:udt16250-udt16250lv),udt16250.2,75.0,1
1.0553719806114645,Transformer.tr(r:udt17218-udt17218lv),udt17218,75.0,3
1.2486636410804175,Transformer.tr(r:udt18009-udt18009lv),udt18009.2,50.0,1
1.3093410684698652,Transformer.tr(r:udt3672-udt3672lv),udt3672.1,50.0,1
1.3116767263986429,Transformer.tr(r:udt20860-udt20860lv),udt20860.2,50.0,1
1.350767742746062,Transformer.tr(r:udt20515-udt20515lv),udt20515.2,50.0,1
1.401990931204162,Transformer.tr(r:udt20063-udt20063lv),udt20063,150.0,3
1.442541242516339,Transformer.tr(r:udt5624-udt5624lv),udt5624.1,50.0,1
1.454026955302723,Transformer.tr(r:udt18030-udt18030lv),udt18030,150.0,3
1.4709911249721839,Transformer.tr(r:udt17030-udt17030lv),udt17030.3,50.0,1
1.5326877109160473,Transformer.tr(r:udt16376-udt16376lv),udt16376.1,50.0,1
1.5419054064170148,Transformer.tr(r:udt20509-udt20509lv),udt20509,150.0,3
1.5525949201774996,Transformer.tr(r:udt15918-udt15918lv),udt15918.1,50.0,1
1.5827700749347107,Transformer.tr(r:udt19032-udt19032lv),udt19032.3,50.0,1
1.59875434240392,Transformer.tr(r:udt3688-udt3688lv),udt3688.2,50.0,1
1.6524252984483916,Transformer.tr(r:udt17589-udt17589lv),udt17589.3,50.0,1
1.6704926705963619,Transformer.tr(r:udt19909-udt19909lv),udt19909.1,50.0,1
1.6792077249176058,Transformer.tr(r:udt20575-udt20575lv),udt20575.3,50.0,1
2.173252635159553,Transformer.tr(r:udt20780-udt20780lv),udt20780,100.0,3
2.4880206604482136,Transformer.tr(r:udt18736-udt18736lv),udt18736,100.0,3
2.7394991523516667,Transformer.tr(r:udt15497-udt15497lv),udt15497.3,50.0,1
2.816869049105342,Transformer.tr(r:udt3676-udt3676lv),udt3676.3,25.0,1
2.82201921037831,Transformer.tr(r:udt20770-udt20770lv),udt20770.3,25.0,1
2.823202024455212,Transformer.tr(r:udt18097-udt18097lv),udt18097.3,25.0,1
2.834520984265238,Transformer.tr(r:udt20841-udt20841lv),udt20841.1,25.0,1
2.8384640663670586,Transformer.tr(r:udt20879-udt20879lv),udt20879.1,25.0,1
2.8709661057106493,Transformer.tr(r:udt5622-udt5622lv),udt5622.3,25.0,1
2.8786357820940163,Transformer.tr(r:udt19645-udt19645lv),udt19645.1,25.0,1
2.8957158743190083,Transformer.tr(r:udt17476-udt17476lv),udt17476.3,25.0,1
2.898206071769195,Transformer.tr(r:udt20226-udt20226lv),udt20226.3,25.0,1
2.9181135284916757,Transformer.tr(r:udt18797-udt18797lv),udt18797.1,25.0,1
2.9210360898302086,Transformer.tr(r:udt18575-udt18575lv),udt18575.3,50.0,1
2.952988177834433,Transformer.tr(r:udt20521-udt20521lv),udt20521.3,25.0,1
2.9619176442730404,Transformer.tr(r:udt19460-udt19460lv),udt19460.1,50.0,1
2.9750461357078177,Transformer.tr(r:udt19532-udt19532lv),udt19532.3,25.0,1
2.980869550205668,Transformer.tr(r:udt20464-udt20464lv),udt20464.2,25.0,1
3.0105484117251438,Transformer.tr(r:udt18828-udt18828lv),udt18828.1,25.0,1
3.0275310092965113,Transformer.tr(r:udt18444-udt18444lv),udt18444.1,25.0,1
3.0907613499958915,Transformer.tr(r:udt15938-udt15938lv),udt15938.2,50.0,1
3.092750894412184,Transformer.tr(r:udt657-udt657lv),udt657.1,25.0,1
3.1464592131575633,Transformer.tr(r:udt3677-udt3677lv),udt3677,75.0,3
3.158285317548468,Transformer.tr(r:udt5623-udt5623lv),udt5623.1,50.0,1
3.1882761589827058,Transformer.tr(r:udt20010-udt20010lv),udt20010.3,25.0,1
3.226129777074867,Transformer.tr(r:udt19590-udt19590lv),udt19590.3,25.0,1
3.2722445009954844,Transformer.tr(r:udt5615-udt5615lv),udt5615.3,25.0,1
3.3724790666015845,Transformer.tr(r:udt4087-udt4087lv),udt4087.3,25.0,1
3.378625937498134,Transformer.tr(r:udt19716-udt19716lv),udt19716.3,25.0,1
3.4007472825648057,Transformer.tr(r:udt15381-udt15381lv),udt15381.1,25.0,1
3.4148078902505787,Transformer.tr(r:udt20703-udt20703lv),udt20703.1,25.0,1
3.4401172945586174,Transformer.tr(r:udt20243-udt20243lv),udt20243.1,25.0,1
3.521630189776674,Transformer.tr(r:udt18815-udt18815lv),udt18815.1,25.0,1
3.524713794157065,Transformer.tr(r:udt15470-udt15470lv),udt15470.3,25.0,1
3.8700900110477483,Transformer.tr(r:udt5618-udt5618lv),udt5618.3,75.0,1
5.94538357884419,Transformer.tr(r:udt19269-udt19269lv),udt19269.1,25.0,1
6.44819139413688,Transformer.tr(r:udt19429-udt19429lv),udt19429.2,25.0,1
