Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0130841664230754,Transformer.tr(r:udt3016-udt3016lv),udt3016,150.0,3
1.0264829005285074,Transformer.tr(r:udt20749-udt20749lv),udt20749,75.0,3
1.030618085128064,Transformer.tr(r:udt19922-udt19922lv),udt19922,75.0,3
1.0440201212293048,Transformer.tr(r:udt20031-udt20031lv),udt20031,75.0,3
1.048462516612029,Transformer.tr(r:udt15448-udt15448lv),udt15448,75.0,3
1.1502184124108534,Transformer.tr(r:udt2250-udt2250lv),udt2250.1,50.0,1
1.207830035543073,Transformer.tr(r:udt19540-udt19540lv),udt19540.2,50.0,1
1.2319475532609878,Transformer.tr(r:udt2248-udt2248lv),udt2248.3,50.0,1
1.2509880595574285,Transformer.tr(r:udt18875-udt18875lv),udt18875.3,50.0,1
1.2692434570105997,Transformer.tr(r:udt15834-udt15834lv),udt15834.1,50.0,1
1.2987082167963153,Transformer.tr(r:udt10513-udt10513lv),udt10513.2,50.0,1
1.3021217738206987,Transformer.tr(r:udt17063-udt17063lv),udt17063.1,50.0,1
1.3036911984723794,Transformer.tr(r:udt20277-udt20277lv),udt20277.2,50.0,1
1.304299589528995,Transformer.tr(r:udt20470-udt20470lv),udt20470.3,50.0,1
1.3220869165968776,Transformer.tr(r:udt2246-udt2246lv),udt2246,150.0,3
1.3263190230671502,Transformer.tr(r:udt20791-udt20791lv),udt20791.1,50.0,1
1.3266640587776681,Transformer.tr(r:udt18558-udt18558lv),udt18558.2,50.0,1
1.3275351790803678,Transformer.tr(r:udt19805-udt19805lv),udt19805.3,50.0,1
1.3282676201139862,Transformer.tr(r:udt15766-udt15766lv),udt15766.1,50.0,1
1.338187052447099,Transformer.tr(r:udt15371-udt15371lv),udt15371.3,50.0,1
1.347114899827169,Transformer.tr(r:udt16447-udt16447lv),udt16447,100.0,3
1.3705247084412946,Transformer.tr(r:udt15551-udt15551lv),udt15551.3,50.0,1
1.3713567914791558,Transformer.tr(r:udt242-udt242lv),udt242.1,50.0,1
1.429282614579882,Transformer.tr(r:udt20720-udt20720lv),udt20720.3,50.0,1
1.4334325451176892,Transformer.tr(r:udt20046-udt20046lv),udt20046,150.0,3
1.4340090016620728,Transformer.tr(r:udt20685-udt20685lv),udt20685.2,50.0,1
1.460529579794201,Transformer.tr(r:udt3007-udt3007lv),udt3007.2,50.0,1
1.5048658889813797,Transformer.tr(r:udt1774-udt1774lv),udt1774.2,50.0,1
1.5090503174230423,Transformer.tr(r:udt18809-udt18809lv),udt18809.2,50.0,1
1.5104499372061186,Transformer.tr(r:udt19748-udt19748lv),udt19748.3,50.0,1
1.5425968256434315,Transformer.tr(r:udt16659-udt16659lv),udt16659.3,50.0,1
1.604968039450374,Transformer.tr(r:udt16198-udt16198lv),udt16198.3,50.0,1
1.7153718622163523,Transformer.tr(r:udt3009-udt3009lv),udt3009.3,50.0,1
1.8013085022315927,Transformer.tr(r:udt19626-udt19626lv),udt19626.1,75.0,1
1.8511461549960742,Transformer.tr(r:udt4476-udt4476lv),udt4476.1,75.0,1
1.9863019042267098,Transformer.tr(r:udt1771-udt1771lv),udt1771.2,75.0,1
1.999282651223583,Transformer.tr(r:udt16411-udt16411lv),udt16411.1,75.0,1
2.01976612840991,Transformer.tr(r:udt1772-udt1772lv),udt1772.3,75.0,1
2.2201046963270046,Transformer.tr(r:udt2249-udt2249lv),udt2249,100.0,3
2.7394287578035157,Transformer.tr(r:udt4673-udt4673lv),udt4673.1,25.0,1
2.741321303747989,Transformer.tr(r:udt2241-udt2241lv),udt2241.2,25.0,1
2.7919117568744505,Transformer.tr(r:udt17528-udt17528lv),udt17528.2,50.0,1
2.824513887982115,Transformer.tr(r:udt19237-udt19237lv),udt19237.3,25.0,1
2.827750487677286,Transformer.tr(r:udt19680-udt19680lv),udt19680.2,25.0,1
2.8328684087829696,Transformer.tr(r:udt17579-udt17579lv),udt17579.3,25.0,1
2.8337809655212474,Transformer.tr(r:udt19169-udt19169lv),udt19169.1,25.0,1
2.835385143294442,Transformer.tr(r:udt4679-udt4679lv),udt4679.3,25.0,1
2.8702535499273916,Transformer.tr(r:udt20346-udt20346lv),udt20346.1,25.0,1
2.880438667915665,Transformer.tr(r:udt2252-udt2252lv),udt2252.1,25.0,1
2.88074764503749,Transformer.tr(r:udt16870-udt16870lv),udt16870.3,50.0,1
2.887230507591435,Transformer.tr(r:udt16470-udt16470lv),udt16470.3,25.0,1
3.02531023255019,Transformer.tr(r:udt1773-udt1773lv),udt1773.3,50.0,1
3.027225445133779,Transformer.tr(r:udt19143-udt19143lv),udt19143.2,25.0,1
3.0355513389774065,Transformer.tr(r:udt17904-udt17904lv),udt17904.3,25.0,1
3.0474544987301235,Transformer.tr(r:udt20766-udt20766lv),udt20766.2,25.0,1
3.0610656983325093,Transformer.tr(r:udt20516-udt20516lv),udt20516.3,25.0,1
3.073095432618273,Transformer.tr(r:udt4678-udt4678lv),udt4678.1,75.0,1
3.084567841099665,Transformer.tr(r:udt20330-udt20330lv),udt20330.2,25.0,1
3.132178853033023,Transformer.tr(r:udt20406-udt20406lv),udt20406.3,25.0,1
3.2904523416098623,Transformer.tr(r:udt18362-udt18362lv),udt18362.1,25.0,1
3.317213256855,Transformer.tr(r:udt18827-udt18827lv),udt18827.1,50.0,1
3.3518062403571967,Transformer.tr(r:udt372-udt372lv),udt372.3,25.0,1
3.363175904703431,Transformer.tr(r:udt20740-udt20740lv),udt20740.2,25.0,1
3.3672779588915733,Transformer.tr(r:udt20534-udt20534lv),udt20534.3,25.0,1
3.4350508251741587,Transformer.tr(r:udt18548-udt18548lv),udt18548.2,25.0,1
3.449100673471569,Transformer.tr(r:udt238-udt238lv),udt238.2,50.0,1
3.4684756596658826,Transformer.tr(r:udt18183-udt18183lv),udt18183.1,25.0,1
3.6101925157549415,Transformer.tr(r:udt19863-udt19863lv),udt19863.1,25.0,1
4.266471175389464,Transformer.tr(r:udt1770-udt1770lv),udt1770.2,75.0,1
4.417502707461253,Transformer.tr(r:udt4410-udt4410lv),udt4410.1,50.0,1
4.709817745780792,Transformer.tr(r:udt4663-udt4663lv),udt4663.2,50.0,1
5.132521420655921,Transformer.tr(r:udt17523-udt17523lv),udt17523.1,50.0,1
5.839973908958769,Transformer.tr(r:udt4419-udt4419lv),udt4419.1,25.0,1
6.395649066568485,Transformer.tr(r:udt18568-udt18568lv),udt18568.3,25.0,1
6.538753700122907,Transformer.tr(r:udt4684-udt4684lv),udt4684.2,50.0,1
9.334533429175059,Transformer.tr(r:udt18158-udt18158lv),udt18158.1,25.0,1
