OpenDSS Value (p.u.),Bus
0.9895003974112797,p1ulv24266
0.9917968847584084,udm35837
0.99194839815405,p1ulv55649
0.9963458929367128,p1ulv40181
0.9964374576026063,p1ulv55377
0.9975708404515167,p1ulv24322
0.9975843585221168,p1ulv55071
0.997603664458509,p1ulv42055
0.9981745449801713,p1ulv49997
0.9986080721148766,p1ulv60883
0.9986785175503223,p1ulv24337
0.9988202251531177,p1ulv3645
0.9988267721615165,p1ulv59488
0.998964260892389,p1ulv60554
0.9990154615643816,p1ulv50155
0.9990360311391799,p1ulv8121
0.9990552400438303,udm54985
0.999341542545049,p1ulv54408
0.9993841171604994,p1ulv56295
0.9994786070440838,p1ulv43216
0.9996541051894252,p1ulv47982
0.9997848954302301,udm49103
0.9998588262789789,p1ulv43482
0.9999566765879164,udm51048
0.9999744104049848,p1ulv53459
0.9999985468296441,sb10_uhs5_1247_node_10_6
0.9999992697941443,sb10_uhs5_1247_node_10_5
0.9999999927701421,uhs5_69
1.000035842659019,p1ulv48190
1.0001260431312429,udm34634
1.0002090565723727,p1ulv58603
1.0002247139021525,p1ulv54541
1.0002341903794925,p1ulv52144
1.0003682278385577,p1ulv43792
1.0005287930499591,p1ulv60783
1.0006719250974712,udm35828
1.000744088235619,udm34716
1.0007561115880437,udm54665
1.0008042371186843,p1ulv45307
1.0008302590984024,p1ulv57568
1.000870260497385,p1ulv50377
1.000989344258144,p1ulv3649
1.0010338420420153,p1ulv8120
1.0010980226344426,udm6908
1.0011143029922476,p1ulv6609
1.001236093640654,p1ulv46922
1.0012595420514077,p1ulv51946
1.001260719403998,p1ulv54945
1.0013439539361983,udm52203
1.001363148837742,p1ulv58763
1.0013877117282597,p1ulv60295
1.001405903338323,p1ulv53692
1.0014199260730952,udm35827
1.0014529597325197,p1ulv56983
1.0016649516955742,udm47728
1.0016670362356115,p1ulv54402
1.0017242926036167,p1ulv51456
1.0017486304011882,p1ulv54246
1.001773259042589,udm14461
1.0017922324999324,udm51049
1.0018242361949348,p1ulv52620
1.0019264234629885,p1ulv24267
1.0020110648974707,p1ulv55719
1.0020126197366568,udm35983
1.0020355504309606,udm16922
1.0020491941341256,udm35829
1.0020500350337085,p1ulv3682
1.002053746478806,p1ulv3653
1.0020958858636257,udm1471
1.0021153733314976,p1ulv46406
1.002123420975248,p1ulv8118
1.0022110054185531,p1ulv43099
1.0022265633522949,p1ulv45423
1.002248553378355,p1ulv5076
1.0022783246632665,p1ulv787
1.0022832864640026,p1ulv57385
1.002340203826515,p1ulv53155
1.0023463964765005,p1ulv59750
1.002349832764616,p1ulv59012
1.0023592860677182,udt2348lv
1.0023844298492424,udm56518
1.002397436143076,p1ulv24261
1.002405129148434,udt18374lv
1.0024386259862466,p1ulv50120
1.002450009451389,udm49057
1.0024563959939516,p1ulv39790
1.0025099177592407,udm16923
1.0025305340617172,p1ulv43527
1.0025740026436838,p1ulv43791
1.0026220644985877,udm48849
1.0026326072026337,p1ulv44802
1.0026549156572053,udm6910
1.002721430170967,udm35900
1.0027764911468724,p1ulv59820
1.002778832147657,udm52202
1.0028330180088945,udm49058
1.0028442511799502,p1ulv8116
1.0028526442509635,udm50891
1.002867131716014,p1ulv58148
1.002874637298293,p1ulv39649
1.002876398540046,udm50182
1.0028825536767974,p1ulv51953
1.0028912880228553,p1ulv60439
1.0028989019039924,p1ulv24264
1.002950272373293,p1ulv24330
1.002961578941552,p1ulv58610
1.0030129447538383,p1ulv49941
