Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
1196.0410300347023,-6492.8532032975145,18.420885126854106,25659.183254806758,14065.468764177347,11593.714490629844,170,12,30
