Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0396965198651251,Transformer.tr(r:udt20812-udt20812lv),udt20812,75.0,3
1.2049689778554413,Transformer.tr(r:udt18818-udt18818lv),udt18818.2,50.0,1
1.2778362763336204,Transformer.tr(r:udt15379-udt15379lv),udt15379.1,50.0,1
1.3309040569786548,Transformer.tr(r:udt17667-udt17667lv),udt17667.2,50.0,1
1.3320532545193895,Transformer.tr(r:udt5386-udt5386lv),udt5386.1,50.0,1
1.357976062820746,Transformer.tr(r:udt407-udt407lv),udt407.2,50.0,1
1.3741711100571952,Transformer.tr(r:udt3965-udt3965lv),udt3965.1,50.0,1
1.395987248615692,Transformer.tr(r:udt5251-udt5251lv),udt5251.1,50.0,1
1.4043028363207093,Transformer.tr(r:udt20297-udt20297lv),udt20297.1,50.0,1
1.4064006289295576,Transformer.tr(r:udt3978-udt3978lv),udt3978.1,50.0,1
1.4328578564643621,Transformer.tr(r:udt20076-udt20076lv),udt20076.3,50.0,1
1.4367029033313206,Transformer.tr(r:udt5384-udt5384lv),udt5384.2,50.0,1
1.4414607157556176,Transformer.tr(r:udt20604-udt20604lv),udt20604.1,50.0,1
1.45728347173941,Transformer.tr(r:udt18124-udt18124lv),udt18124.2,50.0,1
1.4802899420033755,Transformer.tr(r:udt17051-udt17051lv),udt17051.3,50.0,1
1.4971137232664222,Transformer.tr(r:udt18882-udt18882lv),udt18882.2,50.0,1
1.5666048026592112,Transformer.tr(r:udt20217-udt20217lv),udt20217.3,50.0,1
1.5988316694456688,Transformer.tr(r:udt19615-udt19615lv),udt19615.2,50.0,1
2.0563487043179545,Transformer.tr(r:udt18041-udt18041lv),udt18041,100.0,3
2.060159110887335,Transformer.tr(r:udt16868-udt16868lv),udt16868,100.0,3
2.1422329670199947,Transformer.tr(r:udt16246-udt16246lv),udt16246,100.0,3
2.7447519115481325,Transformer.tr(r:udt17456-udt17456lv),udt17456.3,50.0,1
2.7764082810775212,Transformer.tr(r:udt16906-udt16906lv),udt16906.1,50.0,1
2.828600333179392,Transformer.tr(r:udt15508-udt15508lv),udt15508.3,25.0,1
2.872150108190313,Transformer.tr(r:udt16527-udt16527lv),udt16527.2,75.0,1
2.917437609670479,Transformer.tr(r:udt17743-udt17743lv),udt17743.2,25.0,1
2.942282006008681,Transformer.tr(r:udt18360-udt18360lv),udt18360.2,25.0,1
2.9434163998456166,Transformer.tr(r:udt17430-udt17430lv),udt17430,75.0,3
2.9439931466414673,Transformer.tr(r:udt5403-udt5403lv),udt5403.3,75.0,1
3.000401024858797,Transformer.tr(r:udt20365-udt20365lv),udt20365.1,25.0,1
3.010054106445666,Transformer.tr(r:udt15747-udt15747lv),udt15747.2,25.0,1
3.0285452563624973,Transformer.tr(r:udt18542-udt18542lv),udt18542.1,50.0,1
3.054251580760318,Transformer.tr(r:udt17105-udt17105lv),udt17105.3,25.0,1
3.072621671344116,Transformer.tr(r:udt535-udt535lv),udt535.1,50.0,1
3.089287253938822,Transformer.tr(r:udt523-udt523lv),udt523.2,75.0,1
3.1334791168483336,Transformer.tr(r:udt15378-udt15378lv),udt15378.3,25.0,1
3.177889321347657,Transformer.tr(r:udt410-udt410lv),udt410.2,50.0,1
3.195484253449536,Transformer.tr(r:udt19433-udt19433lv),udt19433.2,25.0,1
3.1965002435664966,Transformer.tr(r:udt20357-udt20357lv),udt20357.3,25.0,1
3.2013862320275974,Transformer.tr(r:udt20369-udt20369lv),udt20369.1,25.0,1
3.267196730448217,Transformer.tr(r:udt15467-udt15467lv),udt15467.1,25.0,1
3.2721998170693785,Transformer.tr(r:udt3976-udt3976lv),udt3976.2,50.0,1
3.278872298963022,Transformer.tr(r:udt18475-udt18475lv),udt18475.2,25.0,1
3.2810556986421706,Transformer.tr(r:udt18441-udt18441lv),udt18441.1,25.0,1
3.2892927380794323,Transformer.tr(r:udt20159-udt20159lv),udt20159.2,25.0,1
3.3060774531103365,Transformer.tr(r:udt15696-udt15696lv),udt15696.2,25.0,1
3.3161796723143824,Transformer.tr(r:udt408-udt408lv),udt408.1,25.0,1
3.321762715361176,Transformer.tr(r:udt20857-udt20857lv),udt20857.2,25.0,1
3.338336842987146,Transformer.tr(r:udt18350-udt18350lv),udt18350.3,25.0,1
3.978121456527347,Transformer.tr(r:udt5400-udt5400lv),udt5400.1,75.0,1
4.793921826595249,Transformer.tr(r:udt15825-udt15825lv),udt15825.2,50.0,1
5.157781617802361,Transformer.tr(r:udt16955-udt16955lv),udt16955.3,75.0,1
6.263043076751204,Transformer.tr(r:udt18832-udt18832lv),udt18832.3,50.0,1
