Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
574.4565031048439,-137.74845456009743,417.03299317541007,22367.347403178872,13910.25304775895,8457.094355420391,170,12,30
