Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
1656.7729511851621,-11504.25369069529,14.401394438347358,30834.354387622625,17988.646313925772,12845.708073697853,170,12,30
