Loading (p.u.),Name,Bus1,Bus2
1.0070793619031564,Line.l(r:p1ulv9999-udt4635lv),udt4635lv.1.2,p1ulv9999.1.2
1.0097779392300719,Line.l(r:p1ulv38968-udt15188lv),udt15188lv.1.2,p1ulv38968.1.2
1.0445312458447076,Line.l(r:udt10945-udt2497),udt10945.1.2.3,udt2497.1.2.3
1.044535600947087,Line.l(r:udt12577-udt2497),udt2497.1.2.3,udt12577.1.2.3
1.0635918531651043,Line.l(r:p1ulv20863-udt9569lv),udt9569lv.1.2,p1ulv20863.1.2
1.0695397277199739,Line.l(r:udm37503-udt11081lv),udt11081lv.1.2,udm37503.1.2
1.078464400129077,Line.l(r:p1ulv20852-udt9564lv),udt9564lv.1.2,p1ulv20852.1.2
1.0815485630949686,Line.l(r:p1ulv20843-udt9560lv),udt9560lv.1.2,p1ulv20843.1.2
1.100864462681669,Line.l(r:udt10945-udt12230),udt10945-udt12230x.1.2.3,udt10945.1.2.3
1.1203330447473838,Line.l(r:p1ulv11417-udt5215lv),udt5215lv.1.2,p1ulv11417.1.2
1.122533165656917,Line.l(r:udm37571-udt11100lv),udt11100lv.1.2,udm37571.1.2
1.1225331964513625,Line.l(r:p1ulv31445-udm37571),udm37571.1.2,p1ulv31445.1.2
1.1231191064627168,Line.padswitch(r:udt5229-udt5641)u_71920,udt5641.1,udt5229-udt5641xx.1
1.1231191212247793,Line.l(r:udt5229-udt5641),udt5229-udt5641xx.1,udt5229-udt5641x.1
1.1231537127993214,Line.padswitch(r:udt5229-udt5641)u_71921,udt5229-udt5641x.1,udt5229.1
1.1235487095711774,Line.l(r:p1ulv50968-udt18197lv),udt18197lv.1.2,p1ulv50968.1.2
1.1415185157142371,Line.l(r:udm45661-udt14622lv),udt14622lv.1.2,udm45661.1.2
1.1437643487327238,Line.l(r:udm43779-udt13513lv),udt13513lv.1.2,udm43779.1.2
1.1437644604422885,Line.l(r:p1ulv32171-udm43779),udm43779.1.2,p1ulv32171.1.2
1.146079287349639,Line.l(r:udm37502-udm37503),udm37503.1.2,udm37502.1.2
1.1460793220111194,Line.l(r:p1ulv26379-udm37502),udm37502.1.2,p1ulv26379.1.2
1.1581591625124814,Line.l(r:udm40694-udt12160lv),udt12160lv.1.2,udm40694.1.2
1.1581592357732677,Line.l(r:p1ulv37018-udm40694),udm40694.1.2,p1ulv37018.1.2
1.18017709323885,Line.l(r:p1ulv20844-udt9560lv),udt9560lv.1.2,p1ulv20844.1.2
1.1815586031579774,Line.padswitch(r:udt2489-udt5641)u_71922,udt2489.1,udt2489-udt5641x.1
1.1815586275617231,Line.l(r:udt2489-udt5641),udt2489-udt5641x.1,udt2489-udt5641xx.1
1.181593542322091,Line.padswitch(r:udt2489-udt5641)u_71923,udt2489-udt5641xx.1,udt5641.1
1.2528236472800474,Line.padswitch(r:udt2489-udt5220)u_71924,udt5220.1,udt2489-udt5220xx.1
1.2667489562497358,Line.l(r:udm17186-udt4533lv),udt4533lv.1.2,udm17186.1.2
1.266748987236667,Line.l(r:p1ulv9792-udm17186),udm17186.1.2,p1ulv9792.1.2
1.2715218879814374,Line.l(r:udm37192-udm37197),udm37192.1.2,udm37197.1.2
1.2754220159540046,Line.l(r:udm18024-udm18025),udm18025.1.2,udm18024.1.2
1.2754220731327974,Line.l(r:p1ulv10226-udm18024),udm18024.1.2,p1ulv10226.1.2
1.278388651967729,Line.l(r:udm21296-udt5641lv),udt5641lv.1.2,udm21296.1.2
1.2823476248015617,Line.l(r:p1ulv10220-udm18018),udm18018.1.2,p1ulv10220.1.2
1.2841278965589042,Line.l(r:p1ulv20853-udt9564lv),udt9564lv.1.2,p1ulv20853.1.2
1.2855127470400907,Line.l(r:udm43780-udt13513lv),udt13513lv.1.2,udm43780.1.2
1.2855128228476191,Line.l(r:p1ulv45831-udm43780),udm43780.1.2,p1ulv45831.1.2
1.291177904044769,Line.l(r:udm18027-udt4761lv),udt4761lv.1.2,udm18027.1.2
1.2911779606684863,Line.l(r:p1ulv10229-udm18027),udm18027.1.2,p1ulv10229.1.2
1.3050828736274973,Line.l(r:p1ulv10239-udt4766lv),udt4766lv.1.2,p1ulv10239.1.2
1.3063665356054028,Line.l(r:p1ulv28596-udt12243lv),udt12243lv.1.2,p1ulv28596.1.2
1.3066178646900017,Line.l(r:udt12230-udt13722),udt13722.1.2.3,udt12230.1.2.3
1.30674384509121,Line.l(r:udt2493-udt2508),udt2508.1.2.3,udt2493.1.2.3
1.3067455500183345,Line.l(r:udt18974-udt2493),udt2493.1.2.3,udt18974.1.2.3
1.3067485364748834,Line.l(r:udt18974-udt2504),udt18974.1.2.3,udt2504.1.2.3
1.3067489715931673,Line.l(r:udt13722-udt2504),udt2504.1.2.3,udt13722.1.2.3
1.307200014942845,Line.recloser_disswitch(r:udt10945-udt12230)u_85559,udt12230.1.2.3,udt10945-udt12230x.1.2.3
1.3198476547206257,Line.l(r:udm37193-udm37194),udm37194.1.2,udm37193.1.2
1.3569985586217934,Line.l(r:udm19575-udm19576),udm19576.1.2,udm19575.1.2
1.3798546887365433,Line.l(r:udm19557-udt5220lv),udt5220lv.1.2,udm19557.1.2
1.3947326767178354,Line.l(r:udm21283-udt5639lv),udt5639lv.1.2,udm21283.1.2
1.396785265203524,Line.l(r:p1ulv10242-udt4767lv),udt4767lv.1.2,p1ulv10242.1.2
1.3971761495840198,Line.l(r:udm9860-udt2487lv),udt2487lv.1.2,udm9860.1.2
1.4264006197485057,Line.l(r:p1ulv10232-udt4763lv),udt4763lv.1.2,p1ulv10232.1.2
1.4530080319029337,Line.l(r:udm18020-udt4759lv),udt4759lv.1.2,udm18020.1.2
1.4530082098751174,Line.l(r:p1ulv10243-udm18020),udm18020.1.2,p1ulv10243.1.2
1.4639733120838394,Line.l(r:udm51466-udt16682lv),udt16682lv.1.2,udm51466.1.2
1.463973367537956,Line.l(r:p1ulv42235-udm51466),udm51466.1.2,p1ulv42235.1.2
1.4651654264472316,Line.l(r:udm39903-udt11860lv),udt11860lv.1.2,udm39903.1.2
1.4705547780055495,Line.l(r:p1ulv40746-udt15188lv),udt15188lv.1.2,p1ulv40746.1.2
1.4710466178417596,Line.l(r:udm18038-udt4767lv),udt4767lv.1.2,udm18038.1.2
1.4710466688992787,Line.l(r:p1ulv10241-udm18038),udm18038.1.2,p1ulv10241.1.2
1.4719343138679883,Line.l(r:p1ulv28217-udt12055lv),udt12055lv.1.2,p1ulv28217.1.2
1.473480549075357,Line.l(r:p1ulv10240-udt4766lv),udt4766lv.1.2,p1ulv10240.1.2
1.4743415879261657,Line.l(r:udm49467-udt16060lv),udt16060lv.1.2,udm49467.1.2
1.475467537842159,Line.l(r:p1ulv10234-udt4763lv),udt4763lv.1.2,p1ulv10234.1.2
1.4765232544910987,Line.l(r:udm21307-udm21309),udm21307.1.2,udm21309.1.2
