Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
275.71073577255885,1934.813285000019,14.24999186795206,14127.156342318023,12531.451995176894,1595.7043471411525,170,12,30
