Loading (p.u.),Name,Bus1,Bus2
1.0731372995845623,Line.l(r:udm19258-udt5123lv),udt5123lv.1.2,udm19258.1.2
1.0731373031570828,Line.l(r:p1ulv11199-udm19258),udm19258.1.2,p1ulv11199.1.2
1.0833097500562954,Line.l(r:udm42673-udt12981lv),udt12981lv.1.2,udm42673.1.2
1.0833097549338702,Line.l(r:p1ulv30479-udm42673),udm42673.1.2,p1ulv30479.1.2
1.1511098512292641,Line.l(r:udm45903-udt14777lv),udt14777lv.1.2,udm45903.1.2
1.151109925762357,Line.l(r:p1ulv43925-udm45903),udm45903.1.2,p1ulv43925.1.2
1.290725378953951,Line.l(r:p1ulv42360-udt14456lv),udt14456lv.1.2,p1ulv42360.1.2
1.3896194857777182,Line.l(r:p1ulv47798-udt11828lv),udt11828lv.1.2,p1ulv47798.1.2
1.5099760271158504,Line.l(r:p1ulv32130-udt13502lv),udt13502lv.1.2,p1ulv32130.1.2
1.5215024720965316,Line.l(r:udm45413-udt14456lv),udt14456lv.1.2,udm45413.1.2
1.521502529606525,Line.l(r:p1ulv35612-udm45413),udm45413.1.2,p1ulv35612.1.2
1.5788299954658425,Line.l(r:udm39810-udt11828lv),udt11828lv.1.2,udm39810.1.2
1.5788299998325988,Line.l(r:p1ulv27785-udm39810),udm39810.1.2,p1ulv27785.1.2
1.7854996098185418,Line.l(r:udm18705-udt4948lv),udt4948lv.1.2,udm18705.1.2
1.7854996537682248,Line.l(r:p1ulv10860-udm18705),udm18705.1.2,p1ulv10860.1.2
1.9256340038183641,Line.l(r:udm19241-udt5118lv),udt5118lv.1.2,udm19241.1.2
1.92563409602975,Line.l(r:p1ulv30050-udm19241),udm19241.1.2,p1ulv30050.1.2
2.419039359174295,Line.l(r:p1ulv28028-udt5125lv),udt5125lv.1.2,p1ulv28028.1.2
2.450661388037925,Line.l(r:p1ulv31934-udt13433lv),udt13433lv.1.2,p1ulv31934.1.2
2.4541416185580216,Line.l(r:p1ulv50705-udt1941lv),udt1941lv.1.2,p1ulv50705.1.2
2.4720587081915704,Line.l(r:p1ulv48758-udt18593lv),udt18593lv.1.2,p1ulv48758.1.2
2.528778239341023,Line.l(r:p1ulv38683-udt15109lv),udt15109lv.1.2,p1ulv38683.1.2
2.559209197780106,Line.l(r:udm19272-udt5126lv),udt5126lv.1.2,udm19272.1.2
2.559209222382378,Line.l(r:p1ulv37478-udm19272),udm19272.1.2,p1ulv37478.1.2
2.5762923629875396,Line.l(r:p1ulv24228-udt10443lv),udt10443lv.1.2,p1ulv24228.1.2
2.578186467744201,Line.l(r:p1ulv30236-udt12889lv),udt12889lv.1.2,p1ulv30236.1.2
2.641353051987167,Line.l(r:udm35767-udt10442lv),udt10442lv.1.2,udm35767.1.2
2.641353859691031,Line.l(r:p1ulv24226-udm35767),udm35767.1.2,p1ulv24226.1.2
2.655723467429945,Line.l(r:p1ulv24229-udt10442lv),udt10442lv.1.2,p1ulv24229.1.2
2.6595210314812543,Line.l(r:p1ulv47508-udt18258lv),udt18258lv.1.2,p1ulv47508.1.2
2.6637823759857233,Line.l(r:p1ulv10858-udt4949lv),udt4949lv.1.2,p1ulv10858.1.2
2.68570378327725,Line.l(r:udm40563-udt12112lv),udt12112lv.1.2,udm40563.1.2
2.6857039049206497,Line.l(r:p1ulv28314-udm40563),udm40563.1.2,p1ulv28314.1.2
2.6916754762325086,Line.l(r:udm16067-udt4170lv),udt4170lv.1.2,udm16067.1.2
2.691676400309015,Line.l(r:p1ulv9158-udm16067),udm16067.1.2,p1ulv9158.1.2
2.751732075218502,Line.l(r:p1ulv10859-udt4950lv),udt4950lv.1.2,p1ulv10859.1.2
2.777927299695914,Line.l(r:p1ulv10881-udt4960lv),udt4960lv.1.2,p1ulv10881.1.2
2.798417327715565,Line.l(r:udm18689-udt4942lv),udt4942lv.1.2,udm18689.1.2
2.7984173798585186,Line.l(r:p1ulv10844-udm18689),udm18689.1.2,p1ulv10844.1.2
2.8929619984747963,Line.l(r:udm18693-udt4944lv),udt4944lv.1.2,udm18693.1.2
2.8929622050342076,Line.l(r:p1ulv10848-udm18693),udm18693.1.2,p1ulv10848.1.2
2.9228034713611097,Line.l(r:p1ulv10847-udt4943lv),udt4943lv.1.2,p1ulv10847.1.2
2.925994323910427,Line.l(r:p1ulv10876-udt4958lv),udt4958lv.1.2,p1ulv10876.1.2
2.9511189278238037,Line.l(r:p1ulv24207-udt10432lv),udt10432lv.1.2,p1ulv24207.1.2
2.9552270366691222,Line.l(r:p1ulv10855-udt4947lv),udt4947lv.1.2,p1ulv10855.1.2
3.0220095788152452,Line.l(r:p1ulv24208-udt10433lv),udt10433lv.1.2,p1ulv24208.1.2
3.0410829981131404,Line.l(r:p1ulv11182-udt5111lv),udt5111lv.1.2,p1ulv11182.1.2
3.106993548236629,Line.l(r:p1ulv10845-udt4942lv),udt4942lv.1.2,p1ulv10845.1.2
3.1817315245072746,Line.l(r:p1ulv27215-udt10433lv),udt10433lv.1.2,p1ulv27215.1.2
