Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.000209822774518,Transformer.tr(r:udt9875-udt9875lv),udt9875,75.0,3
1.110550241483791,Transformer.tr(r:udt9555-udt9555lv),udt9555,300.0,3
1.2179769771662803,Transformer.tr(r:udt9981-udt9981lv),udt9981.3,50.0,1
1.2516458734375608,Transformer.tr(r:udt3091-udt3091lv),udt3091,150.0,3
1.2830808716248956,Transformer.tr(r:udt965-udt965lv),udt965.3,50.0,1
1.297988901745018,Transformer.tr(r:udt5977-udt5977lv),udt5977.1,50.0,1
1.304646531174759,Transformer.tr(r:udt8966-udt8966lv),udt8966.3,50.0,1
1.3049642616694213,Transformer.tr(r:udt8003-udt8003lv),udt8003.1,50.0,1
1.3412202856812907,Transformer.tr(r:udt3154-udt3154lv),udt3154.3,50.0,1
1.359782454327582,Transformer.tr(r:udt6187-udt6187lv),udt6187.3,50.0,1
1.4085105347376172,Transformer.tr(r:udt5472-udt5472lv),udt5472.2,50.0,1
1.4103635253942486,Transformer.tr(r:udt11750-udt11750lv),udt11750,150.0,3
1.4426387367862812,Transformer.tr(r:udt6523-udt6523lv),udt6523.3,50.0,1
1.45970761687862,Transformer.tr(r:udt8277-udt8277lv),udt8277.1,50.0,1
1.629298189529183,Transformer.tr(r:udt9557-udt9557lv),udt9557.3,50.0,1
1.6377832001320687,Transformer.tr(r:udt7315-udt7315lv),udt7315.2,50.0,1
1.902148313139642,Transformer.tr(r:udt7874-udt7874lv),udt7874.3,75.0,1
1.9779425130994628,Transformer.tr(r:udt7466-udt7466lv),udt7466.2,75.0,1
2.0317852515790427,Transformer.tr(r:udt3097-udt3097lv),udt3097,100.0,3
2.689168047303975,Transformer.tr(r:udt10617-udt10617lv),udt10617.1,25.0,1
2.792244292791809,Transformer.tr(r:udt1654-udt1654lv),udt1654.1,50.0,1
2.825454442368991,Transformer.tr(r:udt3104-udt3104lv),udt3104.1,25.0,1
2.8443017480657047,Transformer.tr(r:udt2217-udt2217lv),udt2217.2,50.0,1
2.8700184466971708,Transformer.tr(r:udt3161-udt3161lv),udt3161.2,25.0,1
2.9964760227413114,Transformer.tr(r:udt8945-udt8945lv),udt8945.2,50.0,1
3.0143176315740727,Transformer.tr(r:udt9889-udt9889lv),udt9889.2,25.0,1
3.0413025439206174,Transformer.tr(r:udt11719-udt11719lv),udt11719.2,25.0,1
3.0467377379218643,Transformer.tr(r:udt972-udt972lv),udt972.3,25.0,1
3.1265592868145915,Transformer.tr(r:udt890-udt890lv),udt890.3,50.0,1
3.231185592134215,Transformer.tr(r:udt967-udt967lv),udt967.1,25.0,1
3.281657656509498,Transformer.tr(r:udt3101-udt3101lv),udt3101.1,50.0,1
3.3247794994614175,Transformer.tr(r:udt3156-udt3156lv),udt3156.1,25.0,1
3.4084699310205036,Transformer.tr(r:udt9801-udt9801lv),udt9801.1,25.0,1
3.435679587421907,Transformer.tr(r:udt13635-udt13635lv),udt13635.1,25.0,1
3.4672220498039112,Transformer.tr(r:udt11748-udt11748lv),udt11748.1,25.0,1
3.500530054136159,Transformer.tr(r:udt8236-udt8236lv),udt8236.1,25.0,1
3.8256384155911047,Transformer.tr(r:udt7875-udt7875lv),udt7875.3,75.0,1
