OpenDSS Value (p.u.),Bus
1.0501490904617798,p1ulv21722
1.051097383497389,p1ulv18998
1.051789273747601,p1ulv6978
1.0519248129023968,p1ulv16708
1.0527921937994225,p1ulv12260
1.0538534146732252,p1ulv16351
1.0539224585824454,p1ulv6875
1.0544266633846433,p1ulv6974
1.058935755565419,p1ulv34273
1.0590419035688992,p1ulv12269
1.0591339081445557,p1ulv12264
1.0591433562484323,udm6610
1.0594139974549055,udt11750lv
1.0600223401919935,p1ulv16355
1.061179771916918,p1ulv27640
1.0627933626653985,p1ulv27463
1.063726197187512,p1ulv25411
1.0640412481944201,p1ulv20829
1.0648304535418944,p1ulv6872
1.0661331338071067,p1ulv22056
1.0684247610684199,udm23241
1.0693558907858423,p1ulv16360
1.069480258672367,p1ulv13876
1.0698722378284509,p1ulv4859
1.0699485958212673,p1ulv32502
1.0708848489670124,p1ulv16359
1.0712674010575702,p1ulv18918
1.0723566610622675,p1ulv15774
1.0735875703543225,p1ulv16357
1.0744800904422087,p1ulv20462
1.0791426545590836,p1ulv30868
1.080815043162429,p1ulv6983
1.0863746167814543,p1ulv16358
1.0910697063818655,p1ulv29171
1.097109265576358,p1ulv4861
1.1062981341873557,p1ulv1824
