Loading (p.u.),Name,Bus1,Bus2
1.003810924923385,Line.l(r:udm12444-udt3154lv),udt3154lv.1.2,udm12444.1.2
1.0038109291745418,Line.l(r:p1ulv6974-udm12444),udm12444.1.2,p1ulv6974.1.2
1.013150341114067,Line.l(r:p1ulv17264-udt8277lv),udt8277lv.1.2,p1ulv17264.1.2
1.046923462686211,Line.l(r:udm27477-udt7466lv),udt7466lv.1.2,udm27477.1.2
1.1364326608636863,Line.l(r:p1ulv15258-udt7315lv),udt7315lv.1.2,p1ulv15258.1.2
1.362203179824808,Line.l(r:p1ulv27463-udt11719lv),udt11719lv.1.2,p1ulv27463.1.2
1.4611762185936161,Line.l(r:p1ulv6983-udt3161lv),udt3161lv.1.2,p1ulv6983.1.2
1.476894957454084,Line.l(r:p1ulv4861-udm8866),udm8866.1.2,p1ulv4861.1.2
1.4929747927426074,Line.l(r:p1ulv25411-udm27477),udm27477.1.2,p1ulv25411.1.2
1.4966135589647505,Line.l(r:udm27474-udm27475),udm27474.1.2,udm27475.1.2
1.4966136107928236,Line.l(r:p1ulv20462-udm27475),udm27475.1.2,p1ulv20462.1.2
1.5333381063660947,Line.l(r:p1ulv34273-udt972lv),udt972lv.1.2,p1ulv34273.1.2
1.5343059912877333,Line.l(r:p1ulv22056-udt9889lv),udt9889lv.1.2,p1ulv22056.1.2
1.5528413184154006,Line.l(r:p1ulv27638-udt11748lv),udt11748lv.1.2,p1ulv27638.1.2
1.6445296098693383,Line.l(r:p1ulv1824-udt967lv),udt967lv.1.2,p1ulv1824.1.2
2.214557928159496,Line.l(r:p1ulv22434-udt9981lv),udt9981lv.1.2,p1ulv22434.1.2
2.37114630045538,Line.l(r:p1ulv18998-udt8966lv),udt8966lv.1.2,p1ulv18998.1.2
2.3717206122685575,Line.l(r:p1ulv16674-udt8003lv),udt8003lv.1.2,p1ulv16674.1.2
2.4103492291451967,Line.l(r:udm22471-udt5977lv),udt5977lv.1.2,udm22471.1.2
2.410349355873808,Line.l(r:p1ulv16708-udm22471),udm22471.1.2,p1ulv16708.1.2
2.5587297119224997,Line.l(r:p1ulv12260-udt5472lv),udt5472lv.1.2,p1ulv12260.1.2
2.5649338396436168,Line.l(r:p1ulv6875-udt3104lv),udt3104lv.1.2,p1ulv6875.1.2
2.5930737901958927,Line.l(r:p1ulv16360-udt7875lv),udt7875lv.1.2,p1ulv16360.1.2
2.6136084406808417,Line.l(r:p1ulv15774-udm6609),udm6609.1.2,p1ulv15774.1.2
2.6163235621050887,Line.l(r:udm31748-udt8945lv),udt8945lv.1.2,udm31748.1.2
2.6163238078489215,Line.l(r:p1ulv32502-udm31748),udm31748.1.2,p1ulv32502.1.2
2.6205803967536188,Line.l(r:p1ulv13876-udt6523lv),udt6523lv.1.2,p1ulv13876.1.2
2.632725697494649,Line.l(r:udm8866-udt2217lv),udt2217lv.1.2,udm8866.1.2
2.676109668321373,Line.l(r:p1ulv4859-udt2217lv),udt2217lv.1.2,p1ulv4859.1.2
2.6870652233440997,Line.l(r:p1ulv16351-udt7874lv),udt7874lv.1.2,p1ulv16351.1.2
2.6931276320553046,Line.l(r:p1ulv16359-udt7875lv),udt7875lv.1.2,p1ulv16359.1.2
2.702718615568021,Line.l(r:p1ulv16357-udt7875lv),udt7875lv.1.2,p1ulv16357.1.2
2.713813941090145,Line.l(r:p1ulv12269-udt890lv),udt890lv.1.2,p1ulv12269.1.2
2.8247306253575584,Line.l(r:udm31747-udt8945lv),udt8945lv.1.2,udm31747.1.2
2.82473108480134,Line.l(r:p1ulv18918-udm31747),udm31747.1.2,p1ulv18918.1.2
2.8317139313640087,Line.l(r:udm23241-udt6187lv),udt6187lv.1.2,udm23241.1.2
2.8317139473548867,Line.l(r:p1ulv29171-udm23241),udm23241.1.2,p1ulv29171.1.2
2.8498173239963935,Line.l(r:udm12278-udt3101lv),udt3101lv.1.2,udm12278.1.2
2.849817530731688,Line.l(r:p1ulv6872-udm12278),udm12278.1.2,p1ulv6872.1.2
2.8944539864025787,Line.l(r:udm6609-udm6610),udm6609.1.2,udm6610.1.2
2.894453994134882,Line.l(r:p1ulv30868-udm6610),udm6610.1.2,p1ulv30868.1.2
2.9083785895232177,Line.l(r:p1ulv16358-udt7875lv),udt7875lv.1.2,p1ulv16358.1.2
2.958896734206139,Line.l(r:p1ulv20829-udt9557lv),udt9557lv.1.2,p1ulv20829.1.2
3.0175472559534895,Line.l(r:p1ulv6978-udt3156lv),udt3156lv.1.2,p1ulv6978.1.2
3.064281008924755,Line.l(r:p1ulv12264-udt890lv),udt890lv.1.2,p1ulv12264.1.2
3.092899775290348,Line.l(r:p1ulv21722-udt9801lv),udt9801lv.1.2,p1ulv21722.1.2
3.1075237774395177,Line.l(r:p1ulv17265-udt3101lv),udt3101lv.1.2,p1ulv17265.1.2
3.117781479179174,Line.l(r:p1ulv32734-udt13635lv),udt13635lv.1.2,p1ulv32734.1.2
3.1603112250189263,Line.l(r:p1ulv16355-udt7874lv),udt7874lv.1.2,p1ulv16355.1.2
3.175756105329633,Line.l(r:p1ulv17175-udt8236lv),udt8236lv.1.2,p1ulv17175.1.2
5.38030237506052,Line.l(r:udm6609-udt1654lv),udt1654lv.1.2,udm6609.1.2
