Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
445.79314698298106,-3030.463563602255,14.710394552742127,12735.245938886977,4675.517974230436,8059.727964656633,170,12,30
