Loading (p.u.),Name,Bus1,Bus2
1.0451634587566614,Line.l(r:p1ulv51477-udt19143lv),udt19143lv.1.2,p1ulv51477.1.2
1.0458490864989967,Line.l(r:p1ulv53892-udt19748lv),udt19748lv.1.2,p1ulv53892.1.2
1.058833673472506,Line.l(r:p1ulv58239-udt20516lv),udt20516lv.1.2,p1ulv58239.1.2
1.0666451598648088,Line.l(r:udm51427-udt16659lv),udt16659lv.1.2,udm51427.1.2
1.161367736911825,Line.l(r:p1ulv59923-udt20740lv),udt20740lv.1.2,p1ulv59923.1.2
1.2041342365924221,Line.l(r:udm886-udt238lv),udt238lv.1.2,udm886.1.2
1.2821843721657862,Line.l(r:udm903-udm904),udm903.1.2,udm904.1.2
1.2821844151388362,Line.l(r:p1ulv56710-udm904),udm904.1.2,p1ulv56710.1.2
1.4242982056883469,Line.l(r:p1ulv3753-udt1770lv),udt1770lv.1.2,p1ulv3753.1.2
1.454014256550958,Line.l(r:udm8966-udt2241lv),udt2241lv.1.2,udm8966.1.2
1.4540143525515496,Line.l(r:p1ulv4894-udm8966),udm8966.1.2,p1ulv4894.1.2
1.4822290315857078,Line.l(r:p1ulv3757-udt1775lv),udt1775lv.1.2,p1ulv3757.1.2
1.4837021721206165,Line.l(r:p1ulv3738-udt1770lv),udt1770lv.1.2,p1ulv3738.1.2
1.489122186812581,Line.l(r:p1ulv3741-udt1771lv),udt1771lv.1.2,p1ulv3741.1.2
1.4933894628257383,Line.l(r:p1ulv3743-udm886),udm886.1.2,p1ulv3743.1.2
1.5042599572286497,Line.l(r:udm6999-udt1771lv),udt1771lv.1.2,udm6999.1.2
1.5042599620798989,Line.l(r:p1ulv3742-udm6999),udm6999.1.2,p1ulv3742.1.2
1.5071400687411225,Line.l(r:udm8994-udt2252lv),udt2252lv.1.2,udm8994.1.2
1.507140282278896,Line.l(r:p1ulv56153-udm8994),udm8994.1.2,p1ulv56153.1.2
1.509828198954143,Line.l(r:p1ulv3739-udm6994),udm6994.1.2,p1ulv3739.1.2
1.5232871106319743,Line.l(r:p1ulv3744-udt238lv),udt238lv.1.2,p1ulv3744.1.2
1.5242031930600544,Line.l(r:p1ulv42152-udm51427),udm51427.1.2,p1ulv42152.1.2
1.5610174180866434,Line.l(r:p1ulv3750-udt232lv),udt232lv.1.2,p1ulv3750.1.2
1.5917568958169226,Line.l(r:p1ulv43700-udm8990),udm8990.1.2,p1ulv43700.1.2
1.6484207980241548,Line.l(r:udm7004-udt1774lv),udt1774lv.1.2,udm7004.1.2
1.6484208410579047,Line.l(r:p1ulv3751-udm7004),udm7004.1.2,p1ulv3751.1.2
1.6867448004049215,Line.l(r:udm59216-udt20316lv),udt20316lv.1.2,udm59216.1.2
1.6867448952094817,Line.l(r:p1ulv56839-udm59216),udm59216.1.2,p1ulv56839.1.2
1.698305257991234,Line.l(r:p1ulv3754-udm6994),udm6994.1.2,p1ulv3754.1.2
2.325381282474386,Line.l(r:udm6994-udt1770lv),udt1770lv.1.2,udm6994.1.2
2.3714831932207376,Line.l(r:p1ulv56610-udt20277lv),udt20277lv.1.2,p1ulv56610.1.2
2.372271306277674,Line.l(r:p1ulv57889-udt20470lv),udt20470lv.1.2,p1ulv57889.1.2
2.4137087619992954,Line.l(r:p1ulv54144-udt19805lv),udt19805lv.1.2,p1ulv54144.1.2
2.4428763364077697,Line.l(r:udm7002-udt1773lv),udt1773lv.1.2,udm7002.1.2
2.442876491936405,Line.l(r:p1ulv3748-udm7002),udm7002.1.2,p1ulv3748.1.2
2.547997849031932,Line.l(r:udm53602-udt17528lv),udt17528lv.1.2,udm53602.1.2
2.547998068667439,Line.l(r:p1ulv48492-udm53602),udm53602.1.2,p1ulv48492.1.2
2.6285957961322066,Line.l(r:p1ulv3761-udt1777lv),udt1777lv.1.2,p1ulv3761.1.2
2.674756121735019,Line.l(r:udm8986-udt2248lv),udt2248lv.1.2,udm8986.1.2
2.674756260046107,Line.l(r:p1ulv4911-udm8986),udm8986.1.2,p1ulv4911.1.2
2.6787501776125646,Line.l(r:udm53601-udt17528lv),udt17528lv.1.2,udm53601.1.2
2.6787503328783506,Line.l(r:p1ulv45218-udm53601),udm53601.1.2,p1ulv45218.1.2
2.7591574547163296,Line.l(r:p1ulv60214-udt20766lv),udt20766lv.1.2,p1ulv60214.1.2
2.837479662386593,Line.l(r:udm8990-udt2250lv),udt2250lv.1.2,udm8990.1.2
2.9085130495494687,Line.l(r:p1ulv41352-udt16198lv),udt16198lv.1.2,p1ulv41352.1.2
3.0467942920297055,Line.l(r:udm7003-udt1773lv),udt1773lv.1.2,udm7003.1.2
3.0467946076688093,Line.l(r:p1ulv3763-udm7003),udm7003.1.2,p1ulv3763.1.2
3.0490420355559817,Line.l(r:p1ulv58344-udt20534lv),udt20534lv.1.2,p1ulv58344.1.2
5.694810384133777,Line.l(r:p1ulv3746-udt1772lv),udt1772lv.1.2,p1ulv3746.1.2
