Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.011543701134368,Transformer.tr(r:udt13201-udt13201lv),udt13201,75.0,3
1.0202651797494902,Transformer.tr(r:udt18245-udt18245lv),udt18245,75.0,3
1.317934680923382,Transformer.tr(r:udt4343-udt4343lv),udt4343,150.0,3
1.3408122810978422,Transformer.tr(r:udt10727-udt10727lv),udt10727.2,50.0,1
1.3568083876307977,Transformer.tr(r:udt11300-udt11300lv),udt11300.1,50.0,1
1.5205302975058346,Transformer.tr(r:udt11845-udt11845lv),udt11845.1,50.0,1
1.6084279382969677,Transformer.tr(r:udt8707-udt8707lv),udt8707,150.0,3
1.6152476107649805,Transformer.tr(r:udt18948-udt18948lv),udt18948.1,50.0,1
1.8885560512202704,Transformer.tr(r:udt11126-udt11126lv),udt11126.2,50.0,1
1.915241507777674,Transformer.tr(r:udt16824-udt16824lv),udt16824.2,75.0,1
2.011702115107708,Transformer.tr(r:udt13175-udt13175lv),udt13175,100.0,3
2.1779026307733065,Transformer.tr(r:udt4849-udt4849lv),udt4849.1,75.0,1
2.83251855442649,Transformer.tr(r:udt13566-udt13566lv),udt13566.2,50.0,1
2.8365879270375474,Transformer.tr(r:udt5099-udt5099lv),udt5099.2,25.0,1
2.852221033066596,Transformer.tr(r:udt17785-udt17785lv),udt17785.1,50.0,1
2.872906178993827,Transformer.tr(r:udt6199-udt6199lv),udt6199.3,25.0,1
2.880756904208085,Transformer.tr(r:udt17873-udt17873lv),udt17873,75.0,3
2.8995230658680353,Transformer.tr(r:udt10656-udt10656lv),udt10656.1,25.0,1
2.9730017240052398,Transformer.tr(r:udt2735-udt2735lv),udt2735.1,25.0,1
3.0155849826204646,Transformer.tr(r:udt7520-udt7520lv),udt7520.3,50.0,1
3.0847217260927544,Transformer.tr(r:udt9384-udt9384lv),udt9384.1,25.0,1
3.127012157883496,Transformer.tr(r:udt14325-udt14325lv),udt14325,75.0,3
3.135472570009534,Transformer.tr(r:udt17783-udt17783lv),udt17783.3,25.0,1
3.1463616223455193,Transformer.tr(r:udt12629-udt12629lv),udt12629.1,25.0,1
3.1616079230526464,Transformer.tr(r:udt14699-udt14699lv),udt14699.3,50.0,1
3.212495447444554,Transformer.tr(r:udt11163-udt11163lv),udt11163.2,50.0,1
3.2934962352170776,Transformer.tr(r:udt9350-udt9350lv),udt9350.1,25.0,1
3.3235718636705434,Transformer.tr(r:udt7113-udt7113lv),udt7113.2,50.0,1
3.5472534141905494,Transformer.tr(r:udt19011-udt19011lv),udt19011.3,25.0,1
3.5550546237443705,Transformer.tr(r:udt8111-udt8111lv),udt8111.3,25.0,1
6.087725936481711,Transformer.tr(r:udt5098-udt5098lv),udt5098.1,25.0,1
6.534954892122526,Transformer.tr(r:udt5102-udt5102lv),udt5102.2,25.0,1
