Loading (p.u.),Name,Bus1,Bus2
1.1795362891281482,Line.goab_disswitch(r:udt4340-udt8111)u_85408,udt4340.1.2.3,udt4340-udt8111x.1.2.3
1.513334298746771,Line.l(r:p1ulv5952-udt2735lv),udt2735lv.1.2,p1ulv5952.1.2
1.5475461369485932,Line.l(r:udm43881-udt13566lv),udt13566lv.1.2,udm43881.1.2
1.5475461516248479,Line.l(r:p1ulv32321-udm43881),udm43881.1.2,p1ulv32321.1.2
1.6050599447606657,Line.l(r:udm27642-udt7520lv),udt7520lv.1.2,udm27642.1.2
1.605059952034349,Line.l(r:p1ulv15653-udm27642),udm27642.1.2,p1ulv15653.1.2
2.4363332736672523,Line.l(r:p1ulv25406-udt10727lv),udt10727lv.1.2,p1ulv25406.1.2
2.5409225873721906,Line.l(r:udm54279-udt17785lv),udt17785lv.1.2,udm54279.1.2
2.5409227576599793,Line.l(r:p1ulv45631-udm54279),udm54279.1.2,p1ulv45631.1.2
2.6070023827301587,Line.l(r:p1ulv13425-udt6199lv),udt6199lv.1.2,p1ulv13425.1.2
2.631623313186539,Line.l(r:p1ulv25008-udt10656lv),udt10656lv.1.2,p1ulv25008.1.2
2.6513728009758766,Line.l(r:p1ulv48889-udt17785lv),udt17785lv.1.2,p1ulv48889.1.2
2.702719716050437,Line.l(r:p1ulv18859-udt5098lv),udt5098lv.1.2,p1ulv18859.1.2
2.7096172323908756,Line.l(r:udm19174-udt5099lv),udt5099lv.1.2,udm19174.1.2
2.7096173702776203,Line.l(r:p1ulv11167-udm19174),udm19174.1.2,p1ulv11167.1.2
2.7549180976239676,Line.l(r:p1ulv44378-udt16824lv),udt16824lv.1.2,p1ulv44378.1.2
2.75976748212608,Line.l(r:udm45775-udt14699lv),udt14699lv.1.2,udm45775.1.2
2.759767497049741,Line.l(r:p1ulv38918-udm45775),udm45775.1.2,p1ulv38918.1.2
2.78252182219473,Line.l(r:udm18330-udt4835lv),udt4835lv.1.2,udm18330.1.2
2.794365584214331,Line.l(r:p1ulv10494-udm18330),udm18330.1.2,p1ulv10494.1.2
2.810792038546313,Line.l(r:p1ulv45773-udt16824lv),udt16824lv.1.2,p1ulv45773.1.2
2.8450927727927,Line.l(r:p1ulv45627-udt17783lv),udt17783lv.1.2,p1ulv45627.1.2
2.8536275017110304,Line.l(r:udm32882-udt9384lv),udt9384lv.1.2,udm32882.1.2
2.853627528832209,Line.l(r:p1ulv20159-udm32882),udm32882.1.2,p1ulv20159.1.2
2.854976239766255,Line.l(r:p1ulv29592-udt12629lv),udt12629lv.1.2,p1ulv29592.1.2
2.862258965969705,Line.l(r:udm39859-udt11845lv),udt11845lv.1.2,udm39859.1.2
2.8622589994181094,Line.l(r:p1ulv38231-udm39859),udm39859.1.2,p1ulv38231.1.2
2.8843069566445765,Line.l(r:udm38180-udt11300lv),udt11300lv.1.2,udm38180.1.2
2.8843069803128323,Line.l(r:p1ulv26731-udm38180),udm38180.1.2,p1ulv26731.1.2
2.8896148740938976,Line.l(r:udm19172-udt5098lv),udt5098lv.1.2,udm19172.1.2
2.889614914335183,Line.l(r:p1ulv11166-udm19172),udm19172.1.2,p1ulv11166.1.2
2.917887350799393,Line.l(r:p1ulv26511-udt11163lv),udt11163lv.1.2,p1ulv26511.1.2
2.923259305142224,Line.l(r:udm19184-udt5102lv),udt5102lv.1.2,udm19184.1.2
2.9232593102223543,Line.l(r:p1ulv11170-udm19184),udm19184.1.2,p1ulv11170.1.2
2.933681646272125,Line.l(r:p1ulv50479-udt18948lv),udt18948lv.1.2,p1ulv50479.1.2
2.940954007677818,Line.l(r:udm26423-udt7113lv),udt7113lv.1.2,udm26423.1.2
2.9409541867556346,Line.l(r:p1ulv14905-udm26423),udm26423.1.2,p1ulv14905.1.2
3.0393591983881305,Line.l(r:udm37774-udt11163lv),udt11163lv.1.2,udm37774.1.2
3.039360093255793,Line.l(r:p1ulv47350-udm37774),udm37774.1.2,p1ulv47350.1.2
3.0758166900624895,Line.l(r:udm18380-udt4849lv),udt4849lv.1.2,udm18380.1.2
3.075816855660929,Line.l(r:p1ulv10515-udm18380),udm18380.1.2,p1ulv10515.1.2
3.087482794915355,Line.l(r:udm32821-udt9350lv),udt9350lv.1.2,udm32821.1.2
3.0874830103645765,Line.l(r:p1ulv32654-udm32821),udm32821.1.2,p1ulv32654.1.2
3.090918750245454,Line.l(r:p1ulv21923-udt7113lv),udt7113lv.1.2,p1ulv21923.1.2
3.108772970135615,Line.l(r:p1ulv33342-udm37664),udm37664.1.2,p1ulv33342.1.2
3.109106244508395,Line.l(r:udm19185-udt5102lv),udt5102lv.1.2,udm19185.1.2
3.109106347899469,Line.l(r:p1ulv22360-udm19185),udm19185.1.2,p1ulv22360.1.2
3.11901714796066,Line.l(r:udm29533-udt8111lv),udt8111lv.1.2,udm29533.1.2
3.11901754221364,Line.l(r:p1ulv21526-udm29533),udm29533.1.2,p1ulv21526.1.2
3.1529630164093794,Line.l(r:p1ulv35385-udt4849lv),udt4849lv.1.2,p1ulv35385.1.2
3.1727014788407115,Line.l(r:p1ulv37149-udt14699lv),udt14699lv.1.2,p1ulv37149.1.2
3.189122381710141,Line.l(r:udm37664-udt11126lv),udt11126lv.1.2,udm37664.1.2
3.2180078817502045,Line.l(r:p1ulv50863-udt19011lv),udt19011lv.1.2,p1ulv50863.1.2
