Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.00621415544736,Transformer.tr(r:udt6804-udt6804lv),udt6804.3,75.0,1
1.0258057571184642,Transformer.tr(r:udt18315-udt18315lv),udt18315,75.0,3
1.0285825470285723,Transformer.tr(r:udt15003-udt15003lv),udt15003,75.0,3
1.2037363740858513,Transformer.tr(r:udt6802-udt6802lv),udt6802.1,50.0,1
1.205005243317552,Transformer.tr(r:udt6803-udt6803lv),udt6803.3,50.0,1
1.2856103461781256,Transformer.tr(r:udt3297-udt3297lv),udt3297.2,50.0,1
1.3048097781042012,Transformer.tr(r:udt15185-udt15185lv),udt15185.3,50.0,1
1.3119273302605576,Transformer.tr(r:udt16114-udt16114lv),udt16114.2,50.0,1
1.3254925244370528,Transformer.tr(r:udt15225-udt15225lv),udt15225.3,50.0,1
1.3256984411147108,Transformer.tr(r:udt16794-udt16794lv),udt16794,150.0,3
1.3258858109626297,Transformer.tr(r:udt12995-udt12995lv),udt12995.2,50.0,1
1.3307877202738903,Transformer.tr(r:udt11390-udt11390lv),udt11390.2,50.0,1
1.3348172230262747,Transformer.tr(r:udt12609-udt12609lv),udt12609.2,50.0,1
1.3496383857837864,Transformer.tr(r:udt18731-udt18731lv),udt18731.3,50.0,1
1.3538680928540492,Transformer.tr(r:udt11328-udt11328lv),udt11328.3,50.0,1
1.4291022301038288,Transformer.tr(r:udt12107-udt12107lv),udt12107.1,50.0,1
1.4503355382131247,Transformer.tr(r:udt11616-udt11616lv),udt11616.3,50.0,1
1.5002273725547812,Transformer.tr(r:udt15240-udt15240lv),udt15240,150.0,3
1.529563204660292,Transformer.tr(r:udt1123-udt1123lv),udt1123.3,50.0,1
1.5442794951470127,Transformer.tr(r:udt7845-udt7845lv),udt7845.1,50.0,1
1.5736182348267032,Transformer.tr(r:udt13431-udt13431lv),udt13431.1,50.0,1
1.5884079205911756,Transformer.tr(r:udt17236-udt17236lv),udt17236.2,50.0,1
1.5968369227655221,Transformer.tr(r:udt13674-udt13674lv),udt13674.3,50.0,1
1.6138491400899797,Transformer.tr(r:udt17390-udt17390lv),udt17390.2,50.0,1
1.7050718571295485,Transformer.tr(r:udt2563-udt2563lv),udt2563.2,50.0,1
1.8581313557049663,Transformer.tr(r:udt13673-udt13673lv),udt13673.3,50.0,1
2.137529646104981,Transformer.tr(r:udt11557-udt11557lv),udt11557,100.0,3
2.811533274240127,Transformer.tr(r:udt13968-udt13968lv),udt13968.1,25.0,1
2.8247401561164547,Transformer.tr(r:udt15260-udt15260lv),udt15260.1,25.0,1
2.8292828578469087,Transformer.tr(r:udt2615-udt2615lv),udt2615.3,50.0,1
2.834778726351509,Transformer.tr(r:udt16154-udt16154lv),udt16154.3,25.0,1
2.885983100132264,Transformer.tr(r:udt15988-udt15988lv),udt15988.2,25.0,1
2.8952419643185663,Transformer.tr(r:udt13043-udt13043lv),udt13043.1,25.0,1
2.9028780120826907,Transformer.tr(r:udt19023-udt19023lv),udt19023.1,25.0,1
2.903752193523146,Transformer.tr(r:udt13802-udt13802lv),udt13802.2,25.0,1
2.9273151263969663,Transformer.tr(r:udt11605-udt11605lv),udt11605.3,25.0,1
2.9309153535798376,Transformer.tr(r:udt12865-udt12865lv),udt12865.2,50.0,1
2.942524306916633,Transformer.tr(r:udt14400-udt14400lv),udt14400.3,25.0,1
2.9636274911956266,Transformer.tr(r:udt8436-udt8436lv),udt8436.2,75.0,1
2.9649767680588663,Transformer.tr(r:udt13821-udt13821lv),udt13821.3,25.0,1
2.9694144378833607,Transformer.tr(r:udt11903-udt11903lv),udt11903.1,25.0,1
2.9737507269422396,Transformer.tr(r:udt16112-udt16112lv),udt16112.2,25.0,1
3.0040588778983466,Transformer.tr(r:udt12841-udt12841lv),udt12841.3,25.0,1
3.0071277910198475,Transformer.tr(r:udt3299-udt3299lv),udt3299.2,75.0,1
3.020946609704342,Transformer.tr(r:udt17829-udt17829lv),udt17829.2,25.0,1
3.0305120643150874,Transformer.tr(r:udt12132-udt12132lv),udt12132.1,50.0,1
3.032608334759973,Transformer.tr(r:udt13775-udt13775lv),udt13775.3,25.0,1
3.0867226294845187,Transformer.tr(r:udt13848-udt13848lv),udt13848,75.0,3
3.088441242698228,Transformer.tr(r:udt14334-udt14334lv),udt14334.3,25.0,1
3.0947063690347627,Transformer.tr(r:udt14660-udt14660lv),udt14660,75.0,3
3.1237310979435944,Transformer.tr(r:udt17340-udt17340lv),udt17340.3,50.0,1
3.2197862794714576,Transformer.tr(r:udt11319-udt11319lv),udt11319.3,50.0,1
3.3413512473630145,Transformer.tr(r:udt11641-udt11641lv),udt11641.1,25.0,1
3.350196777999658,Transformer.tr(r:udt6808-udt6808lv),udt6808.2,25.0,1
3.3518415693663166,Transformer.tr(r:udt10907-udt10907lv),udt10907.1,25.0,1
3.3840393786992884,Transformer.tr(r:udt14551-udt14551lv),udt14551.1,25.0,1
3.4330776229340123,Transformer.tr(r:udt12566-udt12566lv),udt12566.3,25.0,1
3.433452717711888,Transformer.tr(r:udt13729-udt13729lv),udt13729,75.0,3
3.461451496068437,Transformer.tr(r:udt13256-udt13256lv),udt13256.2,25.0,1
3.560267192358898,Transformer.tr(r:udt14353-udt14353lv),udt14353.3,25.0,1
4.697058208730346,Transformer.tr(r:udt12564-udt12564lv),udt12564.2,50.0,1
4.781054107282014,Transformer.tr(r:udt12368-udt12368lv),udt12368.3,50.0,1
5.95083302860515,Transformer.tr(r:udt7691-udt7691lv),udt7691.3,25.0,1
