Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
743.317693526833,-8715.83117542547,8.528362683557226,12816.604872247593,6750.010880817147,6066.593991430534,170,12,30
