Loading (p.u.),Name,Bus1,Bus2
1.042814731700709,Line.l(r:udt17340-udt18196),udt18196.1.2.3,udt17340.1.2.3
1.0474781115705185,Line.l(r:p1ulv45922-udt17829lv),udt17829lv.1.2,p1ulv45922.1.2
1.0520837981495683,Line.l(r:udt11240-udt18196),udt11240.1.2.3,udt18196.1.2.3
1.0664525130980302,Line.l(r:udm30402-udt8446lv),udt8446lv.1.2,udm30402.1.2
1.0837033529895046,Line.l(r:udt11987-udt18658),udt18658.1.2.3,udt11987.1.2.3
1.0895383233734737,Line.l(r:udt17829-udt18936),udt18936.1.2.3,udt17829.1.2.3
1.08953857579257,Line.l(r:udt17829-udt18658),udt17829.1.2.3,udt18658.1.2.3
1.0919659589365782,Line.l(r:udm43618-udt13431lv),udt13431lv.1.2,udm43618.1.2
1.1733569135495252,Line.l(r:p1ulv36138-udt14551lv),udt14551lv.1.2,p1ulv36138.1.2
1.200066025921691,Line.l(r:p1ulv31441-udt13256lv),udt13256lv.1.2,p1ulv31441.1.2
1.2656371215250355,Line.l(r:p1ulv39235-udt15260lv),udt15260lv.1.2,p1ulv39235.1.2
1.3003949281620948,Line.l(r:p1ulv50963-udt19023lv),udt19023lv.1.2,p1ulv50963.1.2
1.3848176424210057,Line.goab_disswitch(r:udt11987-udt17762)u_85758,udt11987.1.2.3,udt11987-udt17762x.1.2.3
1.4101582068342906,Line.l(r:udm30402-udm30403),udm30402.1.2,udm30403.1.2
1.4439384174052716,Line.l(r:udm28704-udt7845lv),udt7845lv.1.2,udm28704.1.2
1.476448031722595,Line.l(r:p1ulv39123-udt15225lv),udt15225lv.1.2,p1ulv39123.1.2
1.4810272458283504,Line.l(r:udm40022-udt11903lv),udt11903lv.1.2,udm40022.1.2
1.4810273285835318,Line.l(r:p1ulv27916-udm40022),udm40022.1.2,p1ulv27916.1.2
1.482340837822568,Line.l(r:udm28704-udm28705),udm28704.1.2,udm28705.1.2
1.4823410202122003,Line.l(r:p1ulv36560-udm28705),udm28705.1.2,p1ulv36560.1.2
1.500501466001554,Line.l(r:p1ulv40969-udt7691lv),udt7691lv.1.2,p1ulv40969.1.2
1.5248065959701174,Line.l(r:udm42813-udt13043lv),udt13043lv.1.2,udm42813.1.2
1.5248066576991748,Line.l(r:p1ulv30621-udm42813),udm42813.1.2,p1ulv30621.1.2
1.52710019128863,Line.l(r:p1ulv15954-udt7691lv),udt7691lv.1.2,p1ulv15954.1.2
1.571077944956433,Line.l(r:udm49546-udt16112lv),udt16112lv.1.2,udm49546.1.2
1.571077949231327,Line.l(r:p1ulv41039-udm49546),udm49546.1.2,p1ulv41039.1.2
1.576561625817408,Line.l(r:udt11987-udt17762),udt11987-udt17762x.1.2.3,udt17762.1.2.3
1.5982559403237777,Line.l(r:udt11240-udt17762),udt17762.1.2.3,udt11240.1.2.3
1.6384674141943625,Line.l(r:udm30403-udm30408),udm30403.1.2,udm30408.1.2
1.6384674197547318,Line.l(r:p1ulv29018-udm30408),udm30408.1.2,p1ulv29018.1.2
1.7173714321795368,Line.l(r:udm25377-udt6804lv),udt6804lv.1.2,udm25377.1.2
