Loading (p.u.),Name,Bus1,Bus2
1.0031243407126038,Line.l(r:p1ulv9999-udt4635lv),udt4635lv.1.2,p1ulv9999.1.2
1.487853373025715,Line.l(r:udm17515-udt4634lv),udt4634lv.1.2,udm17515.1.2
1.4878534210133447,Line.l(r:p1ulv33652-udm17515),udm17515.1.2,p1ulv33652.1.2
1.491885025645153,Line.l(r:p1ulv42879-udt16813lv),udt16813lv.1.2,p1ulv42879.1.2
1.5440020568342085,Line.l(r:p1ulv32200-udt13522lv),udt13522lv.1.2,p1ulv32200.1.2
1.6009629023292065,Line.l(r:p1ulv30426-udt4634lv),udt4634lv.1.2,p1ulv30426.1.2
1.6760659392453698,Line.l(r:p1ulv32908-udt13690lv),udt13690lv.1.2,p1ulv32908.1.2
1.7006040642901603,Line.l(r:udm43584-udt13415lv),udt13415lv.1.2,udm43584.1.2
1.7006041921590198,Line.l(r:p1ulv31891-udm43584),udm43584.1.2,p1ulv31891.1.2
1.7056778772674004,Line.l(r:p1ulv42290-udt16697lv),udt16697lv.1.2,p1ulv42290.1.2
1.7197355253708717,Line.l(r:udm17507-udt4630lv),udt4630lv.1.2,udm17507.1.2
1.7197356606657555,Line.l(r:p1ulv36882-udm17507),udm17507.1.2,p1ulv36882.1.2
1.723085844075079,Line.l(r:p1ulv36118-udt13690lv),udt13690lv.1.2,p1ulv36118.1.2
1.7833576703875236,Line.l(r:p1ulv42814-udt4629lv),udt4629lv.1.2,p1ulv42814.1.2
2.66598349634796,Line.l(r:p1ulv33420-udt13845lv),udt13845lv.1.2,p1ulv33420.1.2
2.6963865302867256,Line.l(r:udm17522-udt4638lv),udt4638lv.1.2,udm17522.1.2
2.6963870935358107,Line.l(r:p1ulv10004-udm17522),udm17522.1.2,p1ulv10004.1.2
2.7145095058516855,Line.l(r:udm17523-udt4638lv),udt4638lv.1.2,udm17523.1.2
2.71450980311202,Line.l(r:p1ulv37011-udm17523),udm17523.1.2,p1ulv37011.1.2
2.7383424007713857,Line.l(r:p1ulv28408-udt12156lv),udt12156lv.1.2,p1ulv28408.1.2
2.814066547649522,Line.l(r:p1ulv9993-udt4628lv),udt4628lv.1.2,p1ulv9993.1.2
2.879282666341246,Line.l(r:p1ulv34693-udt14191lv),udt14191lv.1.2,p1ulv34693.1.2
3.0391006911445246,Line.l(r:p1ulv9991-udt4628lv),udt4628lv.1.2,p1ulv9991.1.2
3.041525742688026,Line.l(r:p1ulv45718-udt17799lv),udt17799lv.1.2,p1ulv45718.1.2
