Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0111913453478814,Transformer.tr(r:udt19279-udt19279lv),udt19279,75.0,3
1.020864516822364,Transformer.tr(r:udt1226-udt1226lv),udt1226,75.0,3
1.0481973392466832,Transformer.tr(r:udt20221-udt20221lv),udt20221,75.0,3
1.0492163161477992,Transformer.tr(r:udt16363-udt16363lv),udt16363,75.0,3
1.2012863609433968,Transformer.tr(r:udt15655-udt15655lv),udt15655.3,50.0,1
1.2401035388902768,Transformer.tr(r:udt19958-udt19958lv),udt19958,150.0,3
1.2961275783914854,Transformer.tr(r:udt20247-udt20247lv),udt20247,150.0,3
1.3397934477657685,Transformer.tr(r:udt19910-udt19910lv),udt19910.2,50.0,1
1.4668540532996164,Transformer.tr(r:udt16322-udt16322lv),udt16322.2,50.0,1
1.596065483394329,Transformer.tr(r:udt20376-udt20376lv),udt20376.2,50.0,1
1.7630748571629795,Transformer.tr(r:udt20402-udt20402lv),udt20402.3,50.0,1
3.0664446998475077,Transformer.tr(r:udt16219-udt16219lv),udt16219.3,25.0,1
3.2250602082494693,Transformer.tr(r:udt16400-udt16400lv),udt16400.3,50.0,1
3.3865019668599703,Transformer.tr(r:udt20512-udt20512lv),udt20512.2,25.0,1
