Loading (p.u.),Name,Bus1,Bus2
1.0179564978434408,Line.l(r:p1ulv41566-udt16322lv),udt16322lv.1.2,p1ulv41566.1.2
1.1772372905035522,Line.l(r:udm59335-udt20402lv),udt20402lv.1.2,udm59335.1.2
1.4796339764215758,Line.l(r:udm48010-udt15655lv),udt15655lv.1.2,udm48010.1.2
1.5197675783317326,Line.l(r:p1ulv40007-udm48010),udm48010.1.2,p1ulv40007.1.2
1.723393130783307,Line.l(r:p1ulv58217-udt20512lv),udt20512lv.1.2,p1ulv58217.1.2
2.434454932540762,Line.l(r:p1ulv54585-udt19910lv),udt19910lv.1.2,p1ulv54585.1.2
2.707320883365293,Line.l(r:p1ulv54181-udt16400lv),udt16400lv.1.2,p1ulv54181.1.2
2.7592261124926933,Line.l(r:p1ulv41389-udt16219lv),udt16219lv.1.2,p1ulv41389.1.2
2.898792128994939,Line.l(r:p1ulv57223-udt20376lv),udt20376lv.1.2,p1ulv57223.1.2
2.9510674915516564,Line.l(r:udm59335-udm59336),udm59335.1.2,udm59336.1.2
2.9510679100199524,Line.l(r:p1ulv58808-udm59336),udm59336.1.2,p1ulv58808.1.2
3.0192330900047244,Line.l(r:udm50477-udt16400lv),udt16400lv.1.2,udm50477.1.2
3.019233252220567,Line.l(r:p1ulv43048-udm50477),udm50477.1.2,p1ulv43048.1.2
