OpenDSS Value (p.u.),Bus
0.9958999937118577,p1ulv46510
0.996562295346386,p1ulv51569
0.9968122699326385,p1ulv55699
0.9971227080548374,p1ulv45173
0.9972675550000292,p1ulv55465
0.9975014875342052,udm52008
0.9975973239243865,udm47838
0.9976634941810257,p1ulv39942
0.9978535961953139,p1ulv52613
0.9982009132430155,p1ulv55369
0.9986038335849732,p1ulv56631
0.9990663083198842,udm47840
0.999091643893765,p1ulv52898
0.9993965604627673,udm49042
0.9997516986931121,udm53453
0.9997997941304521,p1ulv44794
0.9998341724021905,p1ulv41541
0.9999042158723837,p1ulv43157
1.0000246715171182,p1ulv53964
1.000188746334706,udm49040
1.000275511981714,p1ulv60875
1.0002756268643698,p1ulv55764
1.0003778553594969,p1ulv57780
1.0004129670566364,p1ulv40002
1.0004590068672063,p1ulv60642
1.0004753560283695,p1ulv57317
1.0005716998862304,p1ulv56794
1.0006690469249495,p1ulv56669
1.0008017419943864,p1ulv55587
1.0008606448075958,udm50139
1.0009222264147362,p1ulv59412
1.0009579244458404,p1ulv61126
1.0009642129317804,p1ulv61192
1.001194035727988,udm49884
1.0013353798314857,p1ulv41865
1.0013838464063407,p1ulv46329
1.001466869376367,udm57389
1.0014679620404157,p1ulv40258
1.0015225326599162,udm53456
1.001710746374052,udm50143
1.0017847540105338,p1ulv60359
1.0018004909989127,udm50144
1.0018791844030837,udm50011
1.0018857378972341,p1ulv54936
1.0018970348492098,p1ulv41607
1.0019095873384298,p1ulv58729
1.0019174225970233,udm50867
1.0019181238636985,udm50140
1.0020315374405948,p1ulv57200
1.002185969391221,p1ulv57378
1.0021958845606458,p1ulv51435
1.0022700260623125,p1ulv58422
1.002276670124926,udt16938lv
1.0023211788165765,p1ulv57949
1.002323929214631,udm50866
1.0023296110446207,p1ulv51373
1.002367638983716,udm47097
1.0023685804847011,p1ulv58910
1.0023709837144072,udm49038
1.0023995368682168,udm50863
1.0024735416145076,p1ulv53625
1.0024793799696252,p1ulv58132
1.0025262957391368,p1ulv46446
1.0025383688747942,udm47839
1.0025430998512759,udm47099
1.0025924801525865,p1ulv49618
1.0026038906694246,udm56788
1.002615716871301,p1ulv48181
1.0026381506897408,p1ulv61004
1.002726511259107,p1ulv52204
1.0027315859039003,p1ulv43525
1.0028271225993604,udm49037
1.0028535527577813,p1ulv59481
1.0028643807332225,p1ulv52138
1.002891207516856,p1ulv51192
1.0029067369284919,p1ulv48573
1.002990792792947,udm56789
1.0030246137443708,udm57387
1.003026676858219,p1ulv42047
1.0030492532207975,p1ulv55399
1.0031460960338552,p1ulv48702
1.0031897586379803,p1ulv54644
1.0031991658805364,p1ulv41489
1.0032157834876507,udm47098
1.003230544850456,p1ulv51768
1.003314078785635,p1ulv51136
1.003413432898037,udt17485lv
1.0034395678600005,udm50865
1.0035182694765874,udm50006
1.0035294291933081,udt16307lv
1.0035919830661375,p1ulv54530
1.003593463222461,p1ulv50371
1.0036927360554744,p1ulv52262
1.0036947317528,udt15611lv
1.0037262564343332,p1ulv48117
1.0038251219348693,p1ulv48075
1.0038724298825636,udm58308
1.0038815803164152,p1ulv44915
1.0039356186936326,p1ulv54225
1.0039800773677565,p1ulv39692
1.0039869084407491,p1ulv41987
1.0040065011988726,p1ulv51072
1.0040270459100777,p1ulv53557
1.004094553283566,p1ulv60774
1.0041795102069209,p1ulv45236
1.0042044775114358,udm54225
1.004241754044323,p1ulv56223
1.0042418874713381,udm49044
1.004267512272962,p1ulv39818
1.0043905224637926,p1ulv59362
1.004424664739527,p1ulv55310
1.0044944616872316,udm52773
1.0045115231613055,p1ulv60484
1.0045215719111371,udm51135
1.0045749186542254,p1ulv48448
1.0046156397682235,udt15425lv
1.0046192865922066,udt15860lv
1.0046479627540448,p1ulv59769
1.0046835767605113,udt17540lv
1.0046884679526134,udm47483
1.0046898652383547,p1ulv46634
1.0047019482907755,udm50008
1.0047161647482319,udt16504lv
1.0047601801733486,p1ulv53213
1.0048099066009009,p1ulv43654
1.004862243275244,udm47485
1.004881266388454,p1ulv43090
1.004956732687985,p1ulv45422
1.0049743826807411,udt19048lv
1.0049828612873788,udm48812
1.005023560857068,udt19314lv
1.0050467671750523,udt15522lv
1.0050510319884136,udt16275lv
1.0050699588161236,p1ulv53277
1.0052196727083322,p1ulv58361
1.0052381507194985,p1ulv48005
1.0052587513879727,p1ulv55276
1.0052899217423819,udm52774
1.005322409557969,udm54224
1.005399862513149,p1ulv40305
1.0054000107838426,udt16570lv
1.0054662746815133,p1ulv40370
1.0054790629566326,p1ulv44996
1.0055226776405415,p1ulv51642
1.0055533792978233,udt17167lv
1.005560619690405,udm57388
1.0056343916947879,p1ulv54289
1.0057700268816547,p1ulv55928
1.0057986321889656,udm57391
1.0060775662861277,p1ulv58846
1.006082539942911,p1ulv54814
1.006388543894479,udt15905lv
1.0065167152761765,p1ulv56042
1.0065494122477943,p1ulv56347
1.0066949064420607,p1ulv55604
1.0068344944899477,p1ulv60565
1.0068866696501446,p1ulv50112
