OpenDSS Value (p.u.),Bus
1.050143080573316,p1ulv52315
1.0506600386139793,p1ulv54091
1.0509947326806597,p1ulv56490
1.0510116054342673,udm2121
1.0512587207330428,p1ulv52378
1.0513415777354205,p1ulv43018
1.0515593228009947,p1ulv50169
1.0515660693700786,p1ulv52433
1.0516388965171948,p1ulv41912
1.0516568723931465,udm2120
1.052349341448095,p1ulv7995
1.052539321732727,p1ulv55855
1.0526067708589815,udm2119
1.0528607565340855,udm2122
1.0529947765761036,p1ulv59064
1.0531587346698785,p1ulv52020
1.0535775583274618,udt3653lv
1.0540012633704872,udm51392
1.0540129155256466,p1ulv54175
1.05416743998015,p1ulv45151
1.054212086225544,p1ulv60933
1.0546613383068866,udm2123
1.0550457245901557,p1ulv53448
1.0551548953981291,udm48686
1.0553722019722767,p1ulv60634
1.0555098929923385,udm51393
1.0556142321041586,p1ulv56624
1.0556558138590018,p1ulv46567
1.0557148191362264,p1ulv14633
1.0558328140011948,p1ulv41360
1.0565849581219655,udm51391
1.0568786197177764,p1ulv43048
1.0570400825451765,p1ulv7994
1.0570898086028628,udm48684
1.0572290906822284,udm2094
1.0574076294536634,p1ulv56059
1.0577537486277846,p1ulv56406
1.0579314786791894,udm28890
1.0579759339643422,p1ulv980
1.0581791309784285,p1ulv967
1.0582063158197983,p1ulv46280
1.0583633270040862,p1ulv50304
1.0583874028384095,p1ulv39931
1.0583898462590897,udm56195
1.058584703385955,udm47801
1.0585935834250968,udm2114
1.0586824285465475,udm2092
1.059308235291445,udm2153
1.0594694149498027,p1ulv43447
1.059637944723426,udm57296
1.059788187231023,p1ulv58052
1.0599300184601461,p1ulv51496
1.0599412797550478,udm2173
1.0603564184692968,p1ulv58720
1.0605873505278494,udm2138
1.0606527207642864,p1ulv59538
1.060881296426921,p1ulv43131
1.0608909670391944,udm2135
1.0612887598917062,p1ulv59288
1.065702347945981,p1ulv56482
1.0662075334802261,p1ulv49546
1.0662893204230475,p1ulv60598
1.0674054920116445,p1ulv9530
1.068056226647724,p1ulv58808
1.0682807568686596,p1ulv58064
1.0684742332519108,p1ulv54574
1.0686254716365327,p1ulv58312
1.0686366665611124,p1ulv53144
1.0694778818822523,p1ulv41792
1.0698017595728178,p1ulv44787
1.0700045181171722,p1ulv42102
1.070310985196363,p1ulv60283
1.070467394705246,udm2116
1.0706558194240259,udm2174
1.0707810381116138,p1ulv43325
1.0711775610860976,udm2115
1.073755956558855,p1ulv56486
1.0738122727324322,p1ulv43265
1.0741163798773719,p1ulv55303
1.0741751935360506,udm2132
1.074964908527981,p1ulv49607
1.0754989312802647,p1ulv956
1.0756822667549315,p1ulv52253
1.0771301634697994,udm48685
1.077626533881638,p1ulv9531
1.0783162526503844,p1ulv56661
1.0786085047667149,udm51389
1.0802433958077615,p1ulv969
1.0804846627453515,p1ulv53280
1.0807533882149192,p1ulv41418
1.0809079743130598,p1ulv44657
1.0812347119880241,udm2131
1.0814465821144947,p1ulv58183
1.0856224489068325,p1ulv54274
1.086107440113654,p1ulv57772
1.0919104450244044,udm48683
1.0955408424328748,udm2137
1.0973424353775674,p1ulv57706
1.0981085957512235,p1ulv44963
1.0998429588797076,p1ulv45411
1.1033057075149162,p1ulv43518
1.1035257877092608,p1ulv56905
1.104404210755384,p1ulv50364
1.107679537970005,p1ulv51301
1.1104916512018952,p1ulv58414
1.1110595654199384,p1ulv54638
1.1129596978417857,p1ulv57710
1.1170357929168029,p1ulv40486
1.123469632432842,p1ulv45229
1.1432181231340703,p1ulv41980
1.1628875024295937,p1ulv42122
1.1743320110611422,p1ulv58217
