Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.018270328442571,Transformer.tr(r:udt19279-udt19279lv),udt19279,75.0,3
1.027970336776236,Transformer.tr(r:udt1226-udt1226lv),udt1226,75.0,3
1.0555077842567189,Transformer.tr(r:udt20221-udt20221lv),udt20221,75.0,3
1.0565394947971933,Transformer.tr(r:udt16363-udt16363lv),udt16363,75.0,3
1.057336222565883,Transformer.tr(r:udt20872-udt20872lv),udt20872,75.0,3
1.0618298023680746,Transformer.tr(r:udt19150-udt19150lv),udt19150.2,50.0,1
1.2013615298036255,Transformer.tr(r:udt15655-udt15655lv),udt15655.3,50.0,1
1.2328412498831478,Transformer.tr(r:udt16921-udt16921lv),udt16921.1,50.0,1
1.2399486179056047,Transformer.tr(r:udt19958-udt19958lv),udt19958,150.0,3
1.2441632730327716,Transformer.tr(r:udt20107-udt20107lv),udt20107,150.0,3
1.2544642236526096,Transformer.tr(r:udt19275-udt19275lv),udt19275.2,50.0,1
1.3088510943662708,Transformer.tr(r:udt20247-udt20247lv),udt20247,150.0,3
1.3192341309604163,Transformer.tr(r:udt20421-udt20421lv),udt20421,150.0,3
1.3245412879546186,Transformer.tr(r:udt19407-udt19407lv),udt19407.1,50.0,1
1.3352244660240808,Transformer.tr(r:udt17714-udt17714lv),udt17714,150.0,3
1.3412047258057762,Transformer.tr(r:udt19910-udt19910lv),udt19910.2,50.0,1
1.3810407999584189,Transformer.tr(r:udt20716-udt20716lv),udt20716.2,50.0,1
1.387404597955421,Transformer.tr(r:udt19840-udt19840lv),udt19840.2,50.0,1
1.4113489320757548,Transformer.tr(r:udt5368-udt5368lv),udt5368.3,50.0,1
1.420005054578974,Transformer.tr(r:udt3653-udt3653lv),udt3653,150.0,3
1.426979374158079,Transformer.tr(r:udt16530-udt16530lv),udt16530.2,50.0,1
1.4516360954401926,Transformer.tr(r:udt18932-udt18932lv),udt18932.1,50.0,1
1.4705221348452624,Transformer.tr(r:udt16322-udt16322lv),udt16322.2,50.0,1
