OpenDSS Value (p.u.),Bus
1.0500165136836401,p1ulv28304
1.0500178218362144,udt12399lv
1.0500638430013893,p1ulv49276
1.0501944399363428,p1ulv32860
1.0502862568002334,udm42432
1.050473514143351,p1ulv50963
1.0504882262146291,p1ulv33649
1.0507195499479773,p1ulv42516
1.0516275117552618,p1ulv33512
1.0517022905376423,p1ulv35439
1.0517428598361886,udt17851lv
1.0517857025559572,p1ulv14427
1.051893446448385,udm49546
1.0519775190121732,p1ulv14513
1.0523074226941824,p1ulv35461
1.052465618663736,udm17264
1.0525712466945776,p1ulv16238
1.052602915146426,p1ulv41179
1.0526530173242608,p1ulv9346
1.0527268442207987,p1ulv47799
1.0528527578938063,p1ulv40511
1.052872608591988,p1ulv40969
1.0530344009521808,p1ulv15954
1.0533734008421953,udm12980
1.0535667747271964,udm58161
1.0536347131944628,p1ulv5784
1.0539526105009966,p1ulv27688
1.0546221773173885,p1ulv29954
1.0550596941885388,p1ulv44531
1.0551904038645097,p1ulv28952
1.0552396214244175,p1ulv33239
1.0553861471973383,p1ulv41156
1.0554357186759156,p1ulv5776
1.0557819691765413,p1ulv35214
1.0561259419706737,p1ulv46040
1.0562044141784515,udt17238lv
1.0563339308706556,p1ulv31235
1.0563576587980343,udm10296
1.0563985030449614,p1ulv37569
1.0569192265426843,p1ulv27916
1.0571423385271448,p1ulv59676
1.057256382429642,udm25483
1.0575969990201284,p1ulv49523
1.057600060443853,p1ulv38048
1.0577221534490604,p1ulv26274
1.0577682455126338,p1ulv55656
1.05816676372149,udm28705
1.0583763258545693,p1ulv34463
1.0584976696802295,udm25449
1.0585043223550203,udm17278
1.0586111617572465,p1ulv44281
1.0586287041424154,p1ulv27246
1.0590242519732893,p1ulv45922
1.059237514149774,udm25444
1.0593685093203877,p1ulv14450
1.0594487072103806,p1ulv45675
1.059656041560046,p1ulv37883
1.0597941502533648,udt15993lv
1.0600603714169292,p1ulv34942
1.0602136355403649,p1ulv5785
1.060542317092457,udm38032
1.0611955927415575,p1ulv43749
1.061308973435117,p1ulv31605
1.0613835406164234,p1ulv38208
1.061741990101148,p1ulv27051
1.0619233216217205,udm38686
1.062344444986672,p1ulv57272
1.0648029526569551,p1ulv43849
1.0651974387469116,p1ulv5778
1.0654102622785897,p1ulv54550
1.0655332224621268,p1ulv49176
1.066040492764795,p1ulv5780
1.066880271982542,p1ulv14563
1.067064215735649,p1ulv40533
1.0673087776160477,p1ulv32863
1.0679092783117259,p1ulv9348
1.0679282965019794,p1ulv56377
1.0681637265431612,udm41235
1.0682534558891323,udm16392
1.0683361431066423,udm43619
1.0687885445357015,p1ulv9828
1.069701269375289,p1ulv38420
1.0703103071187023,udm25482
1.0704858317078958,p1ulv32314
1.0710902161286162,p1ulv17620
1.0718134951874096,p1ulv57230
1.0732196951877542,p1ulv32197
1.0735009604957952,p1ulv49517
1.073826092235385,p1ulv26650
1.0739188775064563,p1ulv26856
1.0748393940959509,udt14660lv
1.0749335552565775,p1ulv41039
1.0752757045532937,udt13848lv
1.0753604402405221,p1ulv5781
1.075795451922513,p1ulv57798
1.0762772416263622,p1ulv7329
1.0767142915123948,p1ulv31936
1.076751302553807,p1ulv45255
1.0768302098392883,p1ulv55069
1.07684639542717,p1ulv33438
1.0784149281958997,p1ulv47575
1.07850057292426,p1ulv58091
1.0795246245554941,p1ulv36329
1.0799684457980638,p1ulv36628
1.0814972793786874,p1ulv41122
1.082462631483757,p1ulv51391
1.082941091829096,p1ulv55716
1.0832714057989346,p1ulv34931
1.0832792796261794,udm30408
1.0833659300128413,p1ulv38730
1.0834335909115567,p1ulv34460
1.0837164309948495,p1ulv49937
1.0865403898825545,p1ulv35144
1.0870932203809236,p1ulv5786
1.0884525488172008,p1ulv36560
1.088575260346179,p1ulv31275
1.0896927642126129,p1ulv37156
1.0916858654372605,p1ulv39123
1.0932518790080585,p1ulv48980
1.093543191633574,p1ulv47164
1.093835225510719,udm42431
1.095377374670039,udm58159
1.0962701300818758,p1ulv44128
1.0970452230278298,p1ulv49462
1.0995147850542766,p1ulv50508
1.1026567191431003,p1ulv34676
1.1036716483042597,p1ulv50071
1.1053043573654269,p1ulv29018
1.1055735597855394,p1ulv14436
1.1068127939481,p1ulv30167
1.1088036715841258,p1ulv53576
1.1118541271214233,p1ulv7332
1.112254730246374,p1ulv41114
1.1183568988947816,p1ulv33732
1.1185026356157481,p1ulv57746
1.1195857231675876,p1ulv54610
1.1274600734607017,p1ulv30621
1.129344475710911,p1ulv28873
1.1318535609928078,p1ulv46464
1.1545848893743182,p1ulv17638
1.1840493566529884,p1ulv32061
