Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
1941.1624290517884,-21730.44578788493,8.93291581774184,28596.862719892513,16467.971249667367,12128.891470225932,170,12,30
