Loading (p.u.),Name,Bus1,Bus2
1.0102226382829997,Line.l(r:udm7542-udt1879lv),udt1879lv.1.2,udm7542.1.2
1.028327476383606,Line.l(r:p1ulv37156-udt14797lv),udt14797lv.1.2,p1ulv37156.1.2
1.0509273687973322,Line.l(r:udt17340-udt18196),udt18196.1.2.3,udt17340.1.2.3
1.054970384343408,Line.l(r:p1ulv45922-udt17829lv),udt17829lv.1.2,p1ulv45922.1.2
1.0569160740552503,Line.l(r:udm30402-udt8446lv),udt8446lv.1.2,udm30402.1.2
1.060160895560516,Line.l(r:udt11240-udt18196),udt11240.1.2.3,udt18196.1.2.3
1.07710658209473,Line.l(r:p1ulv38642-udt15100lv),udt15100lv.1.2,p1ulv38642.1.2
1.0899569641100098,Line.l(r:udt11987-udt18658),udt18658.1.2.3,udt11987.1.2.3
1.09242234725093,Line.l(r:p1ulv33821-udt13977lv),udt13977lv.1.2,p1ulv33821.1.2
1.0957823829716544,Line.l(r:udt17829-udt18936),udt18936.1.2.3,udt17829.1.2.3
1.0957826144605165,Line.l(r:udt17829-udt18658),udt17829.1.2.3,udt18658.1.2.3
1.0991443795620464,Line.l(r:udm43618-udt13431lv),udt13431lv.1.2,udm43618.1.2
1.1638958500962575,Line.l(r:p1ulv29842-udt12733lv),udt12733lv.1.2,p1ulv29842.1.2
1.1821443731456889,Line.l(r:p1ulv36138-udt14551lv),udt14551lv.1.2,p1ulv36138.1.2
1.1845147318393257,Line.l(r:p1ulv48939-udt18622lv),udt18622lv.1.2,p1ulv48939.1.2
1.208836960664066,Line.l(r:p1ulv31441-udt13256lv),udt13256lv.1.2,p1ulv31441.1.2
1.2588527260665516,Line.l(r:p1ulv26856-udm7539),udm7539.1.2,p1ulv26856.1.2
1.2684003658694125,Line.l(r:p1ulv39235-udt15260lv),udt15260lv.1.2,p1ulv39235.1.2
1.2846047984922546,Line.l(r:p1ulv57230-udt20378lv),udt20378lv.1.2,p1ulv57230.1.2
1.304342472042041,Line.l(r:p1ulv50963-udt19023lv),udt19023lv.1.2,p1ulv50963.1.2
1.3928796752826231,Line.goab_disswitch(r:udt11987-udt17762)u_85758,udt11987.1.2.3,udt11987-udt17762x.1.2.3
1.3979290857880236,Line.l(r:udm25816-udt6913lv),udt6913lv.1.2,udm25816.1.2
1.3979290936513677,Line.l(r:p1ulv14563-udm25816),udm25816.1.2,p1ulv14563.1.2
1.3979595149401778,Line.l(r:udm30402-udm30403),udm30402.1.2,udm30403.1.2
1.4533124874128742,Line.l(r:udm28704-udt7845lv),udt7845lv.1.2,udm28704.1.2
