Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0837505548169266,Transformer.tr(r:udt17790-udt17790lv),udt17790,75.0,3
1.250644344892271,Transformer.tr(r:udt7055-udt7055lv),udt7055.3,50.0,1
1.2599548935719642,Transformer.tr(r:udt4909-udt4909lv),udt4909,100.0,3
1.342990840858657,Transformer.tr(r:udt11118-udt11118lv),udt11118.2,50.0,1
1.3515555090813978,Transformer.tr(r:udt1802-udt1802lv),udt1802.3,50.0,1
1.3807689982725535,Transformer.tr(r:udt4908-udt4908lv),udt4908.1,50.0,1
1.3818489486435555,Transformer.tr(r:udt2596-udt2596lv),udt2596.3,50.0,1
1.431692821051915,Transformer.tr(r:udt18688-udt18688lv),udt18688.1,50.0,1
1.4390572384184035,Transformer.tr(r:udt4036-udt4036lv),udt4036.2,50.0,1
1.4558230610753369,Transformer.tr(r:udt19010-udt19010lv),udt19010.3,50.0,1
1.5076915805295916,Transformer.tr(r:udt4899-udt4899lv),udt4899.3,50.0,1
1.5223355257171962,Transformer.tr(r:udt17262-udt17262lv),udt17262.3,50.0,1
1.5297511220889235,Transformer.tr(r:udt13636-udt13636lv),udt13636,150.0,3
1.5428805259977498,Transformer.tr(r:udt6080-udt6080lv),udt6080.2,50.0,1
1.5508650561302995,Transformer.tr(r:udt2932-udt2932lv),udt2932.3,50.0,1
1.5728212207235426,Transformer.tr(r:udt4916-udt4916lv),udt4916.2,50.0,1
1.6030911659648828,Transformer.tr(r:udt16031-udt16031lv),udt16031.1,50.0,1
1.736906862523293,Transformer.tr(r:udt7514-udt7514lv),udt7514.3,50.0,1
1.8252183461167557,Transformer.tr(r:udt1466-udt1466lv),udt1466.3,75.0,1
1.8468618307021556,Transformer.tr(r:udt1463-udt1463lv),udt1463.3,75.0,1
1.8527945112314912,Transformer.tr(r:udt4027-udt4027lv),udt4027,150.0,3
1.8686014060486418,Transformer.tr(r:udt4911-udt4911lv),udt4911.2,75.0,1
1.9424021691063342,Transformer.tr(r:udt4031-udt4031lv),udt4031.1,75.0,1
2.006661964031803,Transformer.tr(r:udt1469-udt1469lv),udt1469.1,75.0,1
2.026864044342643,Transformer.tr(r:udt4914-udt4914lv),udt4914,100.0,3
2.6842788233773103,Transformer.tr(r:udt10974-udt10974lv),udt10974.3,25.0,1
2.8297928976087667,Transformer.tr(r:udt4912-udt4912lv),udt4912.1,50.0,1
2.849385232684552,Transformer.tr(r:udt6773-udt6773lv),udt6773.2,25.0,1
2.8731421889395423,Transformer.tr(r:udt14778-udt14778lv),udt14778.1,25.0,1
2.9000440360080937,Transformer.tr(r:udt4913-udt4913lv),udt4913.3,25.0,1
2.9140812971442767,Transformer.tr(r:udt6775-udt6775lv),udt6775.3,25.0,1
2.9143639441332736,Transformer.tr(r:udt13592-udt13592lv),udt13592.3,25.0,1
2.920753099768051,Transformer.tr(r:udt17287-udt17287lv),udt17287.1,25.0,1
2.933949342861746,Transformer.tr(r:udt18991-udt18991lv),udt18991.3,25.0,1
2.940795028218322,Transformer.tr(r:udt17242-udt17242lv),udt17242.2,25.0,1
3.0091024554133075,Transformer.tr(r:udt4060-udt4060lv),udt4060.2,25.0,1
3.018167534455997,Transformer.tr(r:udt2594-udt2594lv),udt2594.3,50.0,1
3.0350218888017504,Transformer.tr(r:udt14507-udt14507lv),udt14507.3,25.0,1
3.042444566586476,Transformer.tr(r:udt10690-udt10690lv),udt10690.1,50.0,1
3.094926614509338,Transformer.tr(r:udt4895-udt4895lv),udt4895.1,25.0,1
3.1095864065115926,Transformer.tr(r:udt4910-udt4910lv),udt4910.1,50.0,1
3.150528363243992,Transformer.tr(r:udt18706-udt18706lv),udt18706.3,25.0,1
3.2795051501427546,Transformer.tr(r:udt4017-udt4017lv),udt4017.1,25.0,1
3.2801566084435665,Transformer.tr(r:udt4800-udt4800lv),udt4800.3,25.0,1
3.286186995730694,Transformer.tr(r:udt4906-udt4906lv),udt4906.3,25.0,1
3.3877723153148445,Transformer.tr(r:udt4018-udt4018lv),udt4018.1,75.0,1
3.460727830820393,Transformer.tr(r:udt18270-udt18270lv),udt18270.2,25.0,1
3.4972057243424572,Transformer.tr(r:udt13241-udt13241lv),udt13241.3,25.0,1
3.8836482422167533,Transformer.tr(r:udt2934-udt2934lv),udt2934.3,75.0,1
4.689654852121312,Transformer.tr(r:udt1462-udt1462lv),udt1462.1,50.0,1
5.270919186710434,Transformer.tr(r:udt16007-udt16007lv),udt16007.2,50.0,1
5.2939084228505076,Transformer.tr(r:udt1465-udt1465lv),udt1465.1,50.0,1
6.474492070084727,Transformer.tr(r:udt4801-udt4801lv),udt4801.3,25.0,1
