Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.062020827797703,Transformer.tr(r:udt13020-udt13020lv),udt13020,75.0,3
1.1524244193021587,Transformer.tr(r:udt10875-udt10875lv),udt10875.1,75.0,1
1.157761839910088,Transformer.tr(r:udt11955-udt11955lv),udt11955,150.0,3
1.1983003705652882,Transformer.tr(r:udt20305-udt20305lv),udt20305,150.0,3
1.2115793180419396,Transformer.tr(r:udt19152-udt19152lv),udt19152.2,50.0,1
1.304313204280973,Transformer.tr(r:udt12181-udt12181lv),udt12181.2,50.0,1
1.3046060062917366,Transformer.tr(r:udt18105-udt18105lv),udt18105.3,50.0,1
1.3242225613132441,Transformer.tr(r:udt19832-udt19832lv),udt19832.3,50.0,1
1.3504339476123777,Transformer.tr(r:udt19052-udt19052lv),udt19052.2,50.0,1
1.3906994831325379,Transformer.tr(r:udt19030-udt19030lv),udt19030.2,50.0,1
1.395562573994707,Transformer.tr(r:udt9043-udt9043lv),udt9043.3,50.0,1
1.3987186224134354,Transformer.tr(r:udt20545-udt20545lv),udt20545.2,50.0,1
1.4312432501517145,Transformer.tr(r:udt20300-udt20300lv),udt20300.3,50.0,1
1.4559909308487486,Transformer.tr(r:udt12441-udt12441lv),udt12441.2,50.0,1
1.5248406524204847,Transformer.tr(r:udt1801-udt1801lv),udt1801.2,50.0,1
1.5789404487984886,Transformer.tr(r:udt2118-udt2118lv),udt2118.1,50.0,1
1.5839231019350046,Transformer.tr(r:udt15741-udt15741lv),udt15741.3,50.0,1
1.5988971261013583,Transformer.tr(r:udt15608-udt15608lv),udt15608.2,50.0,1
1.609043380726429,Transformer.tr(r:udt19067-udt19067lv),udt19067.1,50.0,1
1.684195848600253,Transformer.tr(r:udt9044-udt9044lv),udt9044.3,50.0,1
2.1293237413992143,Transformer.tr(r:udt15566-udt15566lv),udt15566,100.0,3
2.4580827717814406,Transformer.tr(r:udt18089-udt18089lv),udt18089,100.0,3
2.746564109606456,Transformer.tr(r:udt5628-udt5628lv),udt5628.1,50.0,1
2.8299729662114945,Transformer.tr(r:udt19820-udt19820lv),udt19820.1,25.0,1
2.9741926630932745,Transformer.tr(r:udt17592-udt17592lv),udt17592.2,25.0,1
2.97423745354246,Transformer.tr(r:udt19890-udt19890lv),udt19890.1,25.0,1
3.010207535980999,Transformer.tr(r:udt19254-udt19254lv),udt19254.2,25.0,1
3.079036445100412,Transformer.tr(r:udt9042-udt9042lv),udt9042.1,25.0,1
3.12630536700916,Transformer.tr(r:udt16600-udt16600lv),udt16600.3,25.0,1
3.1487639045936193,Transformer.tr(r:udt20848-udt20848lv),udt20848.2,25.0,1
3.1488960093449725,Transformer.tr(r:udt19096-udt19096lv),udt19096.1,25.0,1
3.1811313128344816,Transformer.tr(r:udt15624-udt15624lv),udt15624.1,25.0,1
3.207552908282121,Transformer.tr(r:udt20261-udt20261lv),udt20261.1,25.0,1
3.2497521542821257,Transformer.tr(r:udt20672-udt20672lv),udt20672.2,25.0,1
3.279413194613603,Transformer.tr(r:udt17995-udt17995lv),udt17995.3,25.0,1
3.3932853760485098,Transformer.tr(r:udt789-udt789lv),udt789.3,25.0,1
3.399989335366382,Transformer.tr(r:udt12144-udt12144lv),udt12144.2,25.0,1
3.4992487969795003,Transformer.tr(r:udt20532-udt20532lv),udt20532.3,25.0,1
3.5043882023644333,Transformer.tr(r:udt20299-udt20299lv),udt20299.3,25.0,1
3.55235733583634,Transformer.tr(r:udt16009-udt16009lv),udt16009.2,25.0,1
3.996786361506587,Transformer.tr(r:udt622-udt622lv),udt622.2,75.0,1
