Loading (p.u.),Name,Bus1,Bus2
1.0034867387104787,Line.l(r:udm32012-udt9043lv),udt9043lv.1.2,udm32012.1.2
1.0144837721404827,Line.l(r:udm49995-udt16272lv),udt16272lv.1.2,udm49995.1.2
1.0638820440918841,Line.l(r:udm7071-udt1801lv),udt1801lv.1.2,udm7071.1.2
1.0638820513002956,Line.l(r:p1ulv3813-udm7071),udm7071.1.2,p1ulv3813.1.2
1.1169507019544571,Line.l(r:udm8494-udt2118lv),udt2118lv.1.2,udm8494.1.2
1.167062885319271,Line.l(r:p1ulv19246-udt9044lv),udt9044lv.1.2,p1ulv19246.1.2
1.1976248079787177,Line.l(r:udm36769-udm36772),udm36772.1.2,udm36769.1.2
1.2186272832403766,Line.l(r:udm36772-udt10875lv),udt10875lv.1.2,udm36772.1.2
1.3344580856309465,Line.l(r:p1ulv45231-udm49993),udm49993.1.2,p1ulv45231.1.2
1.5382422617481837,Line.l(r:p1ulv4738-udm8494),udm8494.1.2,p1ulv4738.1.2
1.6533161201055284,Line.l(r:udm32010-udt9042lv),udt9042lv.1.2,udm32010.1.2
1.653316126611157,Line.l(r:p1ulv19243-udm32010),udm32010.1.2,p1ulv19243.1.2
1.6539822899442351,Line.l(r:p1ulv59407-udt20672lv),udt20672lv.1.2,p1ulv59407.1.2
1.65528655170489,Line.l(r:p1ulv51307-udt19096lv),udt19096lv.1.2,p1ulv51307.1.2
1.6873037127639425,Line.l(r:udm39179-udt11608lv),udt11608lv.1.2,udm39179.1.2
1.6873038883211637,Line.l(r:p1ulv27230-udm39179),udm39179.1.2,p1ulv27230.1.2
1.7269398081306562,Line.l(r:p1ulv1572-udt789lv),udt789lv.1.2,p1ulv1572.1.2
1.7271817861814023,Line.l(r:p1ulv35306-udm36769),udm36769.1.2,p1ulv35306.1.2
1.8078109003255383,Line.l(r:p1ulv40611-udt16009lv),udt16009lv.1.2,p1ulv40611.1.2
2.371062959576572,Line.l(r:p1ulv46826-udt18105lv),udt18105lv.1.2,p1ulv46826.1.2
2.406262688186118,Line.l(r:p1ulv54240-udt19832lv),udt19832lv.1.2,p1ulv54240.1.2
2.4537113772480867,Line.l(r:p1ulv51087-udt19052lv),udt19052lv.1.2,p1ulv51087.1.2
2.5413133093881157,Line.l(r:p1ulv58436-udt20545lv),udt20545lv.1.2,p1ulv58436.1.2
2.5777142462434908,Line.l(r:p1ulv57312-udt15608lv),udt15608lv.1.2,p1ulv57312.1.2
2.6002211518561382,Line.l(r:p1ulv56747-udt20300lv),udt20300lv.1.2,p1ulv56747.1.2
2.63118480867101,Line.l(r:udm57023-udt19152lv),udt19152lv.1.2,udm57023.1.2
2.6311848862019667,Line.l(r:p1ulv60891-udm57023),udm57023.1.2,p1ulv60891.1.2
2.6450813911003985,Line.l(r:p1ulv29042-udt12441lv),udt12441lv.1.2,p1ulv29042.1.2
2.6731161527474177,Line.l(r:p1ulv1143-udt622lv),udt622lv.1.2,p1ulv1143.1.2
2.683527413873851,Line.l(r:p1ulv60499-udt5628lv),udt5628lv.1.2,p1ulv60499.1.2
2.695407269978181,Line.l(r:udm58452-udt19820lv),udt19820lv.1.2,udm58452.1.2
2.695407461736101,Line.l(r:p1ulv54197-udm58452),udm58452.1.2,p1ulv54197.1.2
2.6990988795305153,Line.l(r:p1ulv54483-udt19890lv),udt19890lv.1.2,p1ulv54483.1.2
2.7041959314179165,Line.l(r:udm40750-udt12181lv),udt12181lv.1.2,udm40750.1.2
2.704196062674451,Line.l(r:p1ulv38665-udm40750),udm40750.1.2,p1ulv38665.1.2
2.7317544747063374,Line.l(r:p1ulv52026-udt19254lv),udt19254lv.1.2,p1ulv52026.1.2
2.8233347498173864,Line.l(r:p1ulv40485-udm2591),udm2591.1.2,p1ulv40485.1.2
2.8367294268400682,Line.l(r:p1ulv42042-udt16600lv),udt16600lv.1.2,p1ulv42042.1.2
2.8443644254386333,Line.l(r:p1ulv1146-udt622lv),udt622lv.1.2,p1ulv1146.1.2
2.8515130933757447,Line.l(r:p1ulv48315-udt17592lv),udt17592lv.1.2,p1ulv48315.1.2
2.8571184628847406,Line.l(r:p1ulv60956-udt20848lv),udt20848lv.1.2,p1ulv60956.1.2
2.8594346869949794,Line.l(r:p1ulv53641-udt5628lv),udt5628lv.1.2,p1ulv53641.1.2
2.877165335338667,Line.l(r:p1ulv40138-udt15741lv),udt15741lv.1.2,p1ulv40138.1.2
2.886426911273555,Line.l(r:p1ulv39957-udt15624lv),udt15624lv.1.2,p1ulv39957.1.2
2.8926861063933953,Line.l(r:p1ulv1144-udm2591),udm2591.1.2,p1ulv1144.1.2
2.9100617877011103,Line.l(r:p1ulv56511-udt20261lv),udt20261lv.1.2,p1ulv56511.1.2
2.968908710103171,Line.l(r:p1ulv51152-udt19067lv),udt19067lv.1.2,p1ulv51152.1.2
2.9763320954691825,Line.l(r:p1ulv46526-udt17995lv),udt17995lv.1.2,p1ulv46526.1.2
3.085202282642567,Line.l(r:p1ulv28384-udt12144lv),udt12144lv.1.2,p1ulv28384.1.2
3.1745154706175867,Line.l(r:p1ulv58336-udt20532lv),udt20532lv.1.2,p1ulv58336.1.2
3.179231136047414,Line.l(r:p1ulv56728-udt20299lv),udt20299lv.1.2,p1ulv56728.1.2
5.669923042924798,Line.l(r:udm2591-udt622lv),udt622lv.1.2,udm2591.1.2
