Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0093229991693062,Transformer.tr(r:udt20017-udt20017lv),udt20017,75.0,3
1.0115083205932163,Transformer.tr(r:udt16194-udt16194lv),udt16194,75.0,3
1.0782381789292437,Transformer.tr(r:udt20194-udt20194lv),udt20194,75.0,3
1.2061696135366309,Transformer.tr(r:udt18889-udt18889lv),udt18889.1,50.0,1
1.305907770980672,Transformer.tr(r:udt19555-udt19555lv),udt19555.1,50.0,1
1.3256957618277545,Transformer.tr(r:udt17116-udt17116lv),udt17116.3,50.0,1
1.340523779739848,Transformer.tr(r:udt5351-udt5351lv),udt5351.3,50.0,1
1.384423809099182,Transformer.tr(r:udt20276-udt20276lv),udt20276.3,50.0,1
1.3914684507492625,Transformer.tr(r:udt19292-udt19292lv),udt19292.2,50.0,1
1.393080918835247,Transformer.tr(r:udt19225-udt19225lv),udt19225.3,50.0,1
1.3931642563258402,Transformer.tr(r:udt15366-udt15366lv),udt15366.2,50.0,1
1.394877097471902,Transformer.tr(r:udt19137-udt19137lv),udt19137.2,50.0,1
1.4154540839851346,Transformer.tr(r:udt16963-udt16963lv),udt16963.3,50.0,1
1.4401383273172672,Transformer.tr(r:udt19774-udt19774lv),udt19774.1,50.0,1
1.4729880340666759,Transformer.tr(r:udt19901-udt19901lv),udt19901.1,50.0,1
1.5083489943619501,Transformer.tr(r:udt20750-udt20750lv),udt20750,150.0,3
1.5321172710587252,Transformer.tr(r:udt19477-udt19477lv),udt19477.2,50.0,1
1.5643824857203366,Transformer.tr(r:udt20473-udt20473lv),udt20473.3,50.0,1
1.5723330743494484,Transformer.tr(r:udt20260-udt20260lv),udt20260.3,50.0,1
1.5807439615462975,Transformer.tr(r:udt15841-udt15841lv),udt15841.3,50.0,1
1.596210477744845,Transformer.tr(r:udt19414-udt19414lv),udt19414.2,50.0,1
1.6084056036958019,Transformer.tr(r:udt19857-udt19857lv),udt19857.3,50.0,1
1.624669104964239,Transformer.tr(r:udt20049-udt20049lv),udt20049.1,50.0,1
1.6614956295970607,Transformer.tr(r:udt18865-udt18865lv),udt18865.3,50.0,1
1.6892641626694846,Transformer.tr(r:udt20578-udt20578lv),udt20578.1,50.0,1
1.69318909834798,Transformer.tr(r:udt20850-udt20850lv),udt20850.3,50.0,1
2.0477677309059787,Transformer.tr(r:udt19224-udt19224lv),udt19224,100.0,3
2.0889838715353504,Transformer.tr(r:udt20524-udt20524lv),udt20524,100.0,3
2.0932588509851215,Transformer.tr(r:udt17501-udt17501lv),udt17501.3,75.0,1
2.8517263443367704,Transformer.tr(r:udt18787-udt18787lv),udt18787.1,25.0,1
2.8537186186663717,Transformer.tr(r:udt20331-udt20331lv),udt20331,75.0,3
2.8855092106160796,Transformer.tr(r:udt19948-udt19948lv),udt19948,75.0,3
2.8877894554829915,Transformer.tr(r:udt20071-udt20071lv),udt20071.3,25.0,1
2.9027497837298415,Transformer.tr(r:udt17146-udt17146lv),udt17146.1,25.0,1
2.9033509566652578,Transformer.tr(r:udt19925-udt19925lv),udt19925.1,25.0,1
2.909642768850682,Transformer.tr(r:udt19741-udt19741lv),udt19741.3,25.0,1
2.9368621036682825,Transformer.tr(r:udt19268-udt19268lv),udt19268,75.0,3
2.9410984733346908,Transformer.tr(r:udt19872-udt19872lv),udt19872,75.0,3
2.9447268121774672,Transformer.tr(r:udt18840-udt18840lv),udt18840.2,25.0,1
3.004086147439513,Transformer.tr(r:udt20822-udt20822lv),udt20822.3,25.0,1
3.029737128613269,Transformer.tr(r:udt19543-udt19543lv),udt19543.3,25.0,1
3.050332063407624,Transformer.tr(r:udt20441-udt20441lv),udt20441.2,25.0,1
3.0604056772178025,Transformer.tr(r:udt19320-udt19320lv),udt19320,75.0,3
3.0651253342416855,Transformer.tr(r:udt15871-udt15871lv),udt15871,75.0,3
3.085654727284457,Transformer.tr(r:udt1255-udt1255lv),udt1255,75.0,3
3.0938102075676825,Transformer.tr(r:udt20636-udt20636lv),udt20636.1,25.0,1
3.0944142807504984,Transformer.tr(r:udt19992-udt19992lv),udt19992.3,25.0,1
3.1163002715682686,Transformer.tr(r:udt19808-udt19808lv),udt19808.2,50.0,1
3.118525799107472,Transformer.tr(r:udt20676-udt20676lv),udt20676.2,50.0,1
3.133770524771324,Transformer.tr(r:udt20565-udt20565lv),udt20565.1,25.0,1
3.1412284272604665,Transformer.tr(r:udt19205-udt19205lv),udt19205.3,25.0,1
3.141946682240433,Transformer.tr(r:udt15533-udt15533lv),udt15533.2,50.0,1
3.1486672433290077,Transformer.tr(r:udt18463-udt18463lv),udt18463.2,25.0,1
3.1644601735790157,Transformer.tr(r:udt19964-udt19964lv),udt19964.2,50.0,1
3.1996578821307,Transformer.tr(r:udt20310-udt20310lv),udt20310.3,25.0,1
3.263256158284324,Transformer.tr(r:udt18016-udt18016lv),udt18016.3,25.0,1
3.296680068359546,Transformer.tr(r:udt20827-udt20827lv),udt20827.1,25.0,1
3.3148588768998266,Transformer.tr(r:udt16356-udt16356lv),udt16356.2,25.0,1
3.353288756777334,Transformer.tr(r:udt20166-udt20166lv),udt20166.1,75.0,1
3.359123234876774,Transformer.tr(r:udt19784-udt19784lv),udt19784.1,25.0,1
3.3595236156500787,Transformer.tr(r:udt20695-udt20695lv),udt20695.1,25.0,1
3.3625946981985706,Transformer.tr(r:udt6948-udt6948lv),udt6948.2,25.0,1
3.363084794172002,Transformer.tr(r:udt19103-udt19103lv),udt19103.2,25.0,1
3.3832879090591934,Transformer.tr(r:udt20134-udt20134lv),udt20134,75.0,3
3.4011034941350595,Transformer.tr(r:udt19349-udt19349lv),udt19349,75.0,3
3.420650276933134,Transformer.tr(r:udt20585-udt20585lv),udt20585.3,25.0,1
3.4481311557635492,Transformer.tr(r:udt19583-udt19583lv),udt19583.1,25.0,1
3.4606031660984757,Transformer.tr(r:udt20052-udt20052lv),udt20052,75.0,3
5.110435641042713,Transformer.tr(r:udt17938-udt17938lv),udt17938.1,50.0,1
