Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0159946579273547,Transformer.tr(r:udt10735-udt10735lv),udt10735,75.0,3
1.2060623277913254,Transformer.tr(r:udt5831-udt5831lv),udt5831,150.0,3
1.2222762776667424,Transformer.tr(r:udt6075-udt6075lv),udt6075.1,50.0,1
1.2869379003723318,Transformer.tr(r:udt9740-udt9740lv),udt9740.1,50.0,1
1.3207979674215236,Transformer.tr(r:udt2864-udt2864lv),udt2864,300.0,3
1.3474316223078846,Transformer.tr(r:udt10668-udt10668lv),udt10668,150.0,3
1.396749485306929,Transformer.tr(r:udt10584-udt10584lv),udt10584.1,50.0,1
1.4002490737432425,Transformer.tr(r:udt10357-udt10357lv),udt10357.2,50.0,1
1.4442592347547305,Transformer.tr(r:udt8924-udt8924lv),udt8924,150.0,3
1.4636679045189167,Transformer.tr(r:udt1002-udt1002lv),udt1002.2,50.0,1
1.5023408910114264,Transformer.tr(r:udt973-udt973lv),udt973.1,50.0,1
1.5286330952869565,Transformer.tr(r:udt9341-udt9341lv),udt9341.2,50.0,1
1.580672718170111,Transformer.tr(r:udt6248-udt6248lv),udt6248,150.0,3
1.6178370674339704,Transformer.tr(r:udt9300-udt9300lv),udt9300.2,50.0,1
1.6704784946706694,Transformer.tr(r:udt10263-udt10263lv),udt10263.1,50.0,1
1.695607869312858,Transformer.tr(r:udt993-udt993lv),udt993.3,50.0,1
1.8182073773607847,Transformer.tr(r:udt9553-udt9553lv),udt9553.3,75.0,1
2.030643063271206,Transformer.tr(r:udt10716-udt10716lv),udt10716,100.0,3
2.0708988227420346,Transformer.tr(r:udt8792-udt8792lv),udt8792,100.0,3
2.805497414509423,Transformer.tr(r:udt6739-udt6739lv),udt6739.1,50.0,1
2.887656265403927,Transformer.tr(r:udt9294-udt9294lv),udt9294.2,25.0,1
2.9154594164752767,Transformer.tr(r:udt10606-udt10606lv),udt10606.2,25.0,1
2.9221812536097693,Transformer.tr(r:udt10381-udt10381lv),udt10381.2,25.0,1
2.9616273231275705,Transformer.tr(r:udt14819-udt14819lv),udt14819.1,25.0,1
3.0086135228142115,Transformer.tr(r:udt7208-udt7208lv),udt7208.3,25.0,1
3.023745635202138,Transformer.tr(r:udt970-udt970lv),udt970.2,25.0,1
3.024833303206859,Transformer.tr(r:udt7923-udt7923lv),udt7923.3,50.0,1
3.035045659325717,Transformer.tr(r:udt994-udt994lv),udt994.1,25.0,1
3.041185907143669,Transformer.tr(r:udt8791-udt8791lv),udt8791.2,25.0,1
3.117050646121482,Transformer.tr(r:udt7298-udt7298lv),udt7298.1,25.0,1
3.180941824367015,Transformer.tr(r:udt9933-udt9933lv),udt9933.1,25.0,1
3.3670169679720265,Transformer.tr(r:udt7215-udt7215lv),udt7215.3,25.0,1
3.369669137249975,Transformer.tr(r:udt8078-udt8078lv),udt8078.3,25.0,1
3.39789400554274,Transformer.tr(r:udt14065-udt14065lv),udt14065.3,25.0,1
3.4909120037306036,Transformer.tr(r:udt3166-udt3166lv),udt3166.1,25.0,1
