Loading (p.u.),Name,Bus1,Bus2
1.1010488744827456,Line.l(r:udm3973-udt973lv),udt973lv.1.2,udm3973.1.2
1.105019627094849,Line.l(r:p1ulv25573-udm4074),udm4074.1.2,p1ulv25573.1.2
1.1179382733950418,Line.l(r:udm32725-udt9300lv),udt9300lv.1.2,udm32725.1.2
1.117938581550556,Line.l(r:p1ulv19884-udm32725),udm32725.1.2,p1ulv19884.1.2
1.13346646973458,Line.l(r:udm35461-udt10263lv),udt10263lv.1.2,udm35461.1.2
1.1334665066528813,Line.l(r:p1ulv24711-udm35461),udm35461.1.2,p1ulv24711.1.2
1.1445587789492648,Line.l(r:udm32802-udt9341lv),udt9341lv.1.2,udm32802.1.2
1.144558886144674,Line.l(r:p1ulv20027-udm32802),udm32802.1.2,p1ulv20027.1.2
1.1649485173667975,Line.l(r:p1ulv20040-udm3973),udm3973.1.2,p1ulv20040.1.2
1.1683726315434975,Line.l(r:p1ulv16825-udt8078lv),udt8078lv.1.2,p1ulv16825.1.2
1.181079310178991,Line.l(r:udm4040-udt993lv),udt993lv.1.2,udm4040.1.2
1.3542169621494116,Line.l(r:p1ulv1827-udt970lv),udt970lv.1.2,p1ulv1827.1.2
1.3959416627646986,Line.l(r:p1ulv15230-udt7298lv),udt7298lv.1.2,p1ulv15230.1.2
1.4029245159056856,Line.l(r:udm26715-udt7208lv),udt7208lv.1.2,udm26715.1.2
1.4029245190275352,Line.l(r:p1ulv15061-udm26715),udm26715.1.2,p1ulv15061.1.2
1.4710849091528864,Line.l(r:udm22840-udt6075lv),udt6075lv.1.2,udm22840.1.2
1.4710849520118918,Line.l(r:p1ulv13268-udm22840),udm22840.1.2,p1ulv13268.1.2
1.4843942546697728,Line.l(r:p1ulv24725-udt10606lv),udt10606lv.1.2,p1ulv24725.1.2
1.4873489626245409,Line.l(r:p1ulv24029-udt10381lv),udt10381lv.1.2,p1ulv24029.1.2
1.507709235967401,Line.l(r:p1ulv37270-udt14819lv),udt14819lv.1.2,p1ulv37270.1.2
1.52183258779903,Line.l(r:p1ulv34162-udt14065lv),udt14065lv.1.2,p1ulv34162.1.2
1.5225899666226075,Line.l(r:udm32714-udt9294lv),udt9294lv.1.2,udm32714.1.2
1.5225900423291348,Line.l(r:p1ulv19868-udm32714),udm32714.1.2,p1ulv19868.1.2
1.713913745287248,Line.l(r:udm12470-udt3166lv),udt3166lv.1.2,udm12470.1.2
1.7139138391277964,Line.l(r:p1ulv29083-udm12470),udm12470.1.2,p1ulv29083.1.2
1.7139434789474135,Line.l(r:p1ulv15076-udt7215lv),udt7215lv.1.2,p1ulv15076.1.2
1.788894031113903,Line.l(r:p1ulv1859-udm4040),udm4040.1.2,p1ulv1859.1.2
2.4238266711911027,Line.l(r:udm29011-udt7923lv),udt7923lv.1.2,udm29011.1.2
2.4238268183908334,Line.l(r:p1ulv16487-udm29011),udm29011.1.2,p1ulv16487.1.2
2.5185603912702246,Line.l(r:p1ulv36005-udt9740lv),udt9740lv.1.2,p1ulv36005.1.2
2.537727502794196,Line.l(r:p1ulv24593-udt10584lv),udt10584lv.1.2,p1ulv24593.1.2
2.566215457502851,Line.l(r:p1ulv20821-udt9553lv),udt9553lv.1.2,p1ulv20821.1.2
2.603771362042087,Line.l(r:udm25128-udt6739lv),udt6739lv.1.2,udm25128.1.2
2.6037713725548572,Line.l(r:p1ulv14205-udm25128),udm25128.1.2,p1ulv14205.1.2
2.624843042745322,Line.l(r:udm25129-udt6739lv),udt6739lv.1.2,udm25129.1.2
2.624843248613409,Line.l(r:p1ulv14889-udm25129),udm25129.1.2,p1ulv14889.1.2
2.701980739800576,Line.l(r:p1ulv17740-udt6779lv),udt6779lv.1.2,p1ulv17740.1.2
2.703479314710609,Line.l(r:p1ulv20823-udt9553lv),udt9553lv.1.2,p1ulv20823.1.2
2.7366781848443353,Line.l(r:p1ulv23927-udt10357lv),udt10357lv.1.2,p1ulv23927.1.2
2.759810122159522,Line.l(r:p1ulv18490-udt8791lv),udt8791lv.1.2,p1ulv18490.1.2
2.8861043647987645,Line.l(r:p1ulv22220-udt9933lv),udt9933lv.1.2,p1ulv22220.1.2
2.892268620289783,Line.l(r:udm4074-udt1002lv),udt1002lv.1.2,udm4074.1.2
2.8985133663395297,Line.l(r:p1ulv1861-udt994lv),udt994lv.1.2,p1ulv1861.1.2
3.066354756909044,Line.l(r:udm29012-udt7923lv),udt7923lv.1.2,udm29012.1.2
3.0663549934205734,Line.l(r:p1ulv32662-udm29012),udm29012.1.2,p1ulv32662.1.2
