Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
357.96392312987047,-5092.993007648671,7.028557129222036,8278.155572418065,5864.075956939806,2414.079615478236,170,12,30
