OpenDSS Value (p.u.),Bus
1.0505233162975014,udt9933lv
1.0508090512072126,udm12470
1.051075833053556,p1ulv20027
1.0513697297622502,udm11460
1.0520699548600494,p1ulv20821
1.0520947228010915,udm26715
1.052536596224408,udt10668lv
1.0527013062103185,p1ulv6300
1.0531030493927787,udm25129
1.0533025853237097,p1ulv25076
1.053501366647334,p1ulv24593
1.0547794428278434,udm29012
1.0557267594692328,udt8924lv
1.0565548670703082,p1ulv18870
1.0568936093404488,p1ulv37270
1.0571531759345134,udm25128
1.0609964133706027,p1ulv16487
1.0616635575700046,p1ulv15061
1.0629675532286962,p1ulv15076
1.0643410631094472,p1ulv13268
1.0656908634420403,p1ulv19868
1.0670123554747273,p1ulv18490
1.0690821614314405,udm32725
1.070404736525478,p1ulv23927
1.0707134859536565,p1ulv15230
1.0723843917751572,p1ulv32662
1.0756824263253553,p1ulv19884
1.0758300946538022,p1ulv14889
1.0763492011414304,p1ulv22220
1.0779666438404514,p1ulv14205
1.0919005170410734,p1ulv29083
1.0929532939592919,p1ulv24029
1.1066351515417001,p1ulv1861
1.147106234711945,p1ulv1859
