Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0999600427245655,Transformer.tr(r:udt5559-udt5559lv),udt5559.2,75.0,1
1.2063925681340992,Transformer.tr(r:udt6154-udt6154lv),udt6154.3,50.0,1
1.2411447857460656,Transformer.tr(r:udt9817-udt9817lv),udt9817,150.0,3
1.3415410892651627,Transformer.tr(r:udt13608-udt13608lv),udt13608.2,50.0,1
1.5934115987383743,Transformer.tr(r:udt9539-udt9539lv),udt9539.2,50.0,1
2.6718529683425474,Transformer.tr(r:udt8967-udt8967lv),udt8967.2,25.0,1
2.8540497070017468,Transformer.tr(r:udt12460-udt12460lv),udt12460.2,25.0,1
3.0621931431907985,Transformer.tr(r:udt8703-udt8703lv),udt8703.3,25.0,1
3.247852420460942,Transformer.tr(r:udt9448-udt9448lv),udt9448.1,25.0,1
3.2557665647971072,Transformer.tr(r:udt4132-udt4132lv),udt4132.3,25.0,1
3.434301936430681,Transformer.tr(r:udt14490-udt14490lv),udt14490.2,25.0,1
5.194527465792382,Transformer.tr(r:udt6558-udt6558lv),udt6558.2,75.0,1
