Loading (p.u.),Name,Bus1,Bus2
1.432402230701413,Line.l(r:udm20988-udt5559lv),udt5559lv.1.2,udm20988.1.2
1.432402234158866,Line.l(r:p1ulv12443-udm20988),udm20988.1.2,p1ulv12443.1.2
2.4258784993728217,Line.l(r:p1ulv19003-udt8967lv),udt8967lv.1.2,p1ulv19003.1.2
2.437677151212117,Line.l(r:p1ulv32583-udt13608lv),udt13608lv.1.2,p1ulv32583.1.2
2.5808809699658846,Line.l(r:p1ulv13364-udt6154lv),udt6154lv.1.2,p1ulv13364.1.2
2.5904531737584238,Line.l(r:p1ulv29115-udt12460lv),udt12460lv.1.2,p1ulv29115.1.2
2.679349874434982,Line.l(r:udm24483-udm24484),udm24484.1.2,udm24483.1.2
2.6793502618113907,Line.l(r:p1ulv23995-udm24483),udm24483.1.2,p1ulv23995.1.2
2.7784941930981084,Line.l(r:p1ulv18251-udt8703lv),udt8703lv.1.2,p1ulv18251.1.2
2.847791300336496,Line.l(r:udm33190-udt9539lv),udt9539lv.1.2,udm33190.1.2
2.84779147054643,Line.l(r:p1ulv20722-udm33190),udm33190.1.2,p1ulv20722.1.2
2.9096314086544877,Line.l(r:udm24482-udt6558lv),udt6558lv.1.2,udm24482.1.2
2.9096314273361683,Line.l(r:p1ulv22414-udm24482),udm24482.1.2,p1ulv22414.1.2
2.9126573764413544,Line.l(r:p1ulv25226-udm24484),udm24484.1.2,p1ulv25226.1.2
2.9466193671588785,Line.l(r:p1ulv20401-udt9448lv),udt9448lv.1.2,p1ulv20401.1.2
2.9537711469913734,Line.l(r:p1ulv9098-udt4132lv),udt4132lv.1.2,p1ulv9098.1.2
3.010808195372006,Line.l(r:udm24479-udm24481),udm24479.1.2,udm24481.1.2
3.010808364786941,Line.l(r:p1ulv19021-udm24481),udm24481.1.2,p1ulv19021.1.2
3.0891462705115496,Line.l(r:p1ulv13923-udm24479),udm24479.1.2,p1ulv13923.1.2
3.116575047171033,Line.l(r:p1ulv35794-udt14490lv),udt14490lv.1.2,p1ulv35794.1.2
5.272926638647611,Line.l(r:udm24480-udt6558lv),udt6558lv.1.2,udm24480.1.2
5.42325386222772,Line.l(r:udm24480-udm24484),udm24480.1.2,udm24484.1.2
6.099664253228851,Line.l(r:udm24479-udt6558lv),udt6558lv.1.2,udm24479.1.2
