OpenDSS Value (p.u.),Bus
1.0501877171898406,p1ulv41443
1.050610370988528,p1ulv52855
1.0509352848724198,udt19268lv
1.0514471283173525,p1ulv59540
1.0515068175656874,p1ulv54979
1.0516947131900638,p1ulv54304
1.0526293540058511,p1ulv54155
1.0531089282448751,p1ulv53063
1.0534091093987497,udm56296
1.0541357662986204,p1ulv52071
1.0544964641486174,udt17938lv
1.0550602855041282,p1ulv54659
1.055605556732247,p1ulv43601
1.0565250973436933,udm54741
1.0567324623469934,p1ulv60788
1.0569298631526156,p1ulv40272
1.0578419531394105,p1ulv39833
1.0586830138160153,p1ulv54007
1.058863665304772,p1ulv58552
1.0589111524872281,p1ulv57902
1.0589691477138397,p1ulv59823
1.0601586599516217,udm58716
1.0606296048897332,p1ulv51480
1.0606409711671105,p1ulv54852
1.0609699138853723,p1ulv55495
1.061429849711633,udm52608
1.0620845076261043,p1ulv56991
1.0623375157479944,p1ulv59169
1.0625634557915293,udm46847
1.06352854155611,p1ulv60374
1.0639092152543452,p1ulv54239
1.0645958856330844,p1ulv39615
1.0697702501194892,udt1255lv
1.0713526485066753,udm55707
1.0721456674731418,p1ulv58950
1.0737194403684922,udm57174
1.0739699510568537,udt19948lv
1.0745791510650178,p1ulv58783
1.0758034189910242,p1ulv56280
1.0765119561221181,udt19320lv
1.0775991378403957,p1ulv43220
1.0782792092274083,udt15871lv
1.0783048107778002,p1ulv56007
1.078460349680517,p1ulv43539
1.0800052261468494,p1ulv46587
1.0808186452915425,p1ulv49962
1.0813324496679382,p1ulv52276
1.0814339904108603,p1ulv41554
1.0824748520382639,udm57926
1.0831624628488392,p1ulv2741
1.0834302033209526,udm59667
1.083892530051056,p1ulv59558
1.0850602863191026,p1ulv40318
1.0870164631064811,p1ulv59109
1.0870266549232752,p1ulv54765
1.0922097825634822,p1ulv43222
1.0932207000054939,p1ulv51811
1.0955152155867602,p1ulv59427
1.0967316514861079,p1ulv48264
1.1058026275316288,p1ulv52980
1.1074523085490222,p1ulv60267
1.1104663366365133,p1ulv54873
1.1724525844782123,p1ulv46373
