Loading (p.u.),Name,Bus1,Bus2
1.4966157323683595,Line.l(r:udm36001-udt10513lv),udt10513lv.1.2,udm36001.1.2
1.4966158396253666,Line.l(r:p1ulv24343-udm36001),udm36001.1.2,p1ulv24343.1.2
1.7293220680678836,Line.l(r:p1ulv57730-udt18362lv),udt18362lv.1.2,p1ulv57730.1.2
1.740559779583352,Line.l(r:p1ulv48576-udt18548lv),udt18548lv.1.2,p1ulv48576.1.2
1.757715125066656,Line.l(r:p1ulv47047-udt18183lv),udt18183lv.1.2,p1ulv47047.1.2
2.400121074651428,Line.l(r:p1ulv48610-udt18558lv),udt18558lv.1.2,p1ulv48610.1.2
2.4121075748349554,Line.l(r:udm58076-udt19626lv),udt19626lv.1.2,udm58076.1.2
2.4121077681236196,Line.l(r:p1ulv59908-udm58076),udm58076.1.2,p1ulv59908.1.2
2.550067696396625,Line.l(r:p1ulv53424-udt19626lv),udt19626lv.1.2,p1ulv53424.1.2
2.861348491512457,Line.l(r:udm56390-udt18827lv),udt18827lv.1.2,udm56390.1.2
2.861348859565949,Line.l(r:p1ulv49888-udm56390),udm56390.1.2,p1ulv49888.1.2
3.134933509436942,Line.l(r:udm56391-udt18827lv),udt18827lv.1.2,udm56391.1.2
3.1349338204819555,Line.l(r:p1ulv56316-udm56391),udm56391.1.2,p1ulv56316.1.2
