Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
156.8797216360743,9.499823128926336,1651.3962366139838,5670.338292023231,2626.1629492864904,3044.175342736737,170,12,30
