Loading (p.u.),Name,Bus1,Bus2
1.2901536444859505,Line.l(r:p1ulv51354-udt15894lv),udt15894lv.1.2,p1ulv51354.1.2
1.7094441466397339,Line.l(r:p1ulv54369-udt19168lv),udt19168lv.1.2,p1ulv54369.1.2
2.3925194757273696,Line.l(r:p1ulv40404-udt15929lv),udt15929lv.1.2,p1ulv40404.1.2
2.540794913680435,Line.l(r:p1ulv49900-udt18830lv),udt18830lv.1.2,p1ulv49900.1.2
2.6818241801184253,Line.l(r:p1ulv46996-udt18164lv),udt18164lv.1.2,p1ulv46996.1.2
2.7590294509422195,Line.l(r:p1ulv55908-udt20152lv),udt20152lv.1.2,p1ulv55908.1.2
2.8169668712852207,Line.l(r:p1ulv51731-udt19190lv),udt19190lv.1.2,p1ulv51731.1.2
2.850895921616698,Line.l(r:udm940-udt252lv),udt252lv.1.2,udm940.1.2
2.8508959316103306,Line.l(r:p1ulv60985-udm940),udm940.1.2,p1ulv60985.1.2
2.8878672697633903,Line.l(r:p1ulv5832-udt2646lv),udt2646lv.1.2,p1ulv5832.1.2
3.056362042304341,Line.l(r:p1ulv46815-udt18100lv),udt18100lv.1.2,p1ulv46815.1.2
3.1561552395384855,Line.l(r:udm55535-udt18403lv),udt18403lv.1.2,udm55535.1.2
3.15615537361683,Line.l(r:p1ulv59464-udm55535),udm55535.1.2,p1ulv59464.1.2
3.184823364307498,Line.l(r:udm47369-udt15495lv),udt15495lv.1.2,udm47369.1.2
3.1848235141388,Line.l(r:p1ulv39782-udm47369),udm47369.1.2,p1ulv39782.1.2
3.207485081390387,Line.l(r:p1ulv44635-udt17420lv),udt17420lv.1.2,p1ulv44635.1.2
3.2304772937660338,Line.l(r:p1ulv5013-udt2310lv),udt2310lv.1.2,p1ulv5013.1.2
