Loading (p.u.),Name,Bus1,Bus2
1.0152867820380878,Line.l(r:p1ulv41253-udt13559lv),udt13559lv.1.2,p1ulv41253.1.2
1.4712405548721246,Line.l(r:p1ulv52358-udt19344lv),udt19344lv.1.2,p1ulv52358.1.2
1.4717432004950102,Line.l(r:udm13627-udt3459lv),udt3459lv.1.2,udm13627.1.2
1.4717432799102597,Line.l(r:p1ulv7648-udm13627),udm13627.1.2,p1ulv7648.1.2
1.5131302310754946,Line.l(r:p1ulv28151-udt12029lv),udt12029lv.1.2,p1ulv28151.1.2
1.5278391752342542,Line.l(r:udm13628-udt3459lv),udt3459lv.1.2,udm13628.1.2
1.5278393151283176,Line.l(r:p1ulv56702-udm13628),udm13628.1.2,p1ulv56702.1.2
1.7067353217219217,Line.l(r:p1ulv54439-udt19879lv),udt19879lv.1.2,p1ulv54439.1.2
1.7724055198385276,Line.l(r:p1ulv54136-udt19801lv),udt19801lv.1.2,p1ulv54136.1.2
1.808926661937769,Line.l(r:p1ulv58294-udt20523lv),udt20523lv.1.2,p1ulv58294.1.2
2.4193642148852934,Line.l(r:p1ulv56951-udt20337lv),udt20337lv.1.2,p1ulv56951.1.2
2.6398825297353192,Line.l(r:p1ulv53759-udt19714lv),udt19714lv.1.2,p1ulv53759.1.2
2.64227526111876,Line.l(r:udm13610-udt3447lv),udt3447lv.1.2,udm13610.1.2
2.6422766428194953,Line.l(r:p1ulv38367-udm13610),udm13610.1.2,p1ulv38367.1.2
2.6722965478414054,Line.l(r:p1ulv59743-udt20714lv),udt20714lv.1.2,p1ulv59743.1.2
2.674178159003132,Line.l(r:udm13645-udt3464lv),udt3464lv.1.2,udm13645.1.2
2.674179035086715,Line.l(r:p1ulv53362-udm13645),udm13645.1.2,p1ulv53362.1.2
2.716959197298941,Line.l(r:p1ulv37994-udt12925lv),udt12925lv.1.2,p1ulv37994.1.2
2.7348927140660098,Line.l(r:p1ulv53426-udt3447lv),udt3447lv.1.2,p1ulv53426.1.2
2.7357596773143404,Line.l(r:p1ulv53124-udt3447lv),udt3447lv.1.2,p1ulv53124.1.2
2.7396969280597547,Line.l(r:p1ulv29965-udt12781lv),udt12781lv.1.2,p1ulv29965.1.2
2.7437931905614965,Line.l(r:p1ulv37996-udt14973lv),udt14973lv.1.2,p1ulv37996.1.2
2.7674202396697267,Line.l(r:p1ulv53314-udt19596lv),udt19596lv.1.2,p1ulv53314.1.2
2.9334978553294926,Line.l(r:p1ulv60459-udt20798lv),udt20798lv.1.2,p1ulv60459.1.2
2.975370217259307,Line.l(r:p1ulv60577-udt3447lv),udt3447lv.1.2,p1ulv60577.1.2
3.0959773562218977,Line.l(r:udm42558-udt12925lv),udt12925lv.1.2,udm42558.1.2
3.095977726395535,Line.l(r:p1ulv30328-udm42558),udm42558.1.2,p1ulv30328.1.2
3.1258196187516263,Line.l(r:p1ulv41909-udt16528lv),udt16528lv.1.2,p1ulv41909.1.2
3.1583792290788,Line.l(r:p1ulv60155-udt3464lv),udt3464lv.1.2,p1ulv60155.1.2
