Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
474.279524180197,4411.453121106984,10.751095187002328,52615.64628604261,48415.61537747081,4200.030908571549,170,12,30
