Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0025813688898741,Transformer.tr(r:udt12499-udt12499lv),udt12499,75.0,3
1.0084070502987048,Transformer.tr(r:udt5126-udt5126lv),udt5126.3,75.0,1
1.0165561824169953,Transformer.tr(r:udt14777-udt14777lv),udt14777.1,75.0,1
1.2202577637077237,Transformer.tr(r:udt12112-udt12112lv),udt12112.1,50.0,1
1.285999737983869,Transformer.tr(r:udt13381-udt13381lv),udt13381.1,50.0,1
1.3022680300665672,Transformer.tr(r:udt15263-udt15263lv),udt15263.3,50.0,1
1.3462494555433755,Transformer.tr(r:udt14296-udt14296lv),udt14296,150.0,3
1.3505340280929192,Transformer.tr(r:udt13433-udt13433lv),udt13433.3,50.0,1
1.3625826800768341,Transformer.tr(r:udt18593-udt18593lv),udt18593.1,50.0,1
1.3874218759583374,Transformer.tr(r:udt15109-udt15109lv),udt15109.2,50.0,1
1.4110137752765555,Transformer.tr(r:udt9045-udt9045lv),udt9045.2,50.0,1
1.413637061580641,Transformer.tr(r:udt1941-udt1941lv),udt1941.2,50.0,1
1.4417003750668034,Transformer.tr(r:udt12981-udt12981lv),udt12981.1,50.0,1
1.4473053978818902,Transformer.tr(r:udt11878-udt11878lv),udt11878.1,50.0,1
1.4599166430378738,Transformer.tr(r:udt10141-udt10141lv),udt10141.2,50.0,1
1.5349432231710194,Transformer.tr(r:udt4947-udt4947lv),udt4947.1,50.0,1
1.5392751219501497,Transformer.tr(r:udt4960-udt4960lv),udt4960.1,50.0,1
1.5477810292360976,Transformer.tr(r:udt5123-udt5123lv),udt5123.3,50.0,1
1.5604575145249393,Transformer.tr(r:udt14569-udt14569lv),udt14569.3,50.0,1
1.565232155940655,Transformer.tr(r:udt5111-udt5111lv),udt5111.2,50.0,1
1.5792485921117476,Transformer.tr(r:udt14447-udt14447lv),udt14447.3,50.0,1
1.5964233318884888,Transformer.tr(r:udt14846-udt14846lv),udt14846.3,50.0,1
1.621495244350257,Transformer.tr(r:udt4958-udt4958lv),udt4958.2,50.0,1
1.659432241277677,Transformer.tr(r:udt10432-udt10432lv),udt10432.3,50.0,1
1.7426592550804971,Transformer.tr(r:udt10147-udt10147lv),udt10147.2,50.0,1
1.8319746493079665,Transformer.tr(r:udt5118-udt5118lv),udt5118.1,75.0,1
1.9730224918052546,Transformer.tr(r:udt5372-udt5372lv),udt5372.3,75.0,1
1.9931003650723256,Transformer.tr(r:udt14456-udt14456lv),udt14456.1,75.0,1
2.8199109734057006,Transformer.tr(r:udt10442-udt10442lv),udt10442.1,50.0,1
2.847359306819037,Transformer.tr(r:udt12889-udt12889lv),udt12889.2,25.0,1
2.849098736930506,Transformer.tr(r:udt13813-udt13813lv),udt13813.1,25.0,1
2.899517450965306,Transformer.tr(r:udt4170-udt4170lv),udt4170.2,25.0,1
2.9387105322766063,Transformer.tr(r:udt18258-udt18258lv),udt18258.3,25.0,1
2.9440176600677015,Transformer.tr(r:udt4949-udt4949lv),udt4949.3,25.0,1
3.0007654271138446,Transformer.tr(r:udt9049-udt9049lv),udt9049.3,50.0,1
3.013945310858068,Transformer.tr(r:udt4950-udt4950lv),udt4950.3,25.0,1
3.016944328725538,Transformer.tr(r:udt13502-udt13502lv),udt13502.3,25.0,1
3.0598447929177586,Transformer.tr(r:udt11828-udt11828lv),udt11828.3,50.0,1
3.0797059473625907,Transformer.tr(r:udt18309-udt18309lv),udt18309.2,25.0,1
3.0994685801229167,Transformer.tr(r:udt12715-udt12715lv),udt12715.1,25.0,1
3.120886173218403,Transformer.tr(r:udt4942-udt4942lv),udt4942.2,50.0,1
3.241494637765232,Transformer.tr(r:udt4943-udt4943lv),udt4943.2,25.0,1
3.3848862039094065,Transformer.tr(r:udt4948-udt4948lv),udt4948.3,25.0,1
3.4408653424167848,Transformer.tr(r:udt10433-udt10433lv),udt10433.1,50.0,1
