Loading (p.u.),Name,Bus1,Bus2
1.0426669367577954,Line.l(r:p1ulv49825-udt18809lv),udt18809lv.1.2,p1ulv49825.1.2
1.0810500567116335,Line.l(r:udm50526-udt16411lv),udt16411lv.1.2,udm50526.1.2
1.1066192567664723,Line.l(r:udm16964-udt4476lv),udt4476lv.1.2,udm16964.1.2
1.1066192934327368,Line.l(r:p1ulv9623-udm16964),udm16964.1.2,p1ulv9623.1.2
1.1593607589830406,Line.l(r:p1ulv785-udt372lv),udt372lv.1.2,p1ulv785.1.2
1.2653410156482179,Line.l(r:p1ulv51955-udt19237lv),udt19237lv.1.2,p1ulv51955.1.2
1.3173839463727774,Line.l(r:udm50522-udt16411lv),udt16411lv.1.2,udm50522.1.2
1.3192185256871733,Line.l(r:p1ulv60576-udt18875lv),udt18875lv.1.2,p1ulv60576.1.2
1.3564170369149935,Line.l(r:p1ulv46278-udt17904lv),udt17904lv.1.2,p1ulv46278.1.2
1.407015674289672,Line.l(r:p1ulv57453-udt20406lv),udt20406lv.1.2,p1ulv57453.1.2
1.4551045321399911,Line.l(r:p1ulv57011-udt20346lv),udt20346lv.1.2,p1ulv57011.1.2
1.477029525368978,Line.l(r:p1ulv43751-udm17713),udm17713.1.2,p1ulv43751.1.2
1.4910539057419998,Line.l(r:udm53748-udt17579lv),udt17579lv.1.2,udm53748.1.2
1.4910539511007652,Line.l(r:p1ulv45334-udm53748),udm53748.1.2,p1ulv45334.1.2
1.494009257692891,Line.l(r:p1ulv9492-udt4419lv),udt4419lv.1.2,p1ulv9492.1.2
1.5030327645344157,Line.l(r:p1ulv46899-udt4419lv),udt4419lv.1.2,p1ulv46899.1.2
1.5129813519871425,Line.l(r:udm17698-udm17699),udm17698.1.2,udm17699.1.2
1.5129814093838518,Line.l(r:p1ulv59575-udm17699),udm17699.1.2,p1ulv59575.1.2
1.517421374727283,Line.l(r:p1ulv10067-udt4679lv),udt4679lv.1.2,p1ulv10067.1.2
1.5704690975443527,Line.l(r:udm50522-udm50523),udm50522.1.2,udm50523.1.2
1.5704691804986064,Line.l(r:p1ulv43425-udm50523),udm50523.1.2,p1ulv43425.1.2
1.6295314164992125,Line.l(r:p1ulv10072-udm17692),udm17692.1.2,p1ulv10072.1.2
1.66182231082632,Line.l(r:udm17714-udm17716),udm17714.1.2,udm17716.1.2
1.6618223559605967,Line.l(r:p1ulv48213-udm17716),udm17716.1.2,p1ulv48213.1.2
1.6905409692555753,Line.l(r:p1ulv55606-udm17698),udm17698.1.2,p1ulv55606.1.2
1.711047965390113,Line.l(r:udm50525-udm50526),udm50526.1.2,udm50525.1.2
1.7110481464842677,Line.l(r:p1ulv51734-udm50525),udm50525.1.2,p1ulv51734.1.2
1.7477374917726063,Line.l(r:p1ulv41400-udm17714),udm17714.1.2,p1ulv41400.1.2
1.7703099794149744,Line.l(r:p1ulv10074-udm17713),udm17713.1.2,p1ulv10074.1.2
2.3220394193193097,Line.l(r:udm17714-udt4684lv),udt4684lv.1.2,udm17714.1.2
2.4234522519296564,Line.l(r:udm16704-udt4410lv),udt4410lv.1.2,udm16704.1.2
2.4234524261035384,Line.l(r:p1ulv56422-udm16704),udm16704.1.2,p1ulv56422.1.2
2.6138153864587146,Line.l(r:p1ulv41810-udt16470lv),udt16470lv.1.2,p1ulv41810.1.2
2.615852990531534,Line.l(r:udm47614-udt15551lv),udt15551lv.1.2,udm47614.1.2
2.61585317899794,Line.l(r:p1ulv39857-udm47614),udm47614.1.2,p1ulv39857.1.2
2.6302513361249025,Line.l(r:udm57897-udt19540lv),udt19540lv.1.2,udm57897.1.2
2.630251604647495,Line.l(r:p1ulv53060-udm57897),udm57897.1.2,p1ulv53060.1.2
2.6633570104814277,Line.l(r:p1ulv45048-udt16870lv),udt16870lv.1.2,p1ulv45048.1.2
2.69685822034772,Line.l(r:udm51806-udt16870lv),udt16870lv.1.2,udm51806.1.2
2.696858397243965,Line.l(r:p1ulv43036-udm51806),udm51806.1.2,p1ulv43036.1.2
2.702652515938303,Line.l(r:udm55104-udt18158lv),udt18158lv.1.2,udm55104.1.2
2.702652931815453,Line.l(r:p1ulv57106-udm55104),udm55104.1.2,p1ulv57106.1.2
2.7362550620965256,Line.l(r:p1ulv9479-udt4410lv),udt4410lv.1.2,p1ulv9479.1.2
2.7867387081530044,Line.l(r:p1ulv56922-udt20330lv),udt20330lv.1.2,p1ulv56922.1.2
2.812134348659364,Line.l(r:udm17692-udm17698),udm17692.1.2,udm17698.1.2
2.8244361530641444,Line.l(r:p1ulv55149-udm55102),udm55102.1.2,p1ulv55149.1.2
2.8513052329461264,Line.l(r:udm17713-udt4684lv),udt4684lv.1.2,udm17713.1.2
2.8672354616048894,Line.l(r:p1ulv52018-udt18568lv),udt18568lv.1.2,p1ulv52018.1.2
2.876592342335173,Line.l(r:udm17680-udt4673lv),udt4673lv.1.2,udm17680.1.2
2.876592377384041,Line.l(r:p1ulv53758-udm17680),udm17680.1.2,p1ulv53758.1.2
2.911150285531739,Line.l(r:udm16703-udt4410lv),udt4410lv.1.2,udm16703.1.2
2.911150295908904,Line.l(r:p1ulv9480-udm16703),udm16703.1.2,p1ulv9480.1.2
2.9175629480773435,Line.l(r:p1ulv48649-udt18568lv),udt18568lv.1.2,p1ulv48649.1.2
2.928737339756319,Line.l(r:udm11960-udt3009lv),udt3009lv.1.2,udm11960.1.2
2.928737513086535,Line.l(r:p1ulv6580-udm11960),udm11960.1.2,p1ulv6580.1.2
3.0298590819436586,Line.l(r:p1ulv46982-udm55102),udm55102.1.2,p1ulv46982.1.2
3.1947904890171035,Line.l(r:udm17692-udt4678lv),udt4678lv.1.2,udm17692.1.2
3.2608971071561967,Line.l(r:p1ulv54398-udt19863lv),udt19863lv.1.2,p1ulv54398.1.2
3.5974393936000677,Line.l(r:p1ulv44886-udt17523lv),udt17523lv.1.2,p1ulv44886.1.2
5.766588401189317,Line.l(r:udm55102-udt18158lv),udt18158lv.1.2,udm55102.1.2
8.892045736182986,Line.l(r:p1ulv10034-udt4663lv),udt4663lv.1.2,p1ulv10034.1.2
