Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
590.2539139771204,-3036.7829992115967,19.436815674032715,11107.013278792623,7017.249671119214,4089.763607673442,170,12,30
