Loading (p.u.),Name,Bus1,Bus2
1.0282154379242792,Line.l(r:udm7075-udt1802lv),udt1802lv.1.2,udm7075.1.2
1.028846905183426,Line.l(r:udm36396-udt10690lv),udt10690lv.1.2,udm36396.1.2
1.0288469271339469,Line.l(r:p1ulv25181-udm36396),udm36396.1.2,p1ulv25181.1.2
1.0746041425001163,Line.l(r:p1ulv37965-udt14966lv),udt14966lv.1.2.3,p1ulv37965.1.2.3
1.0976906039263636,Line.l(r:p1ulv35565-udt14441lv),udt14441lv.1.2,p1ulv35565.1.2
1.1067337622482707,Line.padswitch(r:udt13161-udt1955)u_76338,udt13161.1.2.3,udt13161-udt1955x.1.2.3
1.1108187473300195,Line.l(r:udm28496-udt7782lv),udt7782lv.1.2,udm28496.1.2
1.1118560456671385,Line.padswitch(r:udt13161-udt8594)u_76341,udt13161-udt8594x.1.2.3,udt13161.1.2.3
1.11518367733696,Line.l(r:p1ulv3215-udt1469lv),udt1469lv.1.2,p1ulv3215.1.2
1.1329143013366336,Line.l(r:udm22853-udt6080lv),udt6080lv.1.2,udm22853.1.2
1.1329143775801513,Line.l(r:p1ulv27595-udm22853),udm22853.1.2,p1ulv27595.1.2
1.1341350942136317,Line.l(r:udm27626-udt7514lv),udt7514lv.1.2,udm27626.1.2
1.134135131543031,Line.l(r:p1ulv15638-udm27626),udm27626.1.2,p1ulv15638.1.2
1.2586817583512018,Line.l(r:udm11673-udt2928lv),udt2928lv.1.2.3,udm11673.1.2.3
1.2586821308268792,Line.l(r:p1ulv6451-udm11673),udm11673.1.2.3,p1ulv6451.1.2.3
1.3019268812927118,Line.l(r:p1ulv10755-udt4913lv),udt4913lv.1.2,p1ulv10755.1.2
1.377912611268686,Line.l(r:p1ulv3814-udm7075),udm7075.1.2,p1ulv3814.1.2
1.390316570175973,Line.l(r:p1ulv10748-udt4910lv),udt4910lv.1.2,p1ulv10748.1.2
1.4778618334228852,Line.l(r:p1ulv10743-udt4906lv),udt4906lv.1.2,p1ulv10743.1.2
1.4972953964159939,Line.l(r:udm18605-udt4912lv),udt4912lv.1.2,udm18605.1.2
1.49729541797734,Line.l(r:p1ulv10756-udm18605),udm18605.1.2,p1ulv10756.1.2
