OpenDSS Value (p.u.),Bus
1.050208228320337,p1ulv3211
1.0506135480759335,p1ulv3814
1.052266915167688,p1ulv10408
1.0531606633351407,p1ulv5719
1.0541147343643125,p1ulv37070
1.0543984990566784,p1ulv35565
1.0559112323976902,p1ulv14306
1.055959792037962,udm36396
1.0561042008304629,p1ulv35012
1.0564572458225225,p1ulv49388
1.0570041659829503,p1ulv49327
1.057761183551748,p1ulv6464
1.058738234734696,udm30897
1.0589456572124274,p1ulv42619
1.0625992553141634,p1ulv25181
1.0627915158719954,p1ulv10420
1.0643165053471078,p1ulv32252
1.064638622337047,p1ulv6465
1.064814055016186,p1ulv6468
1.0679767736323431,p1ulv10748
1.0693142296730036,p1ulv10407
1.0722956713264258,p1ulv16119
1.0726652407718018,p1ulv30626
1.0736614310941621,p1ulv6462
1.0766138497118651,udm2869
1.0773883290912702,p1ulv28739
1.0782631340444897,udm36397
1.0841528598322292,p1ulv35721
1.0862941219353692,p1ulv44418
1.089628819052974,p1ulv10743
1.1026142768915987,p1ulv10747
1.106351874393459,p1ulv1286
1.1175977557233634,p1ulv39163
