OpenDSS Value (p.u.),Bus
1.0045440532059438,p1ulv26912
1.006420460079188,udm38551
1.00653703439759,udm38554
1.0066186408996227,p1ulv40513
1.0086204045566587,p1ulv9510
1.0096815034457716,p1ulv37589
1.0101887327825982,p1ulv35520
1.0103435227055515,p1ulv37102
1.0114090004617409,p1ulv33556
1.011465051683401,p1ulv4095
1.011582537902295,udm37279
1.0120543253924679,p1ulv42191
1.012602241075875,p1ulv40509
1.012664145953915,p1ulv20861
1.0127331564217665,p1ulv4102
1.013088926088642,p1ulv20857
1.0131015822584013,p1ulv33386
1.0132272459649094,p1ulv38146
1.013475049271423,p1ulv48804
1.0136221540763608,p1ulv4064
1.0140197168916703,p1ulv3125
1.0140898507324725,p1ulv3129
1.014291587295306,p1ulv3124
1.0143905594233624,p1ulv37789
1.0144364188065476,p1ulv27299
1.0145736273694406,p1ulv36417
1.0146000637013892,udm39227
1.0146013550469737,udm16783
1.0146162683276225,p1ulv3115
1.014810503048137,udm37281
1.0148353233604839,udm39224
1.0149561415545136,p1ulv3148
1.0149816793498116,p1ulv29951
1.015022414091471,udm38552
1.015045117579655,p1ulv30243
1.0151013549492696,p1ulv49236
1.0151383421403117,p1ulv26278
1.0152151252970043,p1ulv30539
1.0152847021143923,udm42734
1.015328541364791,p1ulv3099
1.0154729946196621,p1ulv4061
1.0156644153219263,p1ulv10247
1.0157004937986918,udm5883
1.015825525472367,p1ulv44588
1.015858548976901,udt15987lv
1.0158613123055198,p1ulv3130
1.016039510395812,p1ulv30697
1.016156448966398,p1ulv38496
1.0161711117785914,udm42732
1.0162048092187577,p1ulv50601
1.0162744833725381,p1ulv4069
1.016278945343796,p1ulv50752
1.0163075249295226,p1ulv4068
1.0164170838198225,p1ulv39464
1.0164477350862215,udm42733
1.016498680155363,p1ulv31153
1.0165247392436023,p1ulv29925
1.0165369668333355,p1ulv3127
1.0165734353728955,udm37282
1.0165785779004604,p1ulv20855
1.0165867189953606,p1ulv48860
1.0165880493611272,udm37278
1.0166134790700538,p1ulv42705
1.016635660993475,p1ulv4100
1.0166636468122001,p1ulv42521
1.016683407273348,p1ulv33785
1.0166981609753654,udm5852
1.0167131697064837,udm5893
1.0167169037163541,p1ulv3143
1.0168114397380148,p1ulv4094
1.0168212095803393,p1ulv47836
1.0168298509760871,udm45129
1.016832212307782,udm5892
1.0168528460379647,p1ulv4067
1.0168932068675933,udm42486
1.016898765275216,p1ulv36828
1.0170753530385752,p1ulv42744
1.017086764969195,p1ulv4093
1.0171067215348586,p1ulv3126
1.0171102096528803,p1ulv3068
1.017160856497766,p1ulv3096
1.0171748232406392,p1ulv43857
1.0172640999994322,p1ulv3146
1.0173030148735487,p1ulv3100
1.017303826022622,p1ulv50397
1.0173210944014621,udm5886
1.0173359868857017,udm38553
1.017354593462317,p1ulv3144
1.0174349470765218,udm5894
1.017458443672432,udm37284
1.017500577591898,p1ulv36919
1.0175362560423415,p1ulv3147
1.0175444691358653,p1ulv28496
1.0175492714663221,p1ulv3108
1.0175590288873577,p1ulv39102
1.0175800267497537,p1ulv3131
1.017582139779196,p1ulv29855
1.0175868670987303,p1ulv3142
1.0177367016888361,p1ulv9777
1.0177709781473554,p1ulv3111
1.0178067167790843,udm5905
1.0178178642105453,p1ulv47373
1.0178182890782006,p1ulv4098
1.0178318972461593,p1ulv35341
1.0178341012936707,p1ulv45746
1.017857909682145,udt18968lv
1.0178908217773772,p1ulv3133
1.0179179357997712,p1ulv42183
1.0179223780658742,p1ulv7236
1.0179360086535452,udm38768
1.0179685937606697,p1ulv26113
1.0179717424297248,p1ulv39113
1.0179793969594488,p1ulv3140
1.017980768558051,p1ulv47870
1.0179975768759733,udm5891
1.01800674515904,udm38697
1.0180118530530475,p1ulv10246
1.0180151546727907,udt1447lv
1.018017690013132,p1ulv4377
1.0180309320777223,udm38138
1.0180450505491572,p1ulv28365
1.0180719152739275,p1ulv35334
1.018074611519439,p1ulv4101
1.0180810923341428,p1ulv3145
1.0180975514541586,udm16785
1.0181233703522647,p1ulv4082
1.0181621186714915,udt13006lv
1.018172425797465,udt15322lv
1.0181777547643382,p1ulv3123
1.0181981100931745,p1ulv3137
1.0182261792454796,p1ulv3082
1.018267653869355,p1ulv10244
1.018281458362949,p1ulv3075
1.0182905611930724,p1ulv44236
1.0183281781475755,p1ulv28413
1.0183739953672428,p1ulv4096
1.018379245215038,p1ulv9524
1.018382658946194,p1ulv43956
1.0183845409062857,p1ulv29607
1.0183908982917544,p1ulv44527
1.018397500693439,udm5860
1.0183977903084172,udm5896
1.0184005676140246,p1ulv3112
1.018401673689173,udm42687
1.0184068043386056,p1ulv32236
1.018422799201397,p1ulv3113
1.0184533284420805,udt4433lv
1.0184639305702574,udt11015lv
1.0184648064183168,p1ulv4099
1.0184991610444407,p1ulv28594
1.0185223126289225,p1ulv3128
1.0185470825666738,p1ulv27293
1.018548018944169,p1ulv3081
1.018548476185228,p1ulv3134
1.0185529169275185,udm33294
1.0185671911375707,p1ulv45510
1.018595790933817,p1ulv4042
1.0186113717382141,udm5874
1.0186231352695725,udm42207
1.0186263339767414,p1ulv47506
1.0186632858551223,p1ulv45680
1.0186912138419864,udt1449lv
1.0187029656118691,p1ulv30498
1.0187191423307085,p1ulv35006
1.0187237489344623,udm5897
1.018730406841101,p1ulv45538
1.0187331273230067,udm5887
1.0187355254996506,udm5849
1.018744776184604,udm5906
1.0187562472458702,p1ulv4103
1.0187689301795837,udm5869
1.0187717594551038,p1ulv3067
1.01878842448638,p1ulv3122
1.0188248304842835,p1ulv33377
1.0188318103279668,p1ulv29760
1.0188418808689828,udm5899
1.0188634163986023,p1ulv37192
1.0188686365578317,udm5898
1.0188752926665585,p1ulv28708
1.0189117631897568,p1ulv45725
1.01891207185974,p1ulv3139
1.0189155746621328,p1ulv27047
1.0189298599824879,p1ulv5743
1.0189443188800116,udm5904
1.0189594960601134,p1ulv47637
1.0189676593780432,p1ulv50684
1.018985769473865,udt16671lv
1.0189988628327393,p1ulv27261
1.0190014910863592,udt4520lv
1.0190134543454554,udm7842
1.0190222552701669,p1ulv37729
1.0190337453462401,p1ulv37517
1.0190524821260976,udm5907
1.0190614866810042,p1ulv3087
1.0190732803952165,p1ulv37064
1.0190934920978951,p1ulv10245
1.0190946169015382,p1ulv47389
1.0191076100782521,p1ulv3118
1.0191657864611983,p1ulv5744
1.0191732604661594,udm5867
1.019180239394474,p1ulv42328
1.019181318141984,udt1448lv
1.0192208233183957,p1ulv3117
1.0192243078756102,p1ulv37663
1.0192297287008794,p1ulv48912
1.0192608766271714,p1ulv40788
1.0192737516535977,udt1452lv
1.0192803650667182,udm41341
1.0192858549533257,udm42487
1.0193119288060448,p1ulv3109
1.019321918738913,p1ulv50611
1.0193388947001223,p1ulv30028
1.0193469550666014,p1ulv42637
1.0193553957529775,p1ulv44058
1.0193638867708041,udm42287
1.0193748425908447,udt1450lv
1.0194164277144069,p1ulv49006
1.0194234694655573,p1ulv3079
1.0194251534380008,p1ulv50824
1.0194259201384415,p1ulv37846
1.019426528897937,p1ulv3141
1.0194299441933339,p1ulv49441
1.019438527677801,p1ulv44332
1.019448452712469,p1ulv4070
1.0194525690427065,udt12299lv
1.0194630140474152,p1ulv3135
1.019476788023497,p1ulv3136
1.0194806123183886,udt1444lv
1.0194934192828595,p1ulv4090
1.0195042490669035,p1ulv32270
1.0195055103873119,p1ulv42398
1.0195084426428629,p1ulv34528
1.019521549965169,udm41340
1.0195312146406112,p1ulv3114
1.0195377921043374,p1ulv38425
1.0195498080696197,udm5877
1.0195508149809864,p1ulv27829
1.0195594593171826,p1ulv36380
1.0195605156003096,udm5863
1.0195643233959064,udm7851
1.0195660658959476,p1ulv44548
1.0195690267475,p1ulv45991
1.0195839646253062,p1ulv45874
1.0195897489666121,udm42209
1.0196074537791917,p1ulv4080
1.0196123114791258,p1ulv27222
1.019625681487586,p1ulv4051
1.0196608015892057,p1ulv37204
1.0196619291042042,udm37108
1.019667646637982,udm41338
1.0196748834630476,p1ulv33684
1.0196762211652985,p1ulv36431
1.0196789848165848,udt12990lv
1.0196800420321563,p1ulv3084
1.0196988603636112,p1ulv33454
1.0197127553609096,p1ulv28725
1.0197151915984493,p1ulv33428
1.0197169210140313,p1ulv4050
1.0197271145228977,p1ulv45817
1.0197310048252333,udm5902
1.019738344410623,p1ulv30609
1.0197480057962647,p1ulv38329
1.019768670260928,p1ulv47158
1.0197686839033555,udm5876
1.0197836806021467,p1ulv3102
1.019784945665284,p1ulv28850
1.0197876503872756,udm5865
1.0197909737665207,p1ulv4077
1.0198008085222345,p1ulv31370
1.019803931675002,udm37701
1.0198090936544868,udm16811
1.019846016531854,udm37513
1.019859958127542,udm7349
1.0198654636590665,p1ulv42602
1.0198664650910123,udm38853
1.0199081714555376,p1ulv26781
1.0199136986357522,p1ulv36182
1.019921391625151,p1ulv50878
1.0199359616290242,p1ulv42574
1.0199412198750315,p1ulv3070
1.0199422507273992,p1ulv45756
1.0199599589565211,udm37370
1.0199653118218255,udt11414lv
1.0199659518498851,p1ulv28417
