Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0484871336306898,Transformer.tr(r:udt11100-udt11100lv),udt11100.3,75.0,1
1.049146023746471,Transformer.tr(r:udt18197-udt18197lv),udt18197.2,75.0,1
1.2381227322074704,Transformer.tr(r:udt9562-udt9562lv),udt9562.3,50.0,1
1.2728732629321229,Transformer.tr(r:udt9565-udt9565lv),udt9565.2,50.0,1
1.3134620942505386,Transformer.tr(r:udt13748-udt13748lv),udt13748.3,50.0,1
1.3215080128121486,Transformer.tr(r:udt18289-udt18289lv),udt18289.2,50.0,1
1.3255351400510222,Transformer.tr(r:udt12856-udt12856lv),udt12856,150.0,3
1.3258944007438813,Transformer.tr(r:udt2483-udt2483lv),udt2483.1,50.0,1
1.3333264348860518,Transformer.tr(r:udt11860-udt11860lv),udt11860.3,50.0,1
1.3566801708035405,Transformer.tr(r:udt9561-udt9561lv),udt9561.2,50.0,1
1.3639751230815198,Transformer.tr(r:udt14110-udt14110lv),udt14110.1,50.0,1
1.3656112825148685,Transformer.tr(r:udt15205-udt15205lv),udt15205.1,50.0,1
1.3904086139659324,Transformer.tr(r:udt13182-udt13182lv),udt13182,150.0,3
1.4299259493958028,Transformer.tr(r:udt12906-udt12906lv),udt12906.3,50.0,1
1.4534562831491586,Transformer.tr(r:udt18263-udt18263lv),udt18263.1,50.0,1
1.4594717327025624,Transformer.tr(r:udt1446-udt1446lv),udt1446.2,50.0,1
1.5007894081939426,Transformer.tr(r:udt16060-udt16060lv),udt16060.2,50.0,1
1.5729256352808754,Transformer.tr(r:udt12636-udt12636lv),udt12636.1,50.0,1
1.5892627320092394,Transformer.tr(r:udt12160-udt12160lv),udt12160.2,50.0,1
1.590084210884941,Transformer.tr(r:udt14931-udt14931lv),udt14931.3,50.0,1
1.6100886987704948,Transformer.tr(r:udt11936-udt11936lv),udt11936,150.0,3
1.6911063704140354,Transformer.tr(r:udt15188-udt15188lv),udt15188.3,75.0,1
1.765948795711555,Transformer.tr(r:udt9568-udt9568lv),udt9568.3,75.0,1
1.775227652436688,Transformer.tr(r:udt9567-udt9567lv),udt9567.1,75.0,1
1.8188069817664716,Transformer.tr(r:udt9564-udt9564lv),udt9564.1,75.0,1
1.8608973088215275,Transformer.tr(r:udt13183-udt13183lv),udt13183,150.0,3
1.8871693801163725,Transformer.tr(r:udt9559-udt9559lv),udt9559.2,75.0,1
2.7446233070945323,Transformer.tr(r:udt4533-udt4533lv),udt4533.3,25.0,1
2.798843903637459,Transformer.tr(r:udt10854-udt10854lv),udt10854.1,25.0,1
2.8380507855701502,Transformer.tr(r:udt9569-udt9569lv),udt9569.2,75.0,1
2.8524552006994317,Transformer.tr(r:udt14138-udt14138lv),udt14138,75.0,3
3.0568285205178474,Transformer.tr(r:udt14385-udt14385lv),udt14385.2,25.0,1
3.061941153455639,Transformer.tr(r:udt9560-udt9560lv),udt9560.3,75.0,1
3.127961762072515,Transformer.tr(r:udt14802-udt14802lv),udt14802,75.0,3
3.1996569433229443,Transformer.tr(r:udt4537-udt4537lv),udt4537.3,25.0,1
3.324930318146356,Transformer.tr(r:udt14111-udt14111lv),udt14111.1,25.0,1
3.3471646449112704,Transformer.tr(r:udt10997-udt10997lv),udt10997.1,25.0,1
3.4139310459923777,Transformer.tr(r:udt18943-udt18943lv),udt18943.3,25.0,1
3.4768357748760064,Transformer.tr(r:udt14673-udt14673lv),udt14673,75.0,3
3.5356870309314794,Transformer.tr(r:udt13770-udt13770lv),udt13770,75.0,3
4.04447681850587,Transformer.tr(r:udt11357-udt11357lv),udt11357.1,75.0,1
5.106472228497891,Transformer.tr(r:udt2502-udt2502lv),udt2502.1,50.0,1
5.877367342412574,Transformer.tr(r:udt16682-udt16682lv),udt16682.3,25.0,1
6.474757559175647,Transformer.tr(r:udt12554-udt12554lv),udt12554.1,25.0,1
6.485618959164875,Transformer.tr(r:udt2499-udt2499lv),udt2499.1,25.0,1
