Loading (p.u.),Name,Bus1,Bus2
1.0040115903304998,Line.l(r:p1ulv38968-udt15188lv),udt15188lv.1.2,p1ulv38968.1.2
1.0585883537859435,Line.l(r:p1ulv20863-udt9569lv),udt9569lv.1.2,p1ulv20863.1.2
1.0688853467674644,Line.l(r:p1ulv20852-udt9564lv),udt9564lv.1.2,p1ulv20852.1.2
1.075540523353322,Line.l(r:p1ulv20843-udt9560lv),udt9560lv.1.2,p1ulv20843.1.2
1.115462068156309,Line.l(r:udm37571-udt11100lv),udt11100lv.1.2,udm37571.1.2
1.1154620991408892,Line.l(r:p1ulv31445-udm37571),udm37571.1.2,p1ulv31445.1.2
1.116668731307674,Line.l(r:p1ulv50968-udt18197lv),udt18197lv.1.2,p1ulv50968.1.2
1.1513247849424249,Line.l(r:udm40694-udt12160lv),udt12160lv.1.2,udm40694.1.2
1.151324858618287,Line.l(r:p1ulv37018-udm40694),udm40694.1.2,p1ulv37018.1.2
1.1735255288590236,Line.l(r:p1ulv20844-udt9560lv),udt9560lv.1.2,p1ulv20844.1.2
1.2648478265422978,Line.l(r:udm17186-udt4533lv),udt4533lv.1.2,udm17186.1.2
1.264847861546124,Line.l(r:p1ulv9792-udm17186),udm17186.1.2,p1ulv9792.1.2
1.272828015007888,Line.l(r:p1ulv20853-udt9564lv),udt9564lv.1.2,p1ulv20853.1.2
1.4582445792831322,Line.l(r:udm39903-udt11860lv),udt11860lv.1.2,udm39903.1.2
1.4616642850293569,Line.l(r:udm51466-udt16682lv),udt16682lv.1.2,udm51466.1.2
1.461664344243968,Line.l(r:p1ulv42235-udm51466),udm51466.1.2,p1ulv42235.1.2
1.4619667088797355,Line.l(r:p1ulv40746-udt15188lv),udt15188lv.1.2,p1ulv40746.1.2
1.466022272202585,Line.l(r:udm49467-udt16060lv),udt16060lv.1.2,udm49467.1.2
1.4905218868179022,Line.l(r:udm39903-udm39904),udm39903.1.2,udm39904.1.2
1.4905220576244815,Line.l(r:p1ulv28191-udm39904),udm39904.1.2,p1ulv28191.1.2
1.5202455328343543,Line.l(r:p1ulv37829-udt1446lv),udt1446lv.1.2,p1ulv37829.1.2
1.5250719859488238,Line.l(r:p1ulv30435-udm38374),udm38374.1.2,p1ulv30435.1.2
1.6205952064950075,Line.l(r:udm51467-udt16682lv),udt16682lv.1.2,udm51467.1.2
1.6205952098267153,Line.l(r:p1ulv42610-udm51467),udm51467.1.2,p1ulv42610.1.2
1.6290523427916475,Line.l(r:p1ulv35430-udm38374),udm38374.1.2,p1ulv35430.1.2
1.6417822427074675,Line.l(r:p1ulv35409-udt14385lv),udt14385lv.1.2,p1ulv35409.1.2
1.73264517438822,Line.l(r:udm41873-udt12636lv),udt12636lv.1.2,udm41873.1.2
1.7326452219664585,Line.l(r:p1ulv40956-udm41873),udm41873.1.2,p1ulv40956.1.2
1.7387158177294284,Line.l(r:p1ulv50727-udm49467),udm49467.1.2,p1ulv50727.1.2
1.7473299223103156,Line.l(r:udm44836-udt14111lv),udt14111lv.1.2,udm44836.1.2
1.7473300185550131,Line.l(r:p1ulv35189-udm44836),udm44836.1.2,p1ulv35189.1.2
1.748134515838261,Line.l(r:p1ulv9797-udt4537lv),udt4537lv.1.2,p1ulv9797.1.2
1.7866253847768903,Line.l(r:p1ulv35067-udt11357lv),udt11357lv.1.2,p1ulv35067.1.2
1.9359060988182983,Line.l(r:udm33295-udt9568lv),udt9568lv.1.2,udm33295.1.2
1.952205578117992,Line.l(r:p1ulv20862-udt9569lv),udt9569lv.1.2,p1ulv20862.1.2
2.07322747722429,Line.l(r:udm38374-udt11357lv),udt11357lv.1.2,udm38374.1.2
2.4013390175368095,Line.l(r:p1ulv47648-udt18289lv),udt18289lv.1.2,p1ulv47648.1.2
2.4783527867898867,Line.l(r:p1ulv34436-udt14110lv),udt14110lv.1.2,p1ulv34436.1.2
2.5563355589977355,Line.l(r:udm44184-udt13748lv),udt13748lv.1.2,udm44184.1.2
2.5563358696554808,Line.l(r:p1ulv39383-udm44184),udm44184.1.2,p1ulv39383.1.2
2.6401608838513573,Line.l(r:p1ulv47552-udt18263lv),udt18263lv.1.2,p1ulv47552.1.2
2.709456675828839,Line.l(r:udm9899-udt2499lv),udt2499lv.1.2,udm9899.1.2
2.7094568296552097,Line.l(r:p1ulv35406-udm9899),udm9899.1.2,p1ulv35406.1.2
2.8019976131515403,Line.l(r:udm41704-udt12554lv),udt12554lv.1.2,udm41704.1.2
2.8019976270409144,Line.l(r:p1ulv40718-udm41704),udm41704.1.2,p1ulv40718.1.2
2.833356346590996,Line.l(r:udm36681-udt10854lv),udt10854lv.1.2,udm36681.1.2
2.833356376480291,Line.l(r:p1ulv26051-udm36681),udm36681.1.2,p1ulv26051.1.2
2.88819319710604,Line.l(r:p1ulv37824-udt14931lv),udt14931lv.1.2,p1ulv37824.1.2
2.991824894230636,Line.l(r:udm9906-udt2502lv),udt2502lv.1.2,udm9906.1.2
2.9918250496752266,Line.l(r:p1ulv47618-udm9906),udm9906.1.2,p1ulv47618.1.2
3.0378812484117446,Line.l(r:p1ulv26251-udt10997lv),udt10997lv.1.2,p1ulv26251.1.2
3.097868507967802,Line.l(r:p1ulv50430-udt18943lv),udt18943lv.1.2,p1ulv50430.1.2
3.1264658344009355,Line.l(r:udm9904-udt2502lv),udt2502lv.1.2,udm9904.1.2
3.1264659781687216,Line.l(r:p1ulv5442-udm9904),udm9904.1.2,p1ulv5442.1.2
3.149590141724519,Line.l(r:p1ulv46178-udt2502lv),udt2502lv.1.2,p1ulv46178.1.2
3.1625764313988753,Line.l(r:p1ulv29412-udt12554lv),udt12554lv.1.2,p1ulv29412.1.2
3.174413536898176,Line.l(r:p1ulv5439-udt2499lv),udt2499lv.1.2,p1ulv5439.1.2
