Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
186.7118313948854,-48.692924733003565,383.44755920634606,10193.843558304216,3113.4440479427335,7080.399510361522,170,12,30
